timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,ctrl_throttle,ctrl_roll,ctrl_pitch,ctrl_yaw
78726,-0.006791860330849886,-0.008365715853869915,0.0022593492176383734,-0.33595436811447144,0.04030667245388031,-9.851383209228516,0.0,0.0,0.0,0.0
78726,-0.007193734869360924,-0.006505424156785011,0.0028296259697526693,-0.33250701427459717,0.031004302203655243,-9.852143287658691,0.0,0.0,0.0,0.0
78727,-0.007350057829171419,-0.006432057823985815,0.0037017129361629486,-0.3358440101146698,0.02474048174917698,-9.845193862915039,0.0,0.0,0.0,0.0
78737,-0.00676060700789094,-0.00900455191731453,0.003390683326870203,-0.34192731976509094,0.02966069057583809,-9.849730491638184,0.0,0.0,0.0,0.0
78737,-0.006531320046633482,-0.01000521145761013,0.0026194395031780005,-0.33901315927505493,0.039791494607925415,-9.854378700256348,0.0,0.0,0.0,0.0
78737,-0.007742647081613541,-0.007793420925736427,0.0010189214954152703,-0.3342202305793762,0.031769320368766785,-9.85382080078125,0.0,0.0,0.0,0.0
78738,-0.005612802226096392,-0.008233584463596344,0.0029973769560456276,-0.335750013589859,0.017793968319892883,-9.866151809692383,0.0,0.0,0.0,0.0
78745,-0.00738535774871707,-0.009055059403181076,0.003766965586692095,-0.33449968695640564,0.0289306677877903,-9.870950698852539,0.0,0.0,0.0,0.0
78745,-0.00677433842793107,-0.010024858638644218,0.004066323395818472,-0.3348529636859894,0.026739753782749176,-9.87258529663086,0.0,0.0,0.0,0.0
78745,-0.005886403378099203,-0.009101579897105694,0.004182768985629082,-0.3350508213043213,0.032887622714042664,-9.87244701385498,0.0,0.0,0.0,0.0
78754,-0.00684152590110898,-0.0087424386292696,0.005528580397367477,-0.3341080844402313,0.024741757661104202,-9.869208335876465,0.0,0.0,0.0,0.0
78757,-0.007213054224848747,-0.007952479645609856,0.004751564469188452,-0.3283121883869171,0.021232835948467255,-9.86423397064209,0.0,0.0,0.0,0.0
78757,-0.00930834747850895,-0.007645197678357363,0.005099575500935316,-0.3408694863319397,0.02137463353574276,-9.865662574768066,0.0,0.0,0.0,0.0
78761,-0.007522351574152708,-0.008826185949146748,0.004584688227623701,-0.33631351590156555,0.01302548497915268,-9.879105567932129,0.0,0.0,0.0,0.0
78761,-0.007477884646505117,-0.0105860885232687,0.005034663248807192,-0.32322603464126587,0.009402705356478691,-9.8718843460083,0.0,0.0,0.0,0.0
78764,-0.006810329854488373,-0.009970147162675858,0.003909180406481028,-0.33275288343429565,0.014748587273061275,-9.881536483764648,0.0,0.0,0.0,0.0
78764,-0.006550661288201809,-0.008430039510130882,0.002821126952767372,-0.3254460096359253,0.02090352401137352,-9.887996673583984,0.0,0.0,0.0,0.0
78767,-0.005799395963549614,-0.009131477214396,0.004998922813683748,-0.3224070072174072,0.027511613443493843,-9.872650146484375,0.0,0.0,0.0,0.0
78768,-0.0035563914570957422,-0.011355100199580193,0.006496309768408537,-0.3164905905723572,0.02067708782851696,-9.863000869750977,0.0,0.0,0.0,0.0
78770,-0.004634671378880739,-0.010269280523061752,0.0077290283516049385,-0.3237124979496002,0.015795504674315453,-9.868132591247559,0.0,0.0,0.0,0.0
78772,-0.006354621611535549,-0.007245881482958794,0.0036567305214703083,-0.3235432207584381,0.014114905148744583,-9.87205982208252,0.0,0.0,0.0,0.0
78781,-0.005072881933301687,-0.00802060030400753,0.002072669565677643,-0.32344838976860046,0.01844145730137825,-9.872152328491211,0.0,0.0,0.0,0.0
78781,-0.005874820984899998,-0.009622469544410706,0.0034072687849402428,-0.31918099522590637,0.015596900135278702,-9.859561920166016,0.0,0.0,0.0,0.0
78784,-0.006837020628154278,-0.01024557277560234,0.0026258910074830055,-0.32311224937438965,0.0076822396367788315,-9.858831405639648,0.0,0.0,0.0,0.0
78785,-0.007861560210585594,-0.011788466013967991,0.0029722051694989204,-0.33163556456565857,0.019052812829613686,-9.840511322021484,0.0,0.0,0.0,0.0
78785,-0.00630931556224823,-0.010437853634357452,0.003757174126803875,-0.3269273340702057,0.024367889389395714,-9.84289264678955,0.0,0.0,0.0,0.0
78795,-0.005705516319721937,-0.00926222838461399,0.004062514752149582,-0.31902241706848145,0.029452001675963402,-9.85054874420166,0.0,0.0,0.0,0.0
78799,-0.005470647942274809,-0.00880492851138115,0.0022305133752524853,-0.31248772144317627,0.03651389479637146,-9.852729797363281,0.0,0.0,0.0,0.0
78799,-0.005379287526011467,-0.009277303703129292,0.002168151317164302,-0.3214704990386963,0.034147825092077255,-9.84762954711914,0.0,0.0,0.0,0.0
78799,-0.007294523995369673,-0.008810792118310928,0.00604544160887599,-0.3275552988052368,0.03176902234554291,-9.851094245910645,0.0,0.0,0.0,0.0
78799,-0.00738926324993372,-0.010580100119113922,0.004952615592628717,-0.31832054257392883,0.027275942265987396,-9.856195449829102,0.0,0.0,0.0,0.0
78809,-0.008076373487710953,-0.010618075728416443,0.002576749073341489,-0.3215767443180084,0.02686651423573494,-9.849571228027344,0.0,0.0,0.0,0.0
78809,-0.006392874754965305,-0.00998258963227272,0.00360334780998528,-0.32761481404304504,0.0224229097366333,-9.846914291381836,0.0,0.0,0.0,0.0
78809,-0.007038535550236702,-0.009735395200550556,0.003352420637384057,-0.3278360366821289,0.028362620621919632,-9.850693702697754,0.0,0.0,0.0,0.0
78809,-0.006639429833739996,-0.008988982997834682,0.003254813840612769,-0.3353349268436432,0.009564453735947609,-9.859131813049316,0.0,0.0,0.0,0.0
78813,-0.006484183948487043,-0.00804838165640831,0.004517362453043461,-0.3258386254310608,0.01799989491701126,-9.863858222961426,0.0,0.0,0.0,0.0
78813,-0.008374569937586784,-0.008332760073244572,0.0024074423126876354,-0.32789474725723267,0.020617438480257988,-9.857023239135742,0.0,0.0,0.0,0.0
78817,-0.007809384260326624,-0.01039415318518877,0.002887231996282935,-0.3290463984012604,0.02524423599243164,-9.855301856994629,0.0,0.0,0.0,0.0
78818,-0.006939277984201908,-0.009245229884982109,0.0037241207901388407,-0.33285215497016907,0.027835700660943985,-9.841694831848145,0.0,0.0,0.0,0.0
78824,-0.008551593869924545,-0.009448573924601078,0.0020988835021853447,-0.338144451379776,0.02401932142674923,-9.850931167602539,0.0,0.0,0.0,0.0
78824,-0.007878243923187256,-0.009527672082185745,0.002767207333818078,-0.3337336778640747,0.0271496269851923,-9.862425804138184,0.0,0.0,0.0,0.0
78825,-0.007616321090608835,-0.011509213596582413,0.004327691160142422,-0.3323167562484741,0.03522433713078499,-9.866756439208984,0.0,0.0,0.0,0.0
78832,-0.006864179391413927,-0.009678971022367477,0.004934695083647966,-0.3188802897930145,0.021836264058947563,-9.872343063354492,0.0,0.0,0.0,0.0
78835,-0.006571607664227486,-0.007666518446058035,0.004520552232861519,-0.31346169114112854,0.0185518991202116,-9.877578735351562,0.0,0.0,0.0,0.0
78835,-0.005807544104754925,-0.009484737180173397,0.0037091991398483515,-0.31990888714790344,0.02619447186589241,-9.865761756896973,0.0,0.0,0.0,0.0
78838,-0.008111367002129555,-0.008891480974853039,0.0007925631944090128,-0.32668066024780273,0.022046498954296112,-9.871786117553711,0.0,0.0,0.0,0.0
78838,-0.009007519111037254,-0.00801045447587967,0.00030829483876004815,-0.3209913969039917,0.02183036506175995,-9.859356880187988,0.0,0.0,0.0,0.0
78845,-0.006755075883120298,-0.010919039137661457,0.0020706960931420326,-0.3230726718902588,0.026977166533470154,-9.843966484069824,0.0,0.0,0.0,0.0
78845,-0.005228652618825436,-0.009449401870369911,0.004056759178638458,-0.34214910864830017,0.036181312054395676,-9.861685752868652,0.0,0.0,0.0,0.0
78845,-0.0046348972246050835,-0.00822747778147459,0.00417904881760478,-0.3359766900539398,0.03080083429813385,-9.863181114196777,0.0,0.0,0.0,0.0
78854,-0.00635470962151885,-0.009052684530615807,0.002275843406096101,-0.3325195014476776,0.020412234589457512,-9.854537010192871,0.0,0.0,0.0,0.0
78857,-0.006373431999236345,-0.009373676963150501,0.004136558156460524,-0.32426172494888306,0.02829001471400261,-9.870766639709473,0.0,0.0,0.0,0.0
78857,-0.006380714941769838,-0.00949853751808405,0.004210089333355427,-0.3259579837322235,0.024273782968521118,-9.886178016662598,0.0,0.0,0.0,0.0
78857,-0.005733289755880833,-0.009547106921672821,0.004888949915766716,-0.32585448026657104,0.02202429436147213,-9.88532829284668,0.0,0.0,0.0,0.0
78858,-0.007432225625962019,-0.008915741927921772,0.005153016187250614,-0.33633220195770264,0.030246498063206673,-9.872209548950195,0.0,0.0,0.0,0.0
78869,-0.006792569067329168,-0.009970665909349918,0.003955218009650707,-0.34220075607299805,0.025369606912136078,-9.872236251831055,0.0,0.0,0.0,0.0
78869,-0.006543752737343311,-0.011031273752450943,0.002839034888893366,-0.3402198851108551,0.01631663739681244,-9.875411987304688,0.0,0.0,0.0,0.0
78870,-0.007097224704921246,-0.01014331728219986,0.002404856728389859,-0.33594968914985657,0.03547821193933487,-9.869815826416016,0.0,0.0,0.0,0.0
78870,-0.006012001074850559,-0.009797915816307068,0.0028862261679023504,-0.3440936505794525,0.03672845661640167,-9.85825252532959,0.0,0.0,0.0,0.0
78871,-0.006240123882889748,-0.009663560427725315,0.0043739876709878445,-0.3454943895339966,0.029000146314501762,-9.865472793579102,0.0,0.0,0.0,0.0
78873,-0.006328859832137823,-0.008961040526628494,0.0056029618717730045,-0.34627893567085266,0.010975101962685585,-9.88005256652832,0.0,0.0,0.0,0.0
78880,-0.007663893047720194,-0.008687770925462246,0.0028297235257923603,-0.3414505124092102,0.016682857647538185,-9.868200302124023,0.0,0.0,0.0,0.0
78880,-0.006882684305310249,-0.009881989099085331,0.001100718742236495,-0.342960387468338,0.030415479093790054,-9.86156177520752,0.0,0.0,0.0,0.0
78884,-0.00592854805290699,-0.009696263819932938,0.0017286785878241062,-0.3322167992591858,0.030732110142707825,-9.85573673248291,0.0,0.0,0.0,0.0
78884,-0.005557403899729252,-0.008323502726852894,0.0026232032105326653,-0.3367350399494171,0.01932017132639885,-9.858796119689941,0.0,0.0,0.0,0.0
78885,-0.006713550537824631,-0.008439778350293636,0.003621417563408613,-0.3403192460536957,0.008714068681001663,-9.861562728881836,0.0,0.0,0.0,0.0
78889,-0.007163273636251688,-0.008485008031129837,0.0033594495616853237,-0.32652321457862854,0.0090950271114707,-9.859951972961426,0.0,0.0,0.0,0.0
78899,-0.007338209077715874,-0.009152859449386597,0.002607290167361498,-0.3335460424423218,0.026165541261434555,-9.867478370666504,0.0,0.0,0.0,0.0
78899,-0.00545548228546977,-0.009412643499672413,0.002964969724416733,-0.3364259600639343,0.015708867460489273,-9.863265037536621,0.0,0.0,0.0,0.0
78899,-0.006023646332323551,-0.008863436989486217,0.003754359669983387,-0.3253961503505707,0.013012807816267014,-9.860905647277832,0.0,0.0,0.0,0.0
78899,-0.008845685981214046,-0.00930006243288517,0.006012193858623505,-0.3318611979484558,0.014663461595773697,-9.877494812011719,0.0,0.0,0.0,0.0
78902,-0.007992641068994999,-0.008819645270705223,0.004289424512535334,-0.3291608393192291,0.006105849519371986,-9.86150074005127,0.0,0.0,0.0,0.0
78903,-0.0063603040762245655,-0.00863276980817318,0.0049198102205991745,-0.336076945066452,-0.005008688196539879,-9.85254192352295,0.0,0.0,0.0,0.0
78912,-0.005075092427432537,-0.009860594756901264,0.005815278273075819,-0.33889707922935486,0.005623207427561283,-9.838042259216309,0.0,0.0,0.0,0.0
78912,-0.005225422792136669,-0.009037683717906475,0.004863085690885782,-0.3373159170150757,0.01789955049753189,-9.826760292053223,0.0,0.0,0.0,0.0
78916,-0.004633640870451927,-0.0074170674197375774,0.0038424392696470022,-0.3343231678009033,0.018454091623425484,-9.836244583129883,0.0,0.0,0.0,0.0
78916,-0.007654736749827862,-0.008737446740269661,0.004745939746499062,-0.3337005078792572,0.03456825762987137,-9.844717979431152,0.0,0.0,0.0,0.0
78916,-0.010130412876605988,-0.009251054376363754,0.006397903431206942,-0.3344053328037262,0.022522365674376488,-9.84524917602539,0.0,0.0,0.0,0.0
78920,-0.007191864307969809,-0.008800582028925419,0.003789201844483614,-0.3369072377681732,0.019989756867289543,-9.853975296020508,0.0,0.0,0.0,0.0
78934,-0.0066990721970796585,-0.009925871156156063,0.0021241989452391863,-0.327772855758667,0.02173195779323578,-9.864130973815918,0.0,0.0,0.0,0.0
78934,-0.007157641462981701,-0.011013848707079887,0.002777054673060775,-0.3331924080848694,0.014279194176197052,-9.855069160461426,0.0,0.0,0.0,0.0
78934,-0.005385244265198708,-0.008836023509502411,0.0017304894281551242,-0.3309600353240967,0.018533475697040558,-9.863690376281738,0.0,0.0,0.0,0.0
78934,-0.007947099395096302,-0.0073386249132454395,0.0019736497197300196,-0.3307632505893707,0.03039843589067459,-9.876947402954102,0.0,0.0,0.0,0.0
78940,-0.008943621069192886,-0.010007450357079506,0.00466926721855998,-0.33065304160118103,0.02966899238526821,-9.870676040649414,0.0,0.0,0.0,0.0
78940,-0.008030736818909645,-0.009745066054165363,0.0031167888082563877,-0.3337520360946655,0.04506399855017662,-9.864002227783203,0.0,0.0,0.0,0.0
78940,-0.00832589715719223,-0.008992744609713554,0.003163156798109412,-0.3397020399570465,0.04420458897948265,-9.869747161865234,0.0,0.0,0.0,0.0
78940,-0.007140193600207567,-0.011301134712994099,0.00188067730050534,-0.3377667963504791,0.03529466688632965,-9.87191104888916,0.0,0.0,0.0,0.0
78953,-0.008629747666418552,-0.010898547247052193,0.0026823284570127726,-0.3461650013923645,0.03030422516167164,-9.859426498413086,0.0,0.0,0.0,0.0
78953,-0.008558902889490128,-0.012042462825775146,0.005595190450549126,-0.3487616777420044,0.0412055067718029,-9.852434158325195,0.0,0.0,0.0,0.0
78953,-0.007881087251007557,-0.01053665392100811,0.005427732598036528,-0.3460018038749695,0.033614881336688995,-9.8558931350708,0.0,0.0,0.0,0.0
78953,-0.005666653625667095,-0.009300660341978073,0.0034118201583623886,-0.3434024155139923,0.03147051855921745,-9.860990524291992,0.0,0.0,0.0,0.0
78955,-0.006756046786904335,-0.007519361563026905,0.0019774031825363636,-0.33457151055336,0.020787324756383896,-9.863845825195312,0.0,0.0,0.0,0.0
78955,-0.0065295458771288395,-0.006826463621109724,0.001419437350705266,-0.3401610255241394,0.008482249453663826,-9.866497993469238,0.0,0.0,0.0,0.0
78955,-0.0044906665571033955,-0.006556937005370855,0.0025029131211340427,-0.3359167277812958,0.014233041554689407,-9.862715721130371,0.0,0.0,0.0,0.0
78965,-0.004347831942141056,-0.007102353498339653,0.0035746267531067133,-0.32405737042427063,0.017454054206609726,-9.859543800354004,0.0,0.0,0.0,0.0
78969,-0.005592787638306618,-0.008615028113126755,0.003991506993770599,-0.32057565450668335,0.018204569816589355,-9.863035202026367,0.0,0.0,0.0,0.0
78969,-0.006727314088493586,-0.010503951460123062,0.00415366655215621,-0.33232197165489197,0.03232135996222496,-9.85761547088623,0.0,0.0,0.0,0.0
78969,-0.007818885147571564,-0.0092879394069314,0.004867002367973328,-0.3367939293384552,0.026531735435128212,-9.857741355895996,0.0,0.0,0.0,0.0
78969,-0.008243490010499954,-0.009465186856687069,0.0057947370223701,-0.33403080701828003,0.006431832909584045,-9.849382400512695,0.0,0.0,0.0,0.0
78971,-0.007108138408511877,-0.00823361799120903,0.004204837139695883,-0.3303760588169098,0.0014953217469155788,-9.848915100097656,0.0,0.0,0.0,0.0
78975,-0.0066665043123066425,-0.007754556369036436,0.0035863907542079687,-0.32938259840011597,0.006105384323745966,-9.85286808013916,0.0,0.0,0.0,0.0
78975,-0.004543941468000412,-0.009518982842564583,0.003996082581579685,-0.3298797309398651,0.018169617280364037,-9.863510131835938,0.0,0.0,0.0,0.0
78977,-0.005018813069909811,-0.010205317288637161,0.0035051885060966015,-0.3196224570274353,0.019658926874399185,-9.850506782531738,0.0,0.0,0.0,0.0
78987,-0.009105078876018524,-0.009171775542199612,0.0033142382744699717,-0.32546666264533997,0.011010948568582535,-9.855866432189941,0.0,0.0,0.0,0.0
78987,-0.008093541488051414,-0.008769743144512177,0.003239961573854089,-0.3340078592300415,0.004060080274939537,-9.854654312133789,0.0,0.0,0.0,0.0
78987,-0.0037985206581652164,-0.009263616986572742,0.004511584993451834,-0.3272024989128113,0.003327618818730116,-9.850814819335938,0.0,0.0,0.0,0.0
78988,-0.006029372103512287,-0.007504952140152454,0.003055452834814787,-0.32865867018699646,0.01661379262804985,-9.841289520263672,0.0,0.0,0.0,0.0
78993,-0.005596622824668884,-0.008121374994516373,0.003789556212723255,-0.3305278420448303,0.026162508875131607,-9.865453720092773,0.0,0.0,0.0,0.0
78993,-0.005428289994597435,-0.008361154235899448,0.004075110889971256,-0.32630690932273865,0.029403595253825188,-9.873720169067383,0.0,0.0,0.0,0.0
78997,-0.006663327105343342,-0.007804166059941053,0.0028856713324785233,-0.3165677487850189,0.030165353789925575,-9.874135971069336,0.0,0.0,0.0,0.0
78998,-0.007793995551764965,-0.007587505970150232,0.0017727396916598082,-0.32059499621391296,0.025324158370494843,-9.869101524353027,0.0,0.0,0.0,0.0
79002,-0.007583550177514553,-0.007503228727728128,0.002640342339873314,-0.3291720747947693,0.028934037312865257,-9.859960556030273,0.0,0.0,0.0,0.0
79006,-0.010102721862494946,-0.008770962245762348,0.003628084436058998,-0.337136834859848,0.02779521234333515,-9.854840278625488,0.0,0.0,0.0,0.0
79006,-0.00848160870373249,-0.00991434883326292,0.0040123010985553265,-0.3426514267921448,0.022943073883652687,-9.862507820129395,0.0,0.0,0.0,0.0
79009,-0.0072007630951702595,-0.010359108448028564,0.004812013357877731,-0.33204373717308044,0.0191718228161335,-9.885766983032227,0.0,0.0,0.0,0.0
79012,-0.008653308264911175,-0.011832629330456257,0.003822572994977236,-0.32083451747894287,0.019166691228747368,-9.872455596923828,0.0,0.0,0.0,0.0
79021,-0.008568068034946918,-0.009154516272246838,0.004087953828275204,-0.3156098425388336,0.02443167194724083,-9.859731674194336,0.0,0.0,0.0,0.0
79021,-0.007234394550323486,-0.008112771436572075,0.003540924983099103,-0.3274334967136383,0.027380583807826042,-9.8641939163208,0.0,0.0,0.0,0.0
79021,-0.0073658740147948265,-0.010308580473065376,0.0020276233553886414,-0.3351094722747803,0.030085839331150055,-9.869853973388672,0.0,0.0,0.0,0.0
79022,-0.006116501521319151,-0.009862201288342476,0.0020892303436994553,-0.337301641702652,0.026333194226026535,-9.865649223327637,0.0,0.0,0.0,0.0
79023,-0.004329998977482319,-0.00968856643885374,0.002763452474027872,-0.33852946758270264,0.017909914255142212,-9.865401268005371,0.0,0.0,0.0,0.0
79027,-0.004935592878609896,-0.008970767259597778,0.004976488649845123,-0.3350028991699219,0.019513467326760292,-9.863155364990234,0.0,0.0,0.0,0.0
79034,-0.006471675354987383,-0.008691553957760334,0.003236293327063322,-0.32459908723831177,0.020411616191267967,-9.858736991882324,0.0,0.0,0.0,0.0
79037,-0.006418929900974035,-0.007932686246931553,0.0025593843311071396,-0.3272005021572113,0.015646813437342644,-9.867851257324219,0.0,0.0,0.0,0.0
79037,-0.007048670668154955,-0.006987240631133318,0.0009955610148608685,-0.33603253960609436,0.0034959111362695694,-9.865581512451172,0.0,0.0,0.0,0.0
79037,-0.007293629925698042,-0.007919993251562119,0.0010375159326940775,-0.3336043655872345,0.013547339476644993,-9.849559783935547,0.0,0.0,0.0,0.0
79038,-0.006088399328291416,-0.008933077566325665,0.003004609839990735,-0.33435148000717163,0.02023070678114891,-9.870085716247559,0.0,0.0,0.0,0.0
79047,-0.005619583651423454,-0.008026635274291039,0.004420036915689707,-0.327394962310791,0.010277630761265755,-9.871047019958496,0.0,0.0,0.0,0.0
79047,-0.006087479181587696,-0.007023785263299942,0.006921390537172556,-0.3213914632797241,0.020506490021944046,-9.862103462219238,0.0,0.0,0.0,0.0
79047,-0.006269483361393213,-0.007283950224518776,0.004643088206648827,-0.31697532534599304,0.033610664308071136,-9.864469528198242,0.0,0.0,0.0,0.0
79056,-0.005039764568209648,-0.008035408332943916,0.0037568635307252407,-0.32925185561180115,0.0251467302441597,-9.853151321411133,0.0,0.0,0.0,0.0
79063,-0.003911164589226246,-0.008327714167535305,0.0027618780732154846,-0.32980650663375854,0.031995370984077454,-9.85102653503418,0.0,0.0,0.0,0.0
79063,-0.004772672895342112,-0.007791158277541399,0.0036753599997609854,-0.32063502073287964,0.025295577943325043,-9.851943016052246,0.0,0.0,0.0,0.0
79063,-0.005107786040753126,-0.007582446560263634,0.004680948331952095,-0.3260338008403778,0.025757314637303352,-9.859831809997559,0.0,0.0,0.0,0.0
79063,-0.006538656074553728,-0.010102292522788048,0.0031213327310979366,-0.3258969187736511,0.017587363719940186,-9.857929229736328,0.0,0.0,0.0,0.0
79073,-0.005794726312160492,-0.011732731945812702,0.0031649242155253887,-0.3300345540046692,0.024600664153695107,-9.865291595458984,0.0,0.0,0.0,0.0
79073,-0.0061556072905659676,-0.010416174307465553,0.0018813646165654063,-0.3197091817855835,0.03168952092528343,-9.866254806518555,0.0,0.0,0.0,0.0
79073,-0.006946242414414883,-0.009253795258700848,0.002682595746591687,-0.3244616687297821,0.021963559091091156,-9.87100887298584,0.0,0.0,0.0,0.0
79073,-0.007253787014633417,-0.01075242180377245,0.004945036489516497,-0.32185566425323486,0.024944623932242393,-9.872617721557617,0.0,0.0,0.0,0.0
79074,-0.00607290118932724,-0.010685106739401817,0.0038743168115615845,-0.3182889223098755,0.015025033615529537,-9.869304656982422,0.0,0.0,0.0,0.0
79074,-0.005613554734736681,-0.011309179477393627,0.002157307229936123,-0.3120768964290619,0.017897648736834526,-9.855859756469727,0.0,0.0,0.0,0.0
79075,-0.006085134111344814,-0.009601160883903503,0.0027899332344532013,-0.3222939670085907,0.022667311131954193,-9.865185737609863,0.0,0.0,0.0,0.0
79084,-0.006268571130931377,-0.010887541808187962,0.006287305150181055,-0.3143201172351837,0.03166022151708603,-9.86408805847168,0.0,0.0,0.0,0.0
79089,-0.005689667537808418,-0.010087408125400543,0.003746180795133114,-0.32144325971603394,0.03248285874724388,-9.860312461853027,0.0,0.0,0.0,0.0
