timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
115630,-0.001152279321104288,-0.00041588209569454193,-0.0012122311163693666,-0.004003465175628662,0.016949797049164772,-9.801350593566895
115632,-0.0015461388975381851,-0.0003894716501235962,-0.00047042802907526493,-0.011268913745880127,0.00041911937296390533,-9.80622673034668
115634,0.0009109112434089184,-0.0010339999571442604,-0.0008321360219269991,-0.022713303565979004,-0.003571844659745693,-9.824761390686035
115639,0.0004407735541462898,-0.002310008741915226,-0.0001243662554770708,-0.015476465225219727,-0.018268560990691185,-9.818999290466309
115647,-0.0005635465495288372,-5.482509732246399e-05,0.0010419674217700958,-0.0030585527420043945,0.02223064750432968,-9.795726776123047
115648,-0.0005834600888192654,-4.82853502035141e-05,0.0010419674217700958,-0.0030585527420043945,0.02223064750432968,-9.795726776123047
115648,-0.0005834600888192654,-4.82853502035141e-05,0.0010419674217700958,-0.0030585527420043945,0.02223064750432968,-9.795726776123047
115648,-0.0005834600888192654,-4.82853502035141e-05,0.0010419674217700958,-0.0030585527420043945,0.02223064750432968,-9.795726776123047
115654,0.0001405421644449234,-0.0004489067941904068,0.0010122242383658886,-0.009959906339645386,0.006146620959043503,-9.810562133789062
115655,0.0001405421644449234,-0.0004489067941904068,0.0010122242383658886,-0.009959906339645386,0.006146620959043503,-9.810562133789062
115655,0.0001405421644449234,-0.0004489067941904068,0.0010122242383658886,-0.009959906339645386,0.006146620959043503,-9.810562133789062
115655,0.0001405421644449234,-0.0004489067941904068,0.0010122242383658886,-0.009959906339645386,0.006146620959043503,-9.810562133789062
115669,0.0010918350890278816,-0.0010645724833011627,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115669,0.0010918350890278816,-0.0010645724833011627,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115669,0.0010918350890278816,-0.0010645724833011627,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115669,0.0010918350890278816,-0.0010645724833011627,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115670,0.0011020544916391373,-0.0010651079937815666,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115670,0.0011020544916391373,-0.0010651079937815666,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115670,0.0011020544916391373,-0.0010651079937815666,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115670,0.0011020544916391373,-0.0010651079937815666,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115670,0.0011020544916391373,-0.0010651079937815666,0.0035807862877845764,-0.010675668716430664,-0.00722305104136467,-9.821147918701172
115678,0.0014034104533493519,0.0009099133312702179,-0.0006383305881172419,-0.01086530089378357,0.0006471415981650352,-9.806832313537598
115678,0.0014034104533493519,0.0009099133312702179,-0.0006383305881172419,-0.01086530089378357,0.0006471415981650352,-9.806832313537598
115678,0.0014034104533493519,0.0009099133312702179,-0.0006383305881172419,-0.01086530089378357,0.0006471415981650352,-9.806832313537598
