timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
72723,-0.007661513052880764,-0.00838316511362791,0.002001330954954028,-0.23826363682746887,0.023469727486371994,-9.830004692077637
72724,-0.00753201637417078,-0.009763501584529877,0.0020790030248463154,-0.21984410285949707,0.027895372360944748,-9.825418472290039
72726,-0.006831386126577854,-0.01030043140053749,0.0034097321331501007,-0.2242773175239563,0.031427741050720215,-9.816529273986816
72732,-0.005908594001084566,-0.009208773262798786,0.0039273654110729694,-0.2288675159215927,0.029191933572292328,-9.824193000793457
72736,-0.006850157864391804,-0.00813387706875801,0.0028282005805522203,-0.22195632755756378,0.031100373715162277,-9.827431678771973
72736,-0.0059158955700695515,-0.009666533209383488,0.0004498681519180536,-0.22229966521263123,0.023740720003843307,-9.826085090637207
72736,-0.006852997932583094,-0.00961245410144329,0.0014755078591406345,-0.21722412109375,0.02804715372622013,-9.8242769241333
72738,-0.006567258387804031,-0.005689870100468397,-7.630814798176289e-05,-0.22386345267295837,0.03256632387638092,-9.832746505737305
72741,-0.006456110160797834,-0.006114819552749395,-2.968269109260291e-05,-0.21493928134441376,0.03509750962257385,-9.821686744689941
72744,-0.007063133176416159,-0.010181666351854801,0.0038900021463632584,-0.22258371114730835,0.037568796426057816,-9.83551025390625
72746,-0.007299255579710007,-0.008512317202985287,0.003463924862444401,-0.22791892290115356,0.043167244642972946,-9.845359802246094
72748,-0.008041362278163433,-0.008513224311172962,0.0039484454318881035,-0.22247859835624695,0.04314221814274788,-9.836126327514648
72763,-0.006379256024956703,-0.00916383508592844,0.006087690591812134,-0.22153861820697784,0.03891391679644585,-9.828847885131836
72763,-0.0063829803839325905,-0.010067170485854149,0.004318791441619396,-0.23049427568912506,0.039706360548734665,-9.82371711730957
72763,-0.006384429056197405,-0.010418553836643696,0.0023302012123167515,-0.22918890416622162,0.043310921639204025,-9.822951316833496
72763,-0.007035250309854746,-0.009904978796839714,0.004157702438533306,-0.22740419209003448,0.034794121980667114,-9.810933113098145
72768,-0.007288409862667322,-0.009705206379294395,0.002917798236012459,-0.2274581491947174,0.02370244264602661,-9.799986839294434
72768,-0.006736626848578453,-0.008977239951491356,0.0017852365272119641,-0.2232740968465805,0.03223999962210655,-9.821249008178711
72768,-0.006521991919726133,-0.008043813519179821,0.0019949455745518208,-0.22093060612678528,0.04650402069091797,-9.821568489074707
72775,-0.006438502110540867,-0.009631499648094177,0.0027267769910395145,-0.22383230924606323,0.03974328935146332,-9.82596206665039
72779,-0.0064060259610414505,-0.010249084793031216,0.004962222184985876,-0.22967183589935303,0.03384946659207344,-9.836851119995117
72779,-0.00574313523247838,-0.009188800118863583,0.00453126011416316,-0.22135326266288757,0.03897691145539284,-9.835575103759766
72779,-0.007436055224388838,-0.008776365779340267,0.0043636225163936615,-0.21564047038555145,0.05554521083831787,-9.826432228088379
72779,-0.008744833059608936,-0.009266193024814129,0.0036481558345258236,-0.21560144424438477,0.051128678023815155,-9.80761432647705
72787,-0.007953410968184471,-0.01010698638856411,0.004020108375698328,-0.22190101444721222,0.04654783755540848,-9.801288604736328
72787,-0.006345044355839491,-0.009133526124060154,0.004815050400793552,-0.22226868569850922,0.03660711646080017,-9.819870948791504
72787,-0.005719414446502924,-0.007454348728060722,0.0031734963413327932,-0.22036747634410858,0.0342000387609005,-9.827117919921875
72790,-0.00612631207332015,-0.009402207098901272,0.00318521517328918,-0.22667761147022247,0.04022683575749397,-9.82380199432373
