timestamp_ms,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,throttle,ctrl_roll,ctrl_pitch,ctrl_yaw,mag_x,mag_y,mag_z,voltage,tof_bottom,tof_front,state,sensor_status,heartbeat
233187,0.10565274115570257,0.25939801819622854,-10.089332607021165,0.0,0.0,0.0,0.0,0.0,0.0,0.0023260009475052357,0.0006887326017022133,-0.002403662307187915,0.035325925797224045,-0.01145167462527752,-9.794205665588379,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.3000000715255737,2,31,11
233188,0.10565274115570257,0.25939801819622854,-10.089332607021165,0.0,0.0,0.0,0.0,0.0,0.0,0.0023260009475052357,0.0006887326017022133,-0.002403662307187915,0.035325925797224045,-0.01145167462527752,-9.794205665588379,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.3000000715255737,2,31,12
233195,0.10221015906135086,0.2617630512376248,-10.089143923045343,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030076177790760994,0.0005924077704548836,0.00047745625488460064,0.06040322780609131,-0.015799276530742645,-9.780208587646484,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,13
233198,0.10144985361904398,0.2688335510086309,-10.08906281454895,0.0,0.0,0.0,0.0,0.0,0.0,-7.693050429224968e-05,-0.0005468009039759636,-0.0003248241264373064,0.043266069144010544,-0.02499166876077652,-9.791728973388672,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,14
233201,0.11198807511621997,0.2646884265952265,-10.089021833413929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012891474179923534,0.00030980631709098816,0.0006636171601712704,0.03893541544675827,-0.03435460478067398,-9.789752960205078,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,15
233202,0.11198807511621997,0.2646884265952265,-10.089021833413929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011108899489045143,-0.0013075778260827065,0.001698363572359085,0.04599195718765259,-0.02168806828558445,-9.780217170715332,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,16
233203,0.11198807511621997,0.2646884265952265,-10.089021833413929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011108899489045143,-0.0013075778260827065,0.001698363572359085,0.04599195718765259,-0.02168806828558445,-9.780217170715332,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,17
233204,0.11306605772610516,0.2649129423837642,-10.088778507924747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003911629319190979,-0.0019366731867194176,0.0014506061561405659,0.0394086129963398,-0.01670069433748722,-9.793841361999512,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,18
233205,0.11306605772610516,0.2649129423837642,-10.088778507924747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003911629319190979,-0.0019366731867194176,0.0014506061561405659,0.0394086129963398,-0.01670069433748722,-9.793841361999512,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,19
233205,0.11306605772610516,0.2649129423837642,-10.088778507924747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003911629319190979,-0.0019366731867194176,0.0014506061561405659,0.0394086129963398,-0.01670069433748722,-9.793841361999512,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,20
233209,0.11417184134034643,0.25672749427203284,-10.08857957866517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002551749348640442,-0.001229860819876194,-0.0004896523896604776,0.037743665277957916,-0.019297290593385696,-9.783157348632812,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04700000211596489,1.2910000085830688,2,31,21
233224,0.10740180986186135,0.27243767641500266,-10.087882045596183,0.0,0.0,0.0,0.0,0.0,0.0,0.002406536368653178,-0.0015450650826096535,-0.0011966413585469127,0.07352380454540253,-0.012529496103525162,-9.793173789978027,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04500000178813934,1.2910000085830688,2,31,22
233227,0.10516386236173098,0.2842378420624046,-10.088032309757923,0.0,0.0,0.0,0.0,0.0,0.0,0.0016264687292277813,-0.0007266039028763771,-0.00032576429657638073,0.07063274085521698,-0.001035273540765047,-9.801097869873047,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04500000178813934,1.2910000085830688,2,31,23
233238,0.08270844819665707,0.29312247742956316,-10.088143300331936,0.0,0.0,0.0,0.0,0.0,0.0,0.0028250226750969887,0.000541425310075283,0.0003322386182844639,0.04751325771212578,0.000402283389121294,-9.793895721435547,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04500000178813934,1.2920000553131104,2,31,24
233250,0.06342468306548883,0.2880931636837595,-10.087459427641289,0.0,0.0,0.0,0.0,0.0,0.0,5.983421579003334e-05,-0.001183886080980301,-0.00017937668599188328,0.03971349820494652,-0.0006673582829535007,-9.783195495605469,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.04500000178813934,1.2920000553131104,2,31,25
233256,0.039527878872024066,0.26867578964705946,-10.087655795579925,0.0,0.0,0.0,0.0,0.0,0.0,5.810242146253586e-05,-0.0014037992805242538,-0.0011336010647937655,0.03126460686326027,0.017552483826875687,-9.773662567138672,0.0,0.0,0.0,0.0,5.601600170135498,4.588189601898193,40.94602966308594,4.127999782562256,0.046000003814697266,1.2920000553131104,2,31,26
233266,0.011937344727497435,0.26622914118116686,-10.08791705031568,0.0,0.0,0.0,0.0,0.0,0.0,0.0016087258700281382,-0.0012155957520008087,0.0014775977469980717,0.042941585183143616,0.005081951152533293,-9.788189888000488,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2920000553131104,2,31,27
233271,0.012456206484450333,0.264677194135693,-10.087754833322892,0.0,0.0,0.0,0.0,0.0,0.0,0.0028555532917380333,-0.0003610299900174141,0.00041762995533645153,0.04357282817363739,0.002075971569865942,-9.794363975524902,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2920000553131104,2,31,28
233272,0.012456206484450333,0.264677194135693,-10.087754833322892,0.0,0.0,0.0,0.0,0.0,0.0,0.0017948036547750235,-0.000267920084297657,-0.0003480955492705107,0.03594651818275452,0.0018773810006678104,-9.781746864318848,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2920000553131104,2,31,29
233281,0.01897304488478555,0.25833576369773287,-10.08780093709979,0.0,0.0,0.0,0.0,0.0,0.0,0.001726039219647646,-0.0003168433904647827,-0.0009024173486977816,0.04192990064620972,-0.015934651717543602,-9.759779930114746,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,30
233288,0.03681440279630469,0.25485879720379967,-10.087956323903407,0.0,0.0,0.0,0.0,0.0,0.0,-8.62516462802887e-05,-0.001273580826818943,5.75121957808733e-05,0.03706066310405731,-0.02883286029100418,-9.771585464477539,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,31
233302,0.05526522835922185,0.2660448327952823,-10.088663248482503,0.0,0.0,0.0,0.0,0.0,0.0,0.002675207331776619,-0.003343808464705944,-0.0016561814118176699,0.061256494373083115,-0.03906170651316643,-9.777530670166016,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,32
233308,0.08920135008565416,0.2804009299352971,-10.089140507950757,0.0,0.0,0.0,0.0,0.0,0.0,0.0010805819183588028,-0.00012638140469789505,-0.0005045183934271336,0.05322612076997757,-0.04750308021903038,-9.789175987243652,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,33
233321,0.1472670427159672,0.30297942757767005,-10.089409446649327,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016103219240903854,0.0011297380551695824,4.208320751786232e-05,0.05458702892065048,-0.04947527498006821,-9.78044605255127,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,34
233328,0.1755534440703552,0.3088426380520235,-10.089464941936333,0.0,0.0,0.0,0.0,0.0,0.0,0.0002916748635470867,-0.000905187800526619,-5.251658149063587e-05,0.06243959814310074,-0.04411884397268295,-9.77840518951416,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,35
233337,0.1805987794122393,0.31959015415445013,-10.08905769190707,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224330127239227e-05,0.0008006813004612923,-0.0017144274897873402,0.05105355381965637,-0.041605737060308456,-9.786174774169922,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,36
233344,0.18314129065035012,0.3197386307276186,-10.089517022128755,0.0,0.0,0.0,0.0,0.0,0.0,0.002174445427954197,-0.0008041858673095703,1.5900004655122757e-05,0.04622343182563782,-0.03745712339878082,-9.809233665466309,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,37
233350,0.1920898122986321,0.306898675500788,-10.089256621166648,0.0,0.0,0.0,0.0,0.0,0.0,0.0008989423513412476,-0.0010540243238210678,0.0016055409796535969,0.0475933775305748,-0.03474393114447594,-9.798604965209961,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,38
233350,0.1920898122986321,0.306898675500788,-10.089256621166648,0.0,0.0,0.0,0.0,0.0,0.0,0.0008990345522761345,-0.0010542655363678932,0.0016055409796535969,0.0475933775305748,-0.03474393114447594,-9.798604965209961,0.0,0.0,0.0,0.0,5.601600170135498,5.335479736328125,43.549781799316406,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,39
233355,0.19670035007094935,0.3091355891343936,-10.088723866411387,0.0,0.0,0.0,0.0,0.0,0.0,0.0020067524164915085,-0.00018814485520124435,-0.0010079045314341784,0.053883712738752365,-0.04055102914571762,-9.803362846374512,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2980000972747803,2,31,40
233357,0.20016245556735246,0.30962816316742786,-10.088864739063018,0.0,0.0,0.0,0.0,0.0,0.0,0.00017695175483822823,-0.000848003663122654,-0.0015528645599260926,0.05752520263195038,-0.03885510563850403,-9.80153751373291,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2980000972747803,2,31,41
233368,0.20125902109425686,0.30767003330974985,-10.089575078736699,0.0,0.0,0.0,0.0,0.0,0.0,0.00013026734814047813,-0.00019550975412130356,-0.0012594845611602068,0.05099812150001526,-0.022588156163692474,-9.795125007629395,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2980000972747803,2,31,42
233381,0.17461784155619567,0.3016497551649125,-10.089698022141759,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022871987894177437,0.0008588097989559174,0.0019591418094933033,0.03893420845270157,-0.02172531560063362,-9.805342674255371,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2980000972747803,2,31,43
233385,0.1707755666633726,0.29618549710719655,-10.089433352311422,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019521592184901237,-0.00044193584471940994,0.0028525604866445065,0.0533662810921669,-0.006185845006257296,-9.784735679626465,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2980000972747803,2,31,44
233386,0.16096103839331385,0.29758539240235826,-10.089021833413929,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019635632634162903,-0.0004417961463332176,0.0028525604866445065,0.0533662810921669,-0.006185845006257296,-9.784735679626465,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2980000972747803,2,31,45
233386,0.16096103839331385,0.29758539240235826,-10.089021833413929,0.0,0.0,0.0,0.0,0.0,0.0,0.0012678070925176144,0.00035299453884363174,-5.120341666042805e-05,0.06250324845314026,0.0004106578417122364,-9.78688907623291,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2980000972747803,2,31,46
233404,0.09423406558582963,0.29976713091407486,-10.088385772047472,0.0,0.0,0.0,0.0,0.0,0.0,0.0018890190403908491,-0.00035397522151470184,0.0021504973992705345,0.04038044065237045,0.007422444876283407,-9.76873779296875,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2910000085830688,2,31,47
233410,0.07089219425210856,0.2946832556961904,-10.087945224846004,0.0,0.0,0.0,0.0,0.0,0.0,0.0005901469849050045,2.4527311325073242e-05,-0.0014313282445073128,0.05309488996863365,0.0051301573403179646,-9.76651382446289,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.04500000178813934,1.2910000085830688,2,31,48
233428,0.040062084375473025,0.2846538966323936,-10.087871800312428,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007746773771941662,-0.0011900821700692177,-0.0003725204151123762,0.03844122588634491,0.0008370159193873405,-9.777746200561523,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,49
233430,0.040062084375473025,0.2846538966323936,-10.087871800312428,0.0,0.0,0.0,0.0,0.0,0.0,0.0010345019400119781,6.07585534453392e-05,-0.0006554517894983292,0.034125883132219315,0.009612011723220348,-9.78929615020752,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,50
233430,0.040062084375473025,0.2846538966323936,-10.087871800312428,0.0,0.0,0.0,0.0,0.0,0.0,0.0010345019400119781,6.07585534453392e-05,-0.0006554517894983292,0.034125883132219315,0.009612011723220348,-9.78929615020752,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.2910000085830688,2,31,51
233436,0.03242905449329288,0.2754757498939096,-10.088290149399091,0.0,0.0,0.0,0.0,0.0,0.0,0.0016138225328177214,0.0008798986673355103,-0.0014585759490728378,0.04375776648521423,-0.009946048259735107,-9.79445743560791,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.3140000104904175,2,31,52
233442,0.025736434604612373,0.27489395651484205,-10.08855652677672,0.0,0.0,0.0,0.0,0.0,0.0,0.0002002054825425148,0.0008112955838441849,0.00034005939960479736,0.04634451866149902,0.011350473389029503,-9.785090446472168,0.0,0.0,0.0,0.0,0.7018764615058899,11.68755054473877,40.19990921020508,4.127999782562256,0.046000003814697266,1.3140000104904175,2,31,53
233456,0.04961243640308302,0.2750171400437403,-10.089002196620065,0.0,0.0,0.0,0.0,0.0,0.0,0.0012276279740035534,-0.0004635695368051529,0.0004733989480882883,0.035080451518297195,-0.015330679714679718,-9.777000427246094,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.3140000104904175,2,31,54
233469,0.06182848653275537,0.2745529539844439,-10.088980852278908,0.0,0.0,0.0,0.0,0.0,0.0,0.0002318006008863449,-0.001320747658610344,-0.0015201601199805737,0.0665387511253357,-0.016357023268938065,-9.77868938446045,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.3140000104904175,2,31,55
233473,0.06321724941998276,0.2929241084589419,-10.08961605987172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005228058435022831,1.125037670135498e-05,-0.0030526400078088045,0.0698811337351799,-0.009500496089458466,-9.77823543548584,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.3140000104904175,2,31,56
233488,0.06806542975064887,0.29370947349178755,-10.090345182565619,0.0,0.0,0.0,0.0,0.0,0.0,0.002052814234048128,-0.001079644076526165,0.0003971464466303587,0.052605997771024704,-0.006828587036579847,-9.762717247009277,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,57
233490,0.06806542975064887,0.29370947349178755,-10.090345182565619,0.0,0.0,0.0,0.0,0.0,0.0,0.0034371460787951946,-0.00184657983481884,-0.00035606324672698975,0.06102383881807327,0.0011042295955121517,-9.762968063354492,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,58
233491,0.06257698588636017,0.2986998071345546,-10.090388725021578,0.0,0.0,0.0,0.0,0.0,0.0,0.0034365118481218815,-0.0018460322171449661,-0.00035606324672698975,0.06102383881807327,0.0011042295955121517,-9.762968063354492,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,59
233491,0.06257698588636017,0.2986998071345546,-10.090388725021578,0.0,0.0,0.0,0.0,0.0,0.0,0.002674479503184557,-0.0014941003173589706,-0.0006490503437817097,0.04888152703642845,-0.0060418895445764065,-9.78101921081543,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,60
233501,0.05793021609493009,0.29499544336602757,-10.089751809881474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005901744589209557,-0.0005768956616520882,-0.0015250516589730978,0.05919847637414932,-0.005384508986026049,-9.786144256591797,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,61
233508,0.057080371141472575,0.3014388463938619,-10.09021711651868,0.0,0.0,0.0,0.0,0.0,0.0,0.0017682688776403666,0.0016891434788703918,0.00010767951607704163,0.03990739956498146,-0.014903899282217026,-9.791952133178711,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.290000081062317,2,31,62
233509,0.05942965606115945,0.29669450628292116,-10.090208578782217,0.0,0.0,0.0,0.0,0.0,0.0,7.467111572623253e-05,0.0005308808758854866,-0.000468661542981863,0.04232208430767059,-0.015008028596639633,-9.7846097946167,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.312000036239624,2,31,63
233527,0.09169177446123701,0.29899636007449476,-10.0899959891443,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014645196497440338,0.00029284507036209106,-0.0016871551051735878,0.048307061195373535,-0.029711861163377762,-9.794880867004395,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.312000036239624,2,31,64
233529,0.09769018132649575,0.2979297566664885,-10.090238460859837,0.0,0.0,0.0,0.0,0.0,0.0,0.00012053083628416061,0.0012884298339486122,-0.0018170825205743313,0.030169587582349777,-0.025409098714590073,-9.77782154083252,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.312000036239624,2,31,65
233545,0.14090220020380123,0.290159455990247,-10.091981012871836,0.0,0.0,0.0,0.0,0.0,0.0,0.0019673663191497326,-0.0006456496194005013,-0.00010770652443170547,0.03575213998556137,-0.014899883419275284,-9.768196105957031,0.0,0.0,0.0,0.0,0.7107028961181641,4.588189601898193,42.80585479736328,4.127999782562256,0.04500000178813934,1.312000036239624,2,31,66
233549,0.1312599607875134,0.27781719743832817,-10.092197017604338,0.0,0.0,0.0,0.0,0.0,0.0,0.003720211563631892,0.001045207493007183,0.0024485019966959953,0.04197506234049797,0.00445127347484231,-9.778504371643066,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,67
233565,0.07756322133816151,0.2586992044667716,-10.091245059988768,0.0,0.0,0.0,0.0,0.0,0.0,0.001124765258282423,0.000512935221195221,0.001360895112156868,0.03901464492082596,-0.014178875833749771,-9.78907299041748,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,68
233585,0.07816379106734,0.24708729590836812,-10.09082329580752,0.0,0.0,0.0,0.0,0.0,0.0,0.00028055813163518906,0.0003471486270427704,-0.000587202375754714,0.04785337299108505,-0.01790381781756878,-9.811074256896973,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,69
233590,0.08166108804622454,0.25472331399831016,-10.090722550517262,0.0,0.0,0.0,0.0,0.0,0.0,0.0032025265973061323,0.0007765535265207291,-3.917026333510876e-05,0.0671551525592804,-0.025489598512649536,-9.794925689697266,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,70
233591,0.08714012039008465,0.2652641101566381,-10.090712305233506,0.0,0.0,0.0,0.0,0.0,0.0,0.003235309384763241,0.00017415080219507217,0.00012447405606508255,0.0586370974779129,-0.024097783491015434,-9.802079200744629,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,71
233592,0.08714012039008465,0.2652641101566381,-10.090712305233506,0.0,0.0,0.0,0.0,0.0,0.0,0.003235309384763241,0.00017415080219507217,0.00012447405606508255,0.0586370974779129,-0.024097783491015434,-9.802079200744629,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.2860000133514404,2,31,72
233596,0.09293034655789684,0.28035850805724893,-10.090644857115453,0.0,0.0,0.0,0.0,0.0,0.0,0.0007966272532939911,0.000644385814666748,0.00021289009600877762,0.06940100342035294,-0.008341794833540916,-9.796403884887695,0.0,0.0,0.0,0.0,5.969099998474121,4.961804389953613,42.05999755859375,4.127999782562256,0.04500000178813934,1.315000057220459,2,31,73
