timestamp_ms,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
49391,0.000992816872894764,-7.601175457239151e-05,-0.00013851746916770935,-0.015788108110427856,0.0019919276237487793,-9.819633483886719
49394,0.0010399920865893364,-0.00017738714814186096,0.00027147121727466583,-0.0036859214305877686,-0.0056649912148714066,-9.810829162597656
49403,0.0018785875290632248,0.0009227273985743523,0.00026417593471705914,-0.010253995656967163,-0.0025080470368266106,-9.793703079223633
49416,-0.00014035357162356377,-0.0019176295027136803,-0.00037135486491024494,-0.010391175746917725,-0.006864989176392555,-9.79955005645752
49426,-0.0020812535658478737,-0.0015398338437080383,-0.00036775623448193073,-0.013925552368164062,-0.0033710235729813576,-9.80823802947998
49430,-0.0007989592850208282,0.0007172049954533577,0.0005406420677900314,-0.012506693601608276,-0.005187977105379105,-9.801312446594238
49443,0.0006960523314774036,-5.835108458995819e-05,-0.0008062372216954827,-0.0008822381496429443,-0.006044615060091019,-9.803340911865234
49454,-0.0019600987434387207,0.0009042806923389435,-0.0020884047262370586,-0.00590592622756958,-0.01848454773426056,-9.806309700012207
49456,-0.0019537662155926228,0.0009045964106917381,-0.0020884047262370586,-0.00590592622756958,-0.01848454773426056,-9.806309700012207
49456,-0.0019537662155926228,0.0009045964106917381,-0.0020884047262370586,-0.00590592622756958,-0.01848454773426056,-9.806309700012207
49456,-0.002038137521594763,-0.0004388103261590004,-0.0017875207122415304,0.0029026567935943604,-0.0055445656180381775,-9.811795234680176
49469,0.002225999254733324,-0.002773817628622055,-0.002300338353961706,-0.01166042685508728,0.007869375869631767,-9.802631378173828
49476,0.0007529398426413536,-0.0004734080284833908,-0.0001490926370024681,-0.0030306875705718994,-0.006466129794716835,-9.80873966217041
49492,0.00040462566539645195,-0.0013799918815493584,0.0008312263526022434,-0.0257396399974823,-0.008565759286284447,-9.818255424499512
49498,0.00047709420323371887,-0.0006702728569507599,7.180077955126762e-05,-0.004750251770019531,-0.006774540990591049,-9.815116882324219
49512,-0.0006692265160381794,-0.0002600019797682762,3.7446850910782814e-05,-0.018131345510482788,0.0012894142419099808,-9.809516906738281
49518,-0.0005952008068561554,0.0004964657127857208,-0.00264933705329895,-0.018800199031829834,0.006936401128768921,-9.808034896850586
49529,0.0009726285934448242,-0.0005871746689081192,-0.0010189707390964031,-0.014989286661148071,-0.0039191655814647675,-9.816549301147461
49535,-0.0013902969658374786,-0.000711287371814251,0.0013453057035803795,-0.02156531810760498,-0.004853386431932449,-9.81238842010498
49536,-0.000527684111148119,-0.001742042601108551,0.0014989138580858707,-0.014296740293502808,0.00209023617208004,-9.821520805358887
49536,-0.000527684111148119,-0.001742042601108551,0.0014989138580858707,-0.014296740293502808,0.00209023617208004,-9.821520805358887
49537,-0.000527684111148119,-0.001742042601108551,0.0014989138580858707,-0.014296740293502808,0.00209023617208004,-9.821520805358887
49548,0.0013964115642011166,-0.0011500241234898567,-7.922714576125145e-05,-0.013524144887924194,0.011160538531839848,-9.795737266540527
49561,0.0013449951075017452,0.0008138613775372505,-0.000957840122282505,-0.009195059537887573,-0.011143321171402931,-9.828524589538574
49563,0.0013505145907402039,0.0008159605786204338,-0.000957840122282505,-0.009195059537887573,-0.011143321171402931,-9.828524589538574
49569,0.0014416193589568138,-0.0010488005355000496,0.0007998512592166662,-0.013140499591827393,-0.007521532475948334,-9.806770324707031
49581,0.0005271011032164097,-0.0012584421783685684,0.000776869710534811,-0.005312502384185791,0.0066224355250597,-9.792126655578613
49588,-0.00040451623499393463,-0.0019537843763828278,0.0005694569554179907,-0.016632646322250366,-0.011071594431996346,-9.79667854309082
49601,0.002832513302564621,-0.001888461410999298,0.0005710797850042582,-0.006928861141204834,0.003494095988571644,-9.816835403442383
49606,0.0007071527652442455,-0.0019127177074551582,-0.00011193891987204552,-0.018193304538726807,0.0016865208745002747,-9.815092086791992
49616,0.0005279700271785259,-0.0005650026723742485,-0.002093480434268713,0.005502879619598389,-0.009494736790657043,-9.807144165039062
49633,0.00033045513555407524,0.001338317058980465,-3.709830343723297e-05,-0.002998650074005127,-0.007379431277513504,-9.827061653137207
49636,-0.0004902556538581848,-0.0009038485586643219,0.00031092180870473385,-0.003897547721862793,-0.008806739002466202,-9.821310997009277
49637,-0.000159465242177248,-0.002426070161163807,0.0004462962970137596,-0.014936745166778564,-0.004338317550718784,-9.818089485168457
49638,-0.000159465242177248,-0.002426070161163807,0.0004462962970137596,-0.014936745166778564,-0.004338317550718784,-9.818089485168457
49638,-0.0001607341691851616,-0.002430962398648262,0.0004462962970137596,-0.014936745166778564,-0.004338317550718784,-9.818089485168457
49638,-0.0001607341691851616,-0.002430962398648262,0.0004462962970137596,-0.014936745166778564,-0.004338317550718784,-9.818089485168457
49638,-0.0001607341691851616,-0.002430962398648262,0.0004462962970137596,-0.014936745166778564,-0.004338317550718784,-9.818089485168457
49653,-0.0018162806518375874,0.0006677089259028435,0.00029133702628314495,-0.0019621849060058594,0.006143157370388508,-9.818622589111328
49656,-0.0017909808084368706,0.0009711161255836487,0.002302388194948435,0.001992255449295044,0.020851265639066696,-9.811691284179688
49658,-0.0017988071776926517,0.0009736781939864159,0.002302388194948435,0.001992255449295044,0.020851265639066696,-9.811691284179688
49658,-0.0017988071776926517,0.0009736781939864159,0.002302388194948435,0.001992255449295044,0.020851265639066696,-9.811691284179688
49663,0.0017805756069719791,-0.0009285584092140198,0.001306162215769291,0.0052564144134521484,-0.002140291966497898,-9.806483268737793
49669,-0.0022559165954589844,1.3717450201511383e-05,-0.001625699456781149,0.0017820298671722412,0.0032866671681404114,-9.820361137390137
49675,-0.003197255078703165,-0.0008166870102286339,0.00020592659711837769,-0.010402917861938477,0.005582457408308983,-9.802542686462402
49691,-0.003074995707720518,0.0020223017781972885,-0.00218810117803514,-0.008022964000701904,-0.00682850182056427,-9.805535316467285
49695,-0.001752224750816822,-2.1967105567455292e-05,-0.00219144718721509,-0.005093365907669067,0.0051900167018175125,-9.801558494567871
49715,-0.00204021530225873,-0.0026987846940755844,0.0013110232539474964,-0.011535942554473877,-0.006036600098013878,-9.837185859680176
49718,0.0002604285255074501,-0.002776818349957466,0.0015159151516854763,-0.0021274983882904053,0.00046748295426368713,-9.81259536743164
49730,-0.000843685120344162,-0.0025610830634832382,-0.00047485739924013615,-0.019847750663757324,0.012199683114886284,-9.814605712890625
49734,0.0014388738200068474,-0.0014917980879545212,0.0003800594713538885,-0.013944149017333984,-0.009658778086304665,-9.798799514770508
49735,0.0014388738200068474,-0.0014917980879545212,0.0003800594713538885,-0.013944149017333984,-0.009658778086304665,-9.798799514770508
49735,0.0014388738200068474,-0.0014917980879545212,0.0003800594713538885,-0.013944149017333984,-0.009658778086304665,-9.798799514770508
49735,0.0014388738200068474,-0.0014917980879545212,0.0003800594713538885,-0.013944149017333984,-0.009658778086304665,-9.798799514770508
49736,-7.642433047294617e-05,-0.003326662816107273,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49737,-7.642433047294617e-05,-0.003326662816107273,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49737,-7.642433047294617e-05,-0.003326662816107273,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49737,-7.642433047294617e-05,-0.003326662816107273,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49738,-7.135188207030296e-05,-0.003321492113173008,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49738,-7.135188207030296e-05,-0.003321492113173008,-0.0008273262064903975,0.002614736557006836,-0.013244112953543663,-9.804428100585938
49750,-3.1848903745412827e-05,-0.002168746665120125,-0.00039471592754125595,-0.005546450614929199,-0.00801505520939827,-9.825971603393555
49752,-0.0019430597312748432,-0.0022832509130239487,-0.00047844392247498035,-0.0011102855205535889,-0.003894895315170288,-9.810164451599121
49753,-0.0019430597312748432,-0.0022832509130239487,-0.00047844392247498035,-0.0011102855205535889,-0.003894895315170288,-9.810164451599121
49753,-0.0019425861537456512,-0.0022800974547863007,-0.00047844392247498035,-0.0011102855205535889,-0.003894895315170288,-9.810164451599121
49757,0.0008819149807095528,-0.00027861539274454117,0.0010297747794538736,-0.00026801228523254395,0.004932725802063942,-9.79053783416748
49765,-0.0005841231904923916,-0.00031034182757139206,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49765,-0.0005841231904923916,-0.00031034182757139206,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49765,-0.0005841231904923916,-0.00031034182757139206,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49765,-0.0005877106450498104,-0.0003127576783299446,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49766,-0.0005877106450498104,-0.0003127576783299446,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49766,-0.0005877106450498104,-0.0003127576783299446,0.0009130779653787613,-0.011062800884246826,0.008956534788012505,-9.794927597045898
49773,0.00032621901482343674,0.0006807809695601463,3.010965883731842e-06,-0.013861209154129028,-0.0014154603704810143,-9.816654205322266
49775,0.0007833791896700859,0.0014330903068184853,0.000976781826466322,-0.00471380352973938,-0.0033591818064451218,-9.8239107131958
49785,0.002232965547591448,-0.0014002472162246704,0.002545827068388462,0.005821704864501953,0.007007821463048458,-9.826257705688477
49796,-0.0014646085910499096,-0.000693928450345993,-9.909272193908691e-05,0.0065149664878845215,-0.009326940402388573,-9.814977645874023
49807,-0.0009882114827632904,-0.0007939711213111877,-0.0004375819116830826,-0.01142871379852295,0.004489398095756769,-9.821805953979492
49810,-0.0010347403585910797,0.0002204161137342453,0.0008053979836404324,-0.0022977888584136963,0.011537406593561172,-9.817314147949219
49815,-0.0023619872517883778,-0.0019416222348809242,0.00017645582556724548,-0.005024552345275879,0.0007122531533241272,-9.80205249786377
49825,-0.0012566396035254002,0.0029510073363780975,-0.0008323490619659424,-0.012181997299194336,-0.013487722724676132,-9.816522598266602
49835,-0.0016111084260046482,0.0015465188771486282,-0.0005361712537705898,0.004629015922546387,0.0034612533636391163,-9.819887161254883
49836,-0.0012587164528667927,0.0017824755050241947,-0.0005334678571671247,-0.0038396120071411133,0.007800830528140068,-9.797274589538574
49846,-0.0011041434481739998,-0.0024912813678383827,0.00020914641208946705,-0.012041360139846802,0.02081841230392456,-9.808916091918945
49847,-0.0011041434481739998,-0.0024912813678383827,0.00020914641208946705,-0.012041360139846802,0.02081841230392456,-9.808916091918945
49849,-0.0010807937942445278,-0.003696989268064499,-0.0002435506321489811,-0.027926653623580933,0.022790415212512016,-9.804825782775879
49850,-0.0010807937942445278,-0.003696989268064499,-0.0002435506321489811,-0.027926653623580933,0.022790415212512016,-9.804825782775879
49850,-0.0010807937942445278,-0.003696989268064499,-0.0002435506321489811,-0.027926653623580933,0.022790415212512016,-9.804825782775879
49861,0.0019407020881772041,-0.0013140477240085602,0.00026177125982940197,-0.004838287830352783,0.004295423626899719,-9.808067321777344
49863,0.0020503178238868713,-0.0006545372307300568,-0.0008733385475352407,-0.013356506824493408,-0.011749804019927979,-9.806458473205566
49864,0.00013916892930865288,0.00025277212262153625,0.000635895412415266,-0.014966845512390137,-0.01441529393196106,-9.811878204345703
49865,0.00013916892930865288,0.00025277212262153625,0.000635895412415266,-0.014966845512390137,-0.01441529393196106,-9.811878204345703
49865,0.00013916892930865288,0.00025277212262153625,0.000635895412415266,-0.014966845512390137,-0.01441529393196106,-9.811878204345703
49865,0.00013916892930865288,0.00025277212262153625,0.000635895412415266,-0.014966845512390137,-0.01441529393196106,-9.811878204345703
49865,0.0001474069431424141,0.00025090575218200684,0.000635895412415266,-0.014966845512390137,-0.01441529393196106,-9.811878204345703
49869,0.0026217540726065636,-0.0019662752747535706,0.00029518594965338707,6.276369094848633e-05,0.010944779962301254,-9.823568344116211
49870,0.0026217540726065636,-0.0019662752747535706,0.00029518594965338707,6.276369094848633e-05,0.010944779962301254,-9.823568344116211
49871,0.001015540212392807,-0.0009032925590872765,-0.0008603407768532634,0.0020314157009124756,0.013045918196439743,-9.811979293823242
49873,0.001015540212392807,-0.0009032925590872765,-0.0008603407768532634,0.0020314157009124756,0.013045918196439743,-9.811979293823242
49873,0.0010120412334799767,-0.0008985819295048714,-0.0008603407768532634,0.0020314157009124756,0.013045918196439743,-9.811979293823242
49873,0.0010120412334799767,-0.0008985819295048714,-0.0008603407768532634,0.0020314157009124756,0.013045918196439743,-9.811979293823242
49876,-0.0002617868594825268,-0.0030859457328915596,-0.0006595647428184748,-0.004240930080413818,0.004740624222904444,-9.785470962524414
49887,0.00033442117273807526,0.0019890298135578632,-0.0017312531126663089,0.00364077091217041,-0.003661162219941616,-9.830045700073242
49889,0.00013539008796215057,-0.0006525693461298943,-0.0009983362397179008,0.010356873273849487,-0.007777711376547813,-9.83141040802002
49904,0.0018037580884993076,-0.0011108722537755966,-0.00022284407168626785,-0.004263520240783691,0.006200321950018406,-9.804814338684082
49913,-0.00026218313723802567,-0.0012875348329544067,0.0002840911038219929,0.01502808928489685,-0.0008176723495125771,-9.820255279541016
49913,-0.0002609090879559517,-0.0012804819270968437,0.0002840911038219929,0.01502808928489685,-0.0008176723495125771,-9.820255279541016
49927,-0.00015277322381734848,-0.0014111772179603577,0.0002844685222953558,-0.019349366426467896,0.008409492671489716,-9.809969902038574
49937,-0.002138604875653982,0.001746312715113163,-0.0015606357483193278,0.0045999884605407715,-0.005090674385428429,-9.817578315734863
49951,0.0010240445844829082,0.000752350315451622,0.0018414133228361607,-0.0035376250743865967,-0.013669751584529877,-9.827417373657227
49953,0.0010240445844829082,0.000752350315451622,0.0018414133228361607,-0.0035376250743865967,-0.013669751584529877,-9.827417373657227
49966,-0.0013165348209440708,-0.0018488308414816856,-0.001301865209825337,0.0055694580078125,0.004294923972338438,-9.813175201416016
49969,-0.0004999581724405289,0.0011189384385943413,0.001119463238865137,-0.007527142763137817,-0.002267942763864994,-9.802997589111328
49978,-6.895186379551888e-05,-0.0006718393415212631,-0.00023778202012181282,-0.010931521654129028,-0.004676735028624535,-9.816856384277344
49981,0.0019368375651538372,0.0009162416681647301,0.0008831170853227377,-0.0083407461643219,-0.01256081648170948,-9.831398963928223
49995,-0.0016680569387972355,-0.0005665002390742302,0.001308211125433445,-0.005200326442718506,-0.00642860122025013,-9.81149673461914
49998,2.3928936570882797e-05,-0.000994732603430748,0.0008342263754457235,-0.0030235648155212402,0.0033151032403111458,-9.794682502746582
50010,-0.001294619869440794,-0.0014750240370631218,0.0019715866073966026,-0.020387649536132812,0.008332660421729088,-9.806612014770508
50025,0.001873950008302927,0.0006660148501396179,-0.00105486367829144,-0.00901252031326294,0.008752858266234398,-9.822129249572754
50037,-0.0002803611569106579,-0.0005309106782078743,-0.0007810618262737989,-0.0019729435443878174,0.007122213486582041,-9.803206443786621
50051,-0.0008690711110830307,-0.0003027934581041336,-0.0012771185720339417,-0.004337102174758911,0.0019917041063308716,-9.816193580627441
50057,-0.00016350578516721725,-0.0010202890262007713,-0.0018761331448331475,-0.013655751943588257,-0.027559159323573112,-9.82086181640625
