t,px,py,pz,qw,qx,qy,qz,alt,roll,pitch,yawrate,yawcmd,alt_est,roll_est,pitch_est,m0,m1,m2,m3
2.6400,0.38132,0.16333,0.54922,0.983150,-0.004749,0.008224,-0.182552,0.5493,-0.7053,-0.8291,0.9888,1.0000,0.5449,-0.0206,-0.0412,0.6531,0.6538,0.6533,0.6533
2.6600,0.38872,0.16635,0.54894,0.981297,-0.004818,0.008161,-0.192266,0.5490,-0.7199,-0.8136,0.9891,1.0000,0.5446,-0.0187,-0.0401,0.6535,0.6535,0.6538,0.6527
2.6800,0.39619,0.16940,0.54868,0.979347,-0.004888,0.008098,-0.201964,0.5487,-0.7343,-0.7977,0.9893,1.0000,0.5443,-0.0189,-0.0408,0.6538,0.6530,0.6529,0.6534
2.7000,0.40373,0.17247,0.54842,0.977301,-0.004958,0.008030,-0.211645,0.5485,-0.7483,-0.7812,0.9898,1.0000,0.5440,-0.0151,-0.0423,0.6531,0.6534,0.6537,0.6530
2.7200,0.41134,0.17556,0.54818,0.975159,-0.005027,0.007962,-0.221307,0.5482,-0.7620,-0.7644,0.9898,1.0000,0.5438,-0.0168,-0.0405,0.6541,0.6531,0.6538,0.6530
2.7400,0.41902,0.17868,0.54796,0.972920,-0.005093,0.007894,-0.230950,0.5480,-0.7752,-0.7474,0.9900,1.0000,0.5435,-0.0182,-0.0395,0.6535,0.6529,0.6540,0.6534
2.7600,0.42677,0.18183,0.54774,0.970586,-0.005156,0.007825,-0.240570,0.5478,-0.7877,-0.7303,0.9899,1.0000,0.5433,-0.0166,-0.0421,0.6537,0.6531,0.6537,0.6533
2.7800,0.43459,0.18500,0.54754,0.968158,-0.005221,0.007753,-0.250165,0.5476,-0.8000,-0.7127,0.9898,1.0000,0.5431,-0.0180,-0.0408,0.6527,0.6544,0.6524,0.6543
2.8000,0.44247,0.18820,0.54736,0.965635,-0.005287,0.007683,-0.259734,0.5474,-0.8122,-0.6950,0.9896,1.0000,0.5429,-0.0199,-0.0396,0.6533,0.6537,0.6534,0.6531
2.8200,0.45043,0.19142,0.54719,0.963018,-0.005352,0.007616,-0.269278,0.5472,-0.8242,-0.6775,0.9897,1.0000,0.5427,-0.0209,-0.0392,0.6535,0.6533,0.6537,0.6529
2.8400,0.45846,0.19466,0.54703,0.960305,-0.005415,0.007548,-0.278796,0.5470,-0.8357,-0.6599,0.9896,1.0000,0.5425,-0.0219,-0.0406,0.6551,0.6514,0.6552,0.6515
2.8600,0.46655,0.19793,0.54688,0.957499,-0.005472,0.007478,-0.288289,0.5469,-0.8462,-0.6421,0.9899,1.0000,0.5423,-0.0250,-0.0402,0.6529,0.6539,0.6533,0.6533
2.8800,0.47472,0.20122,0.54674,0.954599,-0.005527,0.007403,-0.297751,0.5468,-0.8560,-0.6236,0.9896,1.0000,0.5421,-0.0249,-0.0410,0.6533,0.6534,0.6530,0.6534
2.9000,0.48295,0.20454,0.54662,0.951606,-0.005578,0.007324,-0.307183,0.5466,-0.8650,-0.6047,0.9896,1.0000,0.5420,-0.0227,-0.0367,0.6537,0.6525,0.6537,0.6529
2.9200,0.49125,0.20788,0.54651,0.948520,-0.005631,0.007248,-0.316585,0.5465,-0.8740,-0.5859,0.9894,1.0000,0.5419,-0.0231,-0.0357,0.6539,0.6523,0.6537,0.6528
2.9400,0.49962,0.21124,0.54641,0.945341,-0.005684,0.007171,-0.325954,0.5464,-0.8826,-0.5669,0.9895,1.0000,0.5417,-0.0219,-0.0335,0.6517,0.6546,0.6512,0.6549
2.9600,0.50806,0.21463,0.54632,0.942069,-0.005738,0.007098,-0.335294,0.5463,-0.8911,-0.5481,0.9897,1.0000,0.5416,-0.0198,-0.0325,0.6535,0.6529,0.6530,0.6528
2.9800,0.51656,0.21804,0.54625,0.938705,-0.005794,0.007027,-0.344602,0.5463,-0.8998,-0.5294,0.9898,1.0000,0.5415,-0.0174,-0.0296,0.6530,0.6530,0.6526,0.6529
3.0000,0.52514,0.22148,0.54618,0.935249,-0.005853,0.006956,-0.353874,0.5462,-0.9083,-0.5105,0.9893,1.0000,0.5415,-0.0157,-0.0304,0.6522,0.6528,0.6530,0.6529
3.0200,0.53378,0.22494,0.54611,0.931702,-0.005911,0.006887,-0.363109,0.5461,-0.9167,-0.4916,0.9894,1.0000,0.5414,-0.0163,-0.0308,0.6518,0.6537,0.6518,0.6529
3.0400,0.54248,0.22842,0.54606,0.928064,-0.005965,0.006818,-0.372310,0.5461,-0.9244,-0.4729,0.9895,1.0000,0.5413,-0.0200,-0.0301,0.6530,0.6524,0.6536,0.6510
3.0600,0.55126,0.23193,0.54601,0.924334,-0.006016,0.006749,-0.381476,0.5460,-0.9314,-0.4543,0.9896,1.0000,0.5413,-0.0190,-0.0317,0.6527,0.6519,0.6530,0.6524
3.0800,0.56010,0.23546,0.54596,0.920515,-0.006066,0.006674,-0.390603,0.5460,-0.9379,-0.4349,0.9894,1.0000,0.5412,-0.0179,-0.0319,0.6517,0.6536,0.6513,0.6536
3.1000,0.56901,0.23901,0.54592,0.916605,-0.006117,0.006594,-0.399692,0.5459,-0.9439,-0.4149,0.9895,1.0000,0.5412,-0.0181,-0.0322,0.6530,0.6522,0.6533,0.6518
3.1200,0.57798,0.24259,0.54588,0.912606,-0.006167,0.006510,-0.408742,0.5459,-0.9492,-0.3946,0.9895,1.0000,0.5411,-0.0190,-0.0335,0.6516,0.6535,0.6513,0.6537
3.1400,0.58702,0.24619,0.54584,0.908517,-0.006217,0.006428,-0.417753,0.5458,-0.9544,-0.3741,0.9897,1.0000,0.5411,-0.0188,-0.0302,0.6534,0.6517,0.6536,0.6515
3.1600,0.59613,0.24981,0.54582,0.904337,-0.006267,0.006348,-0.426726,0.5458,-0.9593,-0.3539,0.9900,1.0000,0.5410,-0.0178,-0.0310,0.6523,0.6530,0.6517,0.6528
3.1800,0.60531,0.25346,0.54579,0.900069,-0.006318,0.006268,-0.435657,0.5458,-0.9640,-0.3336,0.9900,1.0000,0.5410,-0.0164,-0.0310,0.6528,0.6519,0.6533,0.6515
3.2000,0.61455,0.25713,0.54577,0.895713,-0.006370,0.006187,-0.444543,0.5458,-0.9685,-0.3132,0.9894,1.0000,0.5409,-0.0175,-0.0300,0.6523,0.6527,0.6524,0.6523
3.2200,0.62385,0.26083,0.54575,0.891271,-0.006423,0.006105,-0.453384,0.5458,-0.9728,-0.2924,0.9894,1.0000,0.5409,-0.0148,-0.0306,0.6534,0.6517,0.6530,0.6517
3.2400,0.63322,0.26454,0.54573,0.886743,-0.006476,0.006023,-0.462179,0.5457,-0.9766,-0.2716,0.9893,1.0000,0.5409,-0.0162,-0.0290,0.6522,0.6528,0.6517,0.6536
3.2600,0.64266,0.26828,0.54572,0.882126,-0.006524,0.005940,-0.470931,0.5457,-0.9797,-0.2510,0.9897,1.0000,0.5408,-0.0182,-0.0288,0.6530,0.6523,0.6534,0.6515
3.2800,0.65216,0.27205,0.54572,0.877421,-0.006572,0.005859,-0.479640,0.5457,-0.9825,-0.2304,0.9899,1.0000,0.5408,-0.0151,-0.0299,0.6530,0.6528,0.6530,0.6519
3.3000,0.66173,0.27583,0.54571,0.872631,-0.006623,0.005779,-0.488301,0.5457,-0.9853,-0.2098,0.9898,1.0000,0.5408,-0.0160,-0.0317,0.6517,0.6531,0.6517,0.6541
3.3200,0.67136,0.27964,0.54572,0.867756,-0.006676,0.005696,-0.496912,0.5457,-0.9879,-0.1889,0.9896,1.0000,0.5408,-0.0167,-0.0314,0.6541,0.6512,0.6530,0.6520
3.3400,0.68106,0.28347,0.54573,0.862797,-0.006730,0.005612,-0.505475,0.5457,-0.9903,-0.1677,0.9896,1.0000,0.5408,-0.0156,-0.0331,0.6522,0.6527,0.6526,0.6530
3.3600,0.69082,0.28733,0.54574,0.857752,-0.006787,0.005523,-0.513989,0.5457,-0.9923,-0.1459,0.9896,1.0000,0.5408,-0.0171,-0.0349,0.6526,0.6525,0.6529,0.6527
3.3800,0.70065,0.29121,0.54576,0.852625,-0.006842,0.005433,-0.522451,0.5458,-0.9936,-0.1240,0.9896,1.0000,0.5407,-0.0163,-0.0327,0.6522,0.6527,0.6526,0.6526
3.4000,0.71054,0.29511,0.54578,0.847414,-0.006895,0.005341,-0.530862,0.5458,-0.9945,-0.1020,0.9896,0.0000,0.5408,-0.0179,-0.0318,0.6532,0.6519,0.6527,0.6522
3.4200,0.72050,0.29904,0.54580,0.842833,-0.006937,0.005258,-0.538105,0.5458,-0.9944,-0.0821,0.7531,0.0000,0.5408,-0.0180,-0.0286,0.6243,0.6808,0.6234,0.6810
3.4400,0.73052,0.30299,0.54581,0.839661,-0.006959,0.005193,-0.543042,0.5458,-0.9930,-0.0681,0.4932,0.0000,0.5408,-0.0180,-0.0284,0.6340,0.6706,0.6345,0.6713
3.4600,0.74060,0.30697,0.54583,0.837675,-0.006966,0.005145,-0.546101,0.5458,-0.9909,-0.0588,0.2959,0.0000,0.5408,-0.0193,-0.0244,0.6410,0.6641,0.6411,0.6638
3.4800,0.75075,0.31096,0.54584,0.836532,-0.006961,0.005111,-0.547850,0.5458,-0.9885,-0.0534,0.1638,0.0000,0.5408,-0.0201,-0.0258,0.6463,0.6586,0.6473,0.6578
3.5000,0.76096,0.31499,0.54587,0.835928,-0.006954,0.005084,-0.548771,0.5459,-0.9861,-0.0500,0.0828,0.0000,0.5408,-0.0177,-0.0259,0.6492,0.6555,0.6504,0.6546
3.5200,0.77123,0.31903,0.54589,0.835647,-0.006946,0.005060,-0.549200,0.5459,-0.9839,-0.0476,0.0357,0.0000,0.5408,-0.0190,-0.0284,0.6503,0.6539,0.6506,0.6545
3.5400,0.78157,0.32310,0.54592,0.835547,-0.006935,0.005041,-0.549352,0.5459,-0.9817,-0.0462,0.0097,0.0000,0.5408,-0.0179,-0.0276,0.6523,0.6526,0.6519,0.6527
3.5600,0.79197,0.32719,0.54595,0.835543,-0.006922,0.005023,-0.549359,0.5459,-0.9793,-0.0453,-0.0034,0.0000,0.5409,-0.0156,-0.0317,0.6524,0.6522,0.6518,0.6524
3.5800,0.80243,0.33131,0.54598,0.835584,-0.006913,0.005003,-0.549297,0.5460,-0.9771,-0.0441,-0.0092,0.0000,0.5409,-0.0128,-0.0338,0.6524,0.6520,0.6528,0.6514
3.6000,0.81296,0.33545,0.54602,0.835644,-0.006908,0.004981,-0.549206,0.5460,-0.9752,-0.0424,-0.0119,0.0000,0.5409,-0.0116,-0.0328,0.6527,0.6517,0.6525,0.6516
3.6200,0.82355,0.33961,0.54605,0.835716,-0.006908,0.004957,-0.549096,0.5460,-0.9736,-0.0403,-0.0136,0.0000,0.5409,-0.0125,-0.0316,0.6528,0.6516,0.6522,0.6518
3.6400,0.83420,0.34380,0.54609,0.835792,-0.006903,0.004932,-0.548980,0.5461,-0.9717,-0.0384,-0.0140,0.0000,0.5410,-0.0114,-0.0299,0.6521,0.6522,0.6520,0.6525
3.6600,0.84491,0.34802,0.54612,0.835869,-0.006896,0.004909,-0.548863,0.5461,-0.9695,-0.0367,-0.0140,0.0000,0.5410,-0.0117,-0.0291,0.6519,0.6522,0.6517,0.6529
3.6800,0.85568,0.35225,0.54616,0.835946,-0.006890,0.004886,-0.548746,0.5462,-0.9675,-0.0350,-0.0139,0.0000,0.5410,-0.0130,-0.0291,0.6518,0.6529,0.6515,0.6525
3.7000,0.86652,0.35651,0.54620,0.836022,-0.006886,0.004865,-0.548632,0.5462,-0.9658,-0.0333,-0.0135,0.0000,0.5410,-0.0109,-0.0287,0.6513,0.6532,0.6513,0.6530
3.7200,0.87742,0.36080,0.54623,0.836096,-0.006887,0.004845,-0.548518,0.5462,-0.9646,-0.0316,-0.0136,0.0000,0.5411,-0.0092,-0.0307,0.6518,0.6518,0.6524,0.6523
3.7400,0.88838,0.36511,0.54627,0.836172,-0.006889,0.004824,-0.548403,0.5463,-0.9635,-0.0295,-0.0138,0.0000,0.5411,-0.0107,-0.0294,0.6522,0.6516,0.6531,0.6515
3.7600,0.89940,0.36944,0.54631,0.836245,-0.006887,0.004801,-0.548291,0.5463,-0.9618,-0.0276,-0.0132,0.0000,0.5411,-0.0109,-0.0304,0.6523,0.6524,0.6523,0.6516
3.7800,0.91048,0.37380,0.54635,0.836317,-0.006883,0.004776,-0.548182,0.5463,-0.9600,-0.0256,-0.0129,0.0000,0.5412,-0.0142,-0.0317,0.6527,0.6516,0.6532,0.6516
3.8000,0.92162,0.37818,0.54638,0.836388,-0.006874,0.004754,-0.548074,0.5464,-0.9577,-0.0240,-0.0130,0.0000,0.5412,-0.0139,-0.0279,0.6524,0.6522,0.6521,0.6524
3.8200,0.93283,0.38259,0.54642,0.836458,-0.006865,0.004733,-0.547967,0.5464,-0.9556,-0.0227,-0.0127,0.0000,0.5412,-0.0135,-0.0262,0.6514,0.6530,0.6517,0.6528
3.8400,0.94409,0.38702,0.54646,0.836529,-0.006856,0.004716,-0.547860,0.5465,-0.9536,-0.0217,-0.0128,0.0000,0.5412,-0.0142,-0.0267,0.6517,0.6530,0.6518,0.6521
3.8600,0.95542,0.39148,0.54651,0.836599,-0.006848,0.004701,-0.547752,0.5465,-0.9518,-0.0210,-0.0129,0.0000,0.5413,-0.0146,-0.0270,0.6529,0.6511,0.6529,0.6519
3.8800,0.96680,0.39596,0.54655,0.836670,-0.006838,0.004686,-0.547645,0.5465,-0.9500,-0.0203,-0.0129,0.0000,0.5413,-0.0151,-0.0275,0.6531,0.6511,0.6529,0.6513
3.9000,0.97825,0.40047,0.54659,0.836740,-0.006827,0.004671,-0.547537,0.5466,-0.9479,-0.0196,-0.0128,0.0000,0.5413,-0.0129,-0.0260,0.6514,0.6529,0.6516,0.6523
3.9200,0.98975,0.40500,0.54664,0.836811,-0.006815,0.004657,-0.547430,0.5466,-0.9459,-0.0191,-0.0127,0.0000,0.5414,-0.0105,-0.0241,0.6514,0.6529,0.6512,0.6528
3.9400,1.00132,0.40955,0.54668,0.836882,-0.006810,0.004646,-0.547322,0.5467,-0.9447,-0.0185,-0.0129,0.0000,0.5414,-0.0090,-0.0252,0.6513,0.6529,0.6516,0.6521
3.9600,1.01294,0.41414,0.54672,0.836953,-0.006810,0.004635,-0.547213,0.5467,-0.9439,-0.0176,-0.0130,0.0000,0.5414,-0.0079,-0.0243,0.6509,0.6523,0.6516,0.6532
3.9800,1.02463,0.41874,0.54676,0.837025,-0.006809,0.004627,-0.547103,0.5468,-0.9433,-0.0170,-0.0131,0.0000,0.5415,-0.0085,-0.0214,0.6518,0.6523,0.6522,0.6520
4.0000,1.03637,0.42337,0.54680,0.837097,-0.006804,0.004620,-0.546993,0.5468,-0.9424,-0.0168,-0.0131,0.0000,0.5415,-0.0087,-0.0233,0.6515,0.6521,0.6525,0.6523
4.0200,1.04817,0.42803,0.54668,0.837168,-0.006800,0.004607,-0.546884,0.5467,-0.9413,-0.0160,-0.0132,0.0000,0.5414,-0.0082,-0.0226,0.5482,0.5485,0.5482,0.5478
4.0400,1.06002,0.43270,0.54591,0.837240,-0.006792,0.004590,-0.546774,0.5460,-0.9395,-0.0149,-0.0131,0.0000,0.5407,-0.0092,-0.0245,0.5600,0.5609,0.5605,0.5606
4.0600,1.07192,0.43740,0.54433,0.837312,-0.006790,0.004573,-0.546664,0.5446,-0.9381,-0.0136,-0.0133,0.0000,0.5392,-0.0070,-0.0251,0.5752,0.5739,0.5745,0.5737
4.0800,1.08386,0.44211,0.54195,0.837385,-0.006790,0.004559,-0.546552,0.5423,-0.9372,-0.0123,-0.0134,0.0000,0.5369,-0.0099,-0.0227,0.5860,0.5874,0.5866,0.5880
4.1000,1.09586,0.44685,0.53885,0.837459,-0.006789,0.004546,-0.546439,0.5393,-0.9363,-0.0112,-0.0135,0.0000,0.5340,-0.0076,-0.0223,0.5971,0.5987,0.5979,0.5983
4.1200,1.10790,0.45160,0.53513,0.837533,-0.006790,0.004532,-0.546325,0.5356,-0.9355,-0.0101,-0.0137,0.0000,0.5304,-0.0049,-0.0216,0.6100,0.6052,0.6089,0.6056
4.1400,1.12000,0.45638,0.53089,0.837606,-0.006790,0.004521,-0.546213,0.5314,-0.9349,-0.0091,-0.0132,0.0000,0.5263,-0.0056,-0.0216,0.6159,0.6146,0.6158,0.6145
4.1600,1.13214,0.46118,0.52622,0.837676,-0.006793,0.004510,-0.546107,0.5268,-0.9344,-0.0080,-0.0126,0.0000,0.5217,-0.0037,-0.0219,0.6213,0.6224,0.6215,0.6220
4.1800,1.14434,0.46601,0.52118,0.837746,-0.006796,0.004500,-0.546000,0.5218,-0.9340,-0.0069,-0.0129,0.0000,0.5168,-0.0055,-0.0215,0.6256,0.6282,0.6266,0.6280
4.2000,1.15660,0.47085,0.51585,0.837816,-0.006797,0.004485,-0.545892,0.5165,-0.9333,-0.0056,-0.0129,0.0000,0.5116,-0.0087,-0.0210,0.6314,0.6318,0.6320,0.6313
4.2200,1.16890,0.47572,0.51027,0.837887,-0.006795,0.004467,-0.545783,0.5110,-0.9320,-0.0041,-0.0130,0.0000,0.5061,-0.0095,-0.0197,0.6348,0.6356,0.6351,0.6356
4.2400,1.18127,0.48062,0.50449,0.837960,-0.006788,0.004451,-0.545671,0.5052,-0.9304,-0.0030,-0.0132,0.0000,0.5003,-0.0105,-0.0179,0.6388,0.6376,0.6381,0.6383
4.2600,1.19369,0.48554,0.49855,0.838031,-0.006776,0.004436,-0.545562,0.4993,-0.9283,-0.0024,-0.0129,0.0000,0.4945,-0.0093,-0.0165,0.6408,0.6403,0.6404,0.6410
4.2800,1.20617,0.49048,0.49247,0.838102,-0.006763,0.004421,-0.545454,0.4932,-0.9262,-0.0020,-0.0127,0.0000,0.4884,-0.0098,-0.0150,0.6412,0.6441,0.6423,0.6431
4.3000,1.21870,0.49545,0.48627,0.838171,-0.006748,0.004406,-0.545348,0.4871,-0.9238,-0.0015,-0.0127,0.0000,0.4823,-0.0084,-0.0154,0.6439,0.6443,0.6438,0.6453
4.3200,1.23129,0.50045,0.47999,0.838241,-0.006739,0.004393,-0.545240,0.4808,-0.9220,-0.0010,-0.0129,0.0000,0.4760,-0.0063,-0.0173,0.6463,0.6451,0.6463,0.6450
4.3400,1.24393,0.50547,0.47363,0.838311,-0.006732,0.004381,-0.545133,0.4744,-0.9206,-0.0004,-0.0126,0.0000,0.4697,-0.0051,-0.0178,0.6471,0.6464,0.6468,0.6469
4.3600,1.25664,0.51051,0.46721,0.838379,-0.006726,0.004370,-0.545028,0.4680,-0.9193,0.0002,-0.0126,0.0000,0.4633,-0.0043,-0.0186,0.6467,0.6482,0.6477,0.6485
4.3800,1.26940,0.51558,0.46074,0.838450,-0.006725,0.004359,-0.544920,0.4616,-0.9184,0.0009,-0.0131,0.0000,0.4569,-0.0033,-0.0196,0.6474,0.6502,0.6477,0.6494
4.4000,1.28221,0.52068,0.45423,0.838522,-0.006726,0.004346,-0.544809,0.4550,-0.9177,0.0022,-0.0132,0.0000,0.4504,-0.0025,-0.0193,0.6482,0.6507,0.6483,0.6499
4.4200,1.29509,0.52580,0.44769,0.838596,-0.006727,0.004332,-0.544696,0.4485,-0.9170,0.0034,-0.0135,0.0000,0.4438,-0.0034,-0.0190,0.6491,0.6506,0.6496,0.6504
4.4400,1.30802,0.53094,0.44113,0.838669,-0.006728,0.004320,-0.544583,0.4419,-0.9163,0.0046,-0.0134,0.0000,0.4372,-0.0042,-0.0189,0.6503,0.6503,0.6503,0.6507
4.4600,1.32100,0.53612,0.43454,0.838742,-0.006730,0.004307,-0.544471,0.4354,-0.9156,0.0058,-0.0134,0.0000,0.4307,-0.0043,-0.0228,0.6499,0.6512,0.6501,0.6516
4.4800,1.33405,0.54131,0.42794,0.838816,-0.006733,0.004288,-0.544357,0.4288,-0.9149,0.0076,-0.0135,0.0000,0.4241,-0.0066,-0.0226,0.6506,0.6513,0.6507,0.6515
4.5000,1.34715,0.54654,0.42134,0.838888,-0.006731,0.004268,-0.544246,0.4222,-0.9134,0.0094,-0.0131,0.0000,0.4175,-0.0104,-0.0222,0.6519,0.6508,0.6520,0.6506
4.5200,1.36031,0.55179,0.41472,0.838959,-0.006724,0.004250,-0.544136,0.4155,-0.9117,0.0105,-0.0131,0.0000,0.4108,-0.0100,-0.0211,0.6510,0.6525,0.6501,0.6528
4.5400,1.37352,0.55706,0.40810,0.839031,-0.006715,0.004234,-0.544026,0.4089,-0.9098,0.0114,-0.0132,0.0000,0.4042,-0.0113,-0.0216,0.6506,0.6529,0.6510,0.6524
4.5600,1.38679,0.56237,0.40147,0.839103,-0.006705,0.004213,-0.543914,0.4023,-0.9077,0.0126,-0.0132,0.0000,0.3976,-0.0091,-0.0236,0.6514,0.6525,0.6520,0.6516
4.5800,1.40012,0.56769,0.39485,0.839175,-0.006697,0.004194,-0.543804,0.3957,-0.9056,0.0139,-0.0133,0.0000,0.3909,-0.0080,-0.0200,0.6525,0.6518,0.6521,0.6517
4.6000,1.41350,0.57305,0.38823,0.839249,-0.006690,0.004179,-0.543690,0.3891,-0.9040,0.0148,-0.0135,0.0000,0.3843,-0.0043,-0.0189,0.6515,0.6526,0.6517,0.6522
4.6200,1.42694,0.57843,0.38161,0.839323,-0.006684,0.004171,-0.543576,0.3824,-0.9028,0.0152,-0.0136,0.0000,0.3777,-0.0040,-0.0195,0.6526,0.6517,0.6521,0.6520
4.6400,1.44044,0.58384,0.37499,0.839397,-0.006678,0.004162,-0.543463,0.3758,-0.9017,0.0155,-0.0134,0.0000,0.3710,-0.0070,-0.0199,0.6523,0.6519,0.6525,0.6519
4.6600,1.45399,0.58927,0.36838,0.839469,-0.006668,0.004150,-0.543351,0.3692,-0.9001,0.0159,-0.0133,0.0000,0.3644,-0.0067,-0.0203,0.6532,0.6511,0.6527,0.6519
4.6800,1.46760,0.59473,0.36177,0.839540,-0.006664,0.004137,-0.543241,0.3626,-0.8988,0.0166,-0.0131,0.0000,0.3578,-0.0049,-0.0208,0.6532,0.6522,0.6526,0.6514
4.7000,1.48126,0.60021,0.35516,0.839610,-0.006664,0.004126,-0.543133,0.3560,-0.8980,0.0177,-0.0129,0.0000,0.3512,-0.0052,-0.0198,0.6520,0.6527,0.6526,0.6522
4.7200,1.49498,0.60573,0.34856,0.839680,-0.006664,0.004114,-0.543024,0.3494,-0.8973,0.0187,-0.0129,0.0000,0.3446,-0.0074,-0.0198,0.6536,0.6512,0.6534,0.6518
4.7400,1.50875,0.61126,0.34197,0.839750,-0.006657,0.004107,-0.542917,0.3428,-0.8963,0.0190,-0.0127,0.0000,0.3379,-0.0073,-0.0177,0.6511,0.6538,0.6510,0.6538
4.7600,1.52258,0.61683,0.33538,0.839820,-0.006649,0.004100,-0.542808,0.3362,-0.8951,0.0190,-0.0131,0.0000,0.3313,-0.0047,-0.0177,0.6521,0.6529,0.6522,0.6530
4.7800,1.53647,0.62242,0.32880,0.839893,-0.006642,0.004094,-0.542696,0.3296,-0.8940,0.0191,-0.0134,0.0000,0.3247,-0.0037,-0.0170,0.6521,0.6533,0.6515,0.6534
4.8000,1.55041,0.62804,0.32223,0.839965,-0.006637,0.004088,-0.542584,0.3231,-0.8931,0.0192,-0.0132,0.0000,0.3182,-0.0041,-0.0144,0.6517,0.6533,0.6515,0.6533
4.8200,1.56441,0.63368,0.31566,0.840036,-0.006632,0.004084,-0.542474,0.3165,-0.8924,0.0191,-0.0131,0.0000,0.3116,-0.0031,-0.0160,0.6524,0.6526,0.6521,0.6525
4.8400,1.57846,0.63935,0.30911,0.840109,-0.006630,0.004073,-0.542362,0.3099,-0.8916,0.0197,-0.0135,0.0000,0.3050,-0.0050,-0.0176,0.6529,0.6517,0.6534,0.6515
4.8600,1.59256,0.64505,0.30255,0.840182,-0.006627,0.004058,-0.542249,0.3034,-0.8904,0.0210,-0.0135,0.0000,0.2985,-0.0061,-0.0158,0.6513,0.6532,0.6519,0.6530
4.8800,1.60673,0.65077,0.29601,0.840255,-0.006625,0.004043,-0.542136,0.2968,-0.8892,0.0221,-0.0132,0.0000,0.2919,-0.0043,-0.0174,0.6526,0.6523,0.6529,0.6521
4.9000,1.62094,0.65652,0.28947,0.840324,-0.006624,0.004027,-0.542029,0.2903,-0.8882,0.0235,-0.0127,0.0000,0.2853,-0.0052,-0.0193,0.6529,0.6518,0.6524,0.6526
4.9200,1.63521,0.66230,0.28294,0.840393,-0.006624,0.004008,-0.541922,0.2838,-0.8870,0.0252,-0.0127,0.0000,0.2788,-0.0062,-0.0172,0.6524,0.6520,0.6528,0.6524
4.9400,1.64954,0.66810,0.27641,0.840462,-0.006618,0.003994,-0.541815,0.2772,-0.8856,0.0262,-0.0129,0.0000,0.2723,-0.0078,-0.0147,0.6530,0.6520,0.6526,0.6518
4.9600,1.66392,0.67393,0.26989,0.840534,-0.006605,0.003979,-0.541704,0.2707,-0.8835,0.0267,-0.0132,0.0000,0.2657,-0.0091,-0.0145,0.6516,0.6532,0.6515,0.6532
4.9800,1.67836,0.67979,0.26338,0.840607,-0.006591,0.003963,-0.541592,0.2642,-0.8812,0.0272,-0.0134,0.0000,0.2592,-0.0082,-0.0159,0.6520,0.6526,0.6525,0.6524
5.0000,1.69284,0.68567,0.25687,0.840678,-0.006580,0.003949,-0.541480,0.2577,-0.8792,0.0278,-0.0131,0.0000,0.2527,-0.0068,-0.0152,0.6525,0.6523,0.6530,0.6520
5.0200,1.70739,0.69158,0.25037,0.840750,-0.006574,0.003935,-0.541370,0.2512,-0.8777,0.0286,-0.0132,0.0000,0.2462,-0.0056,-0.0174,0.6527,0.6524,0.6536,0.6511
5.0400,1.72199,0.69752,0.24388,0.840821,-0.006572,0.003921,-0.541259,0.2447,-0.8766,0.0296,-0.0133,0.0000,0.2397,-0.0072,-0.0170,0.6527,0.6524,0.6525,0.6522
5.0600,1.73664,0.70348,0.23739,0.840894,-0.006569,0.003906,-0.541147,0.2382,-0.8754,0.0308,-0.0134,0.0000,0.2332,-0.0067,-0.0164,0.6519,0.6532,0.6513,0.6534
5.0800,1.75134,0.70947,0.23091,0.840967,-0.006567,0.003893,-0.541032,0.2317,-0.8743,0.0318,-0.0138,0.0000,0.2267,-0.0076,-0.0146,0.6535,0.6512,0.6540,0.6514
5.1000,1.76610,0.71549,0.22443,0.841041,-0.006566,0.003882,-0.540917,0.2252,-0.8736,0.0327,-0.0135,0.0000,0.2202,-0.0064,-0.0169,0.6515,0.6532,0.6516,0.6532
5.1200,1.78090,0.72153,0.21708,0.841121,-0.006570,0.003783,-0.540794,0.2181,-0.8686,0.0422,-0.0140,0.0000,0.2130,0.0006,-0.0051,0.0285,0.0000,0.0261,0.0000
5.1400,1.79571,0.72757,0.20663,0.841194,-0.006533,0.003829,-0.540680,0.2081,-0.8665,0.0375,-0.0135,0.0000,0.2029,0.0540,0.0961,0.0000,0.0513,0.0000,0.0000
5.1600,1.81053,0.73362,0.19240,0.841264,-0.006481,0.004090,-0.540571,0.1944,-0.8761,0.0117,-0.0128,0.0000,0.1892,0.1154,0.3149,0.0000,0.0539,0.0543,0.0000
5.1800,1.82534,0.73966,0.17427,0.841331,-0.006422,0.004519,-0.540464,0.1767,-0.8964,-0.0317,-0.0129,0.0000,0.1717,0.1836,0.4084,0.0000,0.0664,0.0656,0.0000
5.2000,1.84015,0.74571,0.15223,0.841394,-0.006318,0.005081,-0.540362,0.1552,-0.9201,-0.0899,-0.0123,0.0000,0.1504,0.4312,1.0135,0.0055,0.0574,0.0162,0.0000
5.2200,1.85497,0.75175,0.12627,0.841459,-0.006207,0.005846,-0.540254,0.1297,-0.9550,-0.1682,-0.0136,0.0000,0.1253,0.6761,1.3257,0.0000,0.0394,0.0696,0.0000
5.2400,1.86978,0.75780,0.09640,0.841526,-0.006109,0.006843,-0.540139,0.1003,-1.0056,-0.2677,-0.0140,0.0000,0.0963,0.7775,1.7121,0.0000,0.0588,0.0650,0.0000
