time,cmd_roll,true_roll,eskf_roll,est_error,altitude
5.2850,0.000,-3.469,-0.475,-2.994,0.5757
5.2900,0.000,-3.483,-0.715,-2.768,0.5756
5.2950,0.000,-3.376,-0.803,-2.574,0.5755
5.3000,0.000,-3.271,-0.878,-2.393,0.5754
5.3050,0.000,-3.130,-0.895,-2.235,0.5754
5.3100,0.000,-2.915,-0.868,-2.047,0.5754
5.3150,0.000,-2.674,-0.795,-1.879,0.5755
5.3200,0.000,-2.466,-0.620,-1.845,0.5756
5.3250,0.000,-2.388,-0.442,-1.946,0.5757
5.3300,0.000,-2.403,-0.896,-1.506,0.5759
5.3350,0.000,-2.538,-0.843,-1.695,0.5761
5.3400,0.000,-2.657,-0.823,-1.834,0.5763
5.3450,0.000,-2.772,-0.801,-1.971,0.5765
5.3500,0.000,-2.843,-0.822,-2.021,0.5766
5.3550,0.000,-2.795,-0.788,-2.007,0.5766
5.3600,0.000,-2.793,-0.702,-2.091,0.5766
5.3650,0.000,-2.870,-0.178,-2.692,0.5765
5.3700,0.000,-2.932,-0.206,-2.727,0.5763
5.3750,0.000,-2.927,-0.230,-2.697,0.5760
5.3800,0.000,-2.891,-0.252,-2.639,0.5757
5.3850,0.000,-2.825,-0.250,-2.575,0.5754
5.3900,0.000,-2.746,-0.058,-2.687,0.5751
5.3950,0.000,-2.648,0.107,-2.755,0.5748
5.4000,0.000,-2.616,0.169,-2.785,0.5745
5.4050,0.000,-2.629,0.176,-2.805,0.5742
5.4100,0.000,-2.642,0.137,-2.779,0.5739
5.4150,0.000,-2.634,0.132,-2.766,0.5736
5.4200,0.000,-2.638,0.142,-2.779,0.5734
5.4250,0.000,-2.631,0.087,-2.718,0.5732
5.4300,0.000,-2.558,-0.185,-2.373,0.5730
5.4350,0.000,-2.544,-0.135,-2.409,0.5729
5.4400,0.000,-2.581,-0.154,-2.427,0.5728
5.4450,0.000,-2.621,-0.130,-2.491,0.5726
5.4500,0.000,-2.712,-0.111,-2.601,0.5725
5.4550,0.000,-2.826,-0.046,-2.780,0.5723
5.4600,0.000,-2.911,0.212,-3.123,0.5721
5.4650,0.000,-2.920,0.184,-3.105,0.5718
5.4700,0.000,-2.882,0.228,-3.110,0.5716
5.4750,0.000,-2.887,0.356,-3.243,0.5713
5.4800,0.000,-2.936,0.444,-3.380,0.5710
5.4850,0.000,-2.976,0.461,-3.436,0.5708
5.4900,0.000,-3.035,0.449,-3.483,0.5705
5.4950,0.000,-3.110,0.463,-3.573,0.5703
5.5000,0.000,-3.155,0.412,-3.567,0.5701
5.5050,0.000,-3.205,0.321,-3.526,0.5699
5.5100,0.000,-3.218,0.260,-3.478,0.5697
5.5150,0.000,-3.239,0.264,-3.503,0.5695
5.5200,0.000,-3.292,0.204,-3.496,0.5693
5.5250,0.000,-3.321,0.373,-3.694,0.5692
5.5300,0.000,-3.303,0.297,-3.600,0.5690
5.5350,0.000,-3.290,0.328,-3.618,0.5689
5.5400,0.000,-3.347,0.379,-3.726,0.5688
5.5450,0.000,-3.461,0.350,-3.811,0.5688
5.5500,0.000,-3.544,0.274,-3.819,0.5688
5.5550,0.000,-3.644,0.218,-3.862,0.5689
5.5600,0.000,-3.764,0.018,-3.782,0.5691
5.5650,0.000,-3.823,-0.063,-3.760,0.5693
5.5700,0.000,-3.929,-0.102,-3.827,0.5696
5.5750,0.000,-4.058,-0.221,-3.837,0.5699
5.5800,0.000,-4.144,-0.269,-3.874,0.5702
5.5850,0.000,-4.277,-0.296,-3.980,0.5706
5.5900,0.000,-4.431,-0.654,-3.777,0.5709
5.5950,0.000,-4.449,-0.780,-3.668,0.5713
5.6000,0.000,-4.287,-0.851,-3.436,0.5716
5.6050,0.000,-4.056,-0.724,-3.332,0.5720
5.6100,0.000,-3.854,-0.628,-3.226,0.5723
5.6150,0.000,-3.707,-0.511,-3.196,0.5725
5.6200,0.000,-3.591,-0.457,-3.134,0.5727
5.6250,0.000,-3.434,-0.219,-3.215,0.5729
5.6300,0.000,-3.322,-0.152,-3.171,0.5730
5.6350,0.000,-3.245,-0.062,-3.182,0.5730
5.6400,0.000,-3.239,0.024,-3.263,0.5730
5.6450,0.000,-3.287,0.063,-3.350,0.5730
5.6500,0.000,-3.328,0.069,-3.396,0.5729
5.6550,0.000,-3.344,0.214,-3.559,0.5728
5.6600,0.000,-3.373,0.244,-3.617,0.5727
5.6650,0.000,-3.461,0.264,-3.725,0.5726
5.6700,0.000,-3.571,0.217,-3.788,0.5724
5.6750,0.000,-3.622,0.135,-3.757,0.5723
5.6800,0.000,-3.574,0.079,-3.653,0.5721
5.6850,0.000,-3.448,0.025,-3.473,0.5720
5.6900,0.000,-3.263,0.118,-3.381,0.5718
5.6950,0.000,-3.033,0.157,-3.190,0.5717
5.7000,0.000,-2.838,0.279,-3.117,0.5715
5.7050,0.000,-2.792,0.406,-3.199,0.5714
5.7100,0.000,-2.857,0.513,-3.370,0.5713
5.7150,0.000,-2.950,0.446,-3.396,0.5712
5.7200,0.000,-3.012,0.242,-3.254,0.5711
5.7250,0.000,-3.018,0.134,-3.153,0.5711
5.7300,0.000,-2.965,0.111,-3.076,0.5710
5.7350,0.000,-2.955,0.280,-3.235,0.5709
5.7400,0.000,-3.022,0.266,-3.288,0.5708
5.7450,0.000,-3.106,0.470,-3.576,0.5707
5.7500,0.000,-3.230,0.483,-3.713,0.5706
5.7550,0.000,-3.398,0.773,-4.172,0.5704
5.7600,0.000,-3.524,0.669,-4.193,0.5702
5.7650,0.000,-3.539,0.589,-4.127,0.5700
5.7700,0.000,-3.523,0.520,-4.043,0.5697
5.7750,0.000,-3.530,0.518,-4.047,0.5695
5.7800,0.000,-3.597,0.552,-4.149,0.5692
5.7850,0.000,-3.702,0.516,-4.218,0.5688
5.7900,0.000,-3.790,0.497,-4.287,0.5685
5.7950,0.000,-3.856,0.405,-4.262,0.5681
5.8000,0.000,-3.848,0.369,-4.217,0.5678
5.8050,0.000,-3.856,0.452,-4.308,0.5674
5.8100,0.000,-3.921,0.374,-4.295,0.5670
5.8150,0.000,-3.897,0.314,-4.212,0.5665
5.8200,0.000,-3.859,0.355,-4.214,0.5661
5.8250,0.000,-3.846,0.370,-4.216,0.5656
5.8300,0.000,-3.848,0.314,-4.162,0.5652
5.8350,0.000,-3.775,0.238,-4.013,0.5647
5.8400,0.000,-3.614,0.189,-3.803,0.5642
5.8450,0.000,-3.415,0.203,-3.618,0.5637
5.8500,0.000,-3.272,0.316,-3.588,0.5632
5.8550,0.000,-3.253,0.421,-3.674,0.5628
5.8600,0.000,-3.315,0.395,-3.709,0.5623
5.8650,0.000,-3.335,0.437,-3.772,0.5618
5.8700,0.000,-3.376,0.399,-3.775,0.5614
5.8750,0.000,-3.330,0.397,-3.727,0.5609
5.8800,0.000,-3.253,0.423,-3.676,0.5605
5.8850,0.000,-3.125,0.408,-3.533,0.5601
5.8900,0.000,-2.951,0.424,-3.375,0.5597
5.8950,0.000,-2.790,0.444,-3.233,0.5593
5.9000,0.000,-2.703,0.480,-3.182,0.5589
5.9050,0.000,-2.692,0.462,-3.154,0.5586
5.9100,0.000,-2.667,0.488,-3.154,0.5582
5.9150,0.000,-2.693,0.512,-3.206,0.5579
5.9200,0.000,-2.758,0.513,-3.271,0.5576
5.9250,0.000,-2.833,0.547,-3.380,0.5573
5.9300,0.000,-2.954,0.472,-3.425,0.5571
5.9350,0.000,-3.000,0.397,-3.397,0.5568
5.9400,0.000,-3.025,0.401,-3.426,0.5566
5.9450,0.000,-3.100,0.380,-3.480,0.5564
5.9500,0.000,-3.174,0.389,-3.562,0.5562
5.9550,0.000,-3.306,0.329,-3.635,0.5561
5.9600,0.000,-3.366,0.356,-3.721,0.5559
5.9650,0.000,-3.370,0.319,-3.689,0.5558
5.9700,0.000,-3.342,0.348,-3.690,0.5557
5.9750,0.000,-3.343,0.346,-3.689,0.5556
5.9800,0.000,-3.400,0.378,-3.778,0.5555
5.9850,0.000,-3.490,0.283,-3.773,0.5555
5.9900,0.000,-3.539,0.272,-3.812,0.5554
5.9950,0.000,-3.604,0.192,-3.796,0.5554
6.0000,0.000,-3.576,0.072,-3.648,0.5554
6.0050,0.000,-3.499,0.091,-3.590,0.5554
6.0100,0.000,-3.421,0.105,-3.526,0.5554
6.0150,0.000,-3.310,0.029,-3.339,0.5555
6.0200,0.000,-3.098,0.072,-3.170,0.5555
6.0250,0.000,-2.919,0.139,-3.058,0.5556
6.0300,0.000,-2.815,0.242,-3.057,0.5556
6.0350,0.000,-2.842,0.308,-3.150,0.5555
6.0400,0.000,-2.931,0.318,-3.249,0.5554
6.0450,0.000,-3.007,0.590,-3.597,0.5552
6.0500,0.000,-3.066,0.553,-3.619,0.5550
6.0550,0.000,-3.106,0.537,-3.643,0.5547
6.0600,0.000,-3.152,0.524,-3.676,0.5544
6.0650,0.000,-3.180,0.440,-3.621,0.5541
6.0700,0.000,-3.119,0.433,-3.552,0.5538
6.0750,0.000,-3.016,0.478,-3.494,0.5536
6.0800,0.000,-2.954,0.463,-3.417,0.5533
6.0850,0.000,-2.976,0.560,-3.537,0.5531
6.0900,0.000,-3.067,0.571,-3.638,0.5529
6.0950,0.000,-3.145,0.549,-3.693,0.5528
6.1000,0.000,-3.224,0.517,-3.741,0.5527
6.1050,0.000,-3.323,0.444,-3.767,0.5526
6.1100,0.000,-3.379,0.355,-3.734,0.5526
6.1150,0.000,-3.357,0.273,-3.630,0.5526
6.1200,0.000,-3.308,0.347,-3.655,0.5526
6.1250,0.000,-3.280,0.294,-3.573,0.5526
6.1300,0.000,-3.233,0.264,-3.497,0.5527
6.1350,0.000,-3.196,0.256,-3.452,0.5528
6.1400,0.000,-3.151,0.317,-3.468,0.5529
6.1450,0.000,-3.117,0.064,-3.181,0.5531
6.1500,0.000,-3.065,0.042,-3.107,0.5532
6.1550,0.000,-2.957,0.161,-3.117,0.5534
6.1600,0.000,-2.935,0.188,-3.123,0.5536
6.1650,0.000,-2.971,0.220,-3.191,0.5537
6.1700,0.000,-3.047,0.190,-3.237,0.5537
6.1750,0.000,-3.063,0.683,-3.746,0.5537
6.1800,0.000,-3.049,0.639,-3.689,0.5537
6.1850,0.000,-3.015,0.653,-3.667,0.5536
6.1900,0.000,-3.031,0.689,-3.720,0.5535
6.1950,0.000,-3.072,0.647,-3.720,0.5534
6.2000,0.000,-3.105,0.655,-3.760,0.5534
6.2050,0.000,-3.144,0.675,-3.819,0.5534
6.2100,0.000,-3.188,0.496,-3.684,0.5534
6.2150,0.000,-3.279,0.465,-3.744,0.5535
6.2200,0.000,-3.370,0.426,-3.796,0.5536
6.2250,0.000,-3.523,0.410,-3.933,0.5537
6.2300,0.000,-3.735,0.292,-4.028,0.5538
6.2350,0.000,-3.895,0.175,-4.070,0.5540
6.2400,0.000,-4.028,-0.032,-3.996,0.5542
6.2450,0.000,-4.061,-0.144,-3.918,0.5544
6.2500,0.000,-4.077,-0.270,-3.807,0.5546
6.2550,0.000,-4.060,-0.309,-3.751,0.5548
6.2600,0.000,-4.073,-0.325,-3.748,0.5550
6.2650,0.000,-4.141,-0.303,-3.838,0.5552
6.2700,0.000,-4.175,-0.298,-3.877,0.5553
6.2750,0.000,-4.182,-0.246,-3.936,0.5555
6.2800,0.000,-4.254,-0.315,-3.939,0.5556
6.2850,0.000,-4.322,-0.410,-3.912,0.5557
6.2900,0.000,-4.391,-0.411,-3.981,0.5559
6.2950,0.000,-4.455,-0.474,-3.981,0.5560
6.3000,0.000,-4.446,-0.494,-3.952,0.5561
6.3050,0.000,-4.382,-0.459,-3.923,0.5562
6.3100,0.000,-4.317,-0.485,-3.832,0.5563
6.3150,0.000,-4.226,-0.450,-3.776,0.5564
6.3200,0.000,-4.120,-0.370,-3.750,0.5565
6.3250,0.000,-4.009,-0.347,-3.662,0.5567
6.3300,0.000,-3.902,-0.266,-3.636,0.5569
6.3350,0.000,-3.788,-0.176,-3.612,0.5571
6.3400,0.000,-3.671,-0.095,-3.576,0.5573
6.3450,0.000,-3.615,0.146,-3.761,0.5575
6.3500,0.000,-3.713,0.185,-3.899,0.5578
6.3550,0.000,-3.800,0.193,-3.994,0.5581
6.3600,0.000,-3.884,0.191,-4.075,0.5584
6.3650,0.000,-3.985,0.169,-4.154,0.5587
6.3700,0.000,-4.082,0.104,-4.186,0.5590
6.3750,0.000,-4.215,0.130,-4.346,0.5593
6.3800,0.000,-4.365,0.069,-4.434,0.5596
6.3850,0.000,-4.371,0.028,-4.399,0.5599
6.3900,0.000,-4.386,0.009,-4.395,0.5601
6.3950,0.000,-4.394,-0.021,-4.373,0.5603
6.4000,0.000,-4.362,-0.051,-4.311,0.5604
6.4050,0.000,-4.301,0.053,-4.354,0.5605
6.4100,0.000,-4.244,0.071,-4.315,0.5604
6.4150,0.000,-4.215,0.104,-4.320,0.5604
6.4200,0.000,-4.182,0.070,-4.252,0.5602
6.4250,0.000,-4.036,0.018,-4.054,0.5601
6.4300,0.000,-3.819,0.016,-3.834,0.5598
6.4350,0.000,-3.616,-0.040,-3.576,0.5596
6.4400,0.000,-3.460,0.034,-3.494,0.5594
6.4450,0.000,-3.381,0.112,-3.493,0.5591
6.4500,0.000,-3.389,0.200,-3.589,0.5588
6.4550,0.000,-3.478,0.200,-3.678,0.5584
6.4600,0.000,-3.507,0.155,-3.663,0.5579
6.4650,0.000,-3.484,0.145,-3.629,0.5574
6.4700,0.000,-3.498,0.315,-3.813,0.5569
6.4750,0.000,-3.548,0.281,-3.828,0.5563
6.4800,0.000,-3.586,0.204,-3.790,0.5556
6.4850,0.000,-3.568,0.221,-3.789,0.5550
6.4900,0.000,-3.572,0.221,-3.794,0.5543
6.4950,0.000,-3.582,0.255,-3.838,0.5536
6.5000,0.000,-3.596,0.211,-3.807,0.5530
6.5050,0.000,-3.611,0.258,-3.869,0.5523
6.5100,0.000,-3.691,0.277,-3.968,0.5517
6.5150,0.000,-3.784,0.310,-4.094,0.5511
6.5200,0.000,-3.946,0.348,-4.294,0.5504
6.5250,0.000,-4.161,0.336,-4.497,0.5498
6.5300,0.000,-4.390,0.259,-4.649,0.5492
6.5350,0.000,-4.557,0.189,-4.746,0.5486
6.5400,0.000,-4.692,0.128,-4.820,0.5481
6.5450,0.000,-4.778,0.162,-4.941,0.5475
6.5500,0.000,-4.773,0.156,-4.929,0.5469
6.5550,0.000,-4.763,0.197,-4.960,0.5463
6.5600,0.000,-4.827,0.224,-5.051,0.5457
6.5650,0.000,-4.890,0.376,-5.267,0.5451
6.5700,0.000,-4.981,0.391,-5.372,0.5445
6.5750,0.000,-5.117,0.368,-5.486,0.5439
6.5800,0.000,-5.255,0.321,-5.577,0.5434
6.5850,0.000,-5.405,0.346,-5.751,0.5429
6.5900,0.000,-5.668,0.231,-5.898,0.5424
6.5950,0.000,-5.991,0.070,-6.060,0.5419
6.6000,0.000,-6.318,-0.234,-6.084,0.5415
6.6050,0.000,-6.650,-0.349,-6.301,0.5412
6.6100,0.000,-6.795,-0.506,-6.290,0.5408
6.6150,0.000,-6.745,-0.600,-6.145,0.5405
6.6200,0.000,-6.584,-0.591,-5.993,0.5402
6.6250,0.000,-6.416,-0.395,-6.021,0.5399
6.6300,0.000,-6.353,-0.125,-6.228,0.5396
6.6350,0.000,-6.318,0.003,-6.321,0.5393
6.6400,0.000,-6.266,0.017,-6.283,0.5390
6.6450,0.000,-6.208,0.043,-6.251,0.5388
6.6500,0.000,-6.168,0.098,-6.266,0.5386
6.6550,0.000,-6.140,0.152,-6.292,0.5384
6.6600,0.000,-6.185,0.212,-6.397,0.5383
6.6650,0.000,-6.304,0.030,-6.334,0.5382
6.6700,0.000,-6.436,-0.099,-6.337,0.5382
6.6750,0.000,-6.492,-0.201,-6.292,0.5382
6.6800,0.000,-6.545,-0.271,-6.274,0.5382
6.6850,0.000,-6.627,-0.407,-6.220,0.5383
6.6900,0.000,-6.650,-0.499,-6.151,0.5384
6.6950,0.000,-6.621,-0.634,-5.987,0.5385
6.7000,0.000,-6.575,-0.643,-5.932,0.5385
6.7050,0.000,-6.569,-0.641,-5.928,0.5386
6.7100,0.000,-6.541,-0.674,-5.867,0.5387
6.7150,0.000,-6.439,-0.666,-5.773,0.5387
6.7200,0.000,-6.317,-0.663,-5.654,0.5387
6.7250,0.000,-6.206,-0.616,-5.590,0.5386
6.7300,0.000,-6.174,-0.484,-5.690,0.5385
6.7350,0.000,-6.215,-0.423,-5.792,0.5383
6.7400,0.000,-6.315,-0.401,-5.914,0.5381
6.7450,0.000,-6.413,-0.454,-5.959,0.5379
6.7500,0.000,-6.445,-0.480,-5.965,0.5377
6.7550,0.000,-6.482,-0.373,-6.109,0.5375
6.7600,0.000,-6.543,-0.285,-6.258,0.5372
6.7650,0.000,-6.630,-0.298,-6.332,0.5370
6.7700,0.000,-6.687,-0.390,-6.297,0.5368
6.7750,0.000,-6.638,-0.391,-6.247,0.5366
6.7800,0.000,-6.608,-0.352,-6.256,0.5364
6.7850,0.000,-6.603,-0.348,-6.255,0.5363
6.7900,0.000,-6.570,-0.381,-6.189,0.5362
6.7950,0.000,-6.512,-0.674,-5.839,0.5361
6.8000,0.000,-6.540,-0.633,-5.907,0.5360
6.8050,0.000,-6.594,-0.584,-6.010,0.5359
6.8100,0.000,-6.645,-0.544,-6.101,0.5357
6.8150,0.000,-6.632,-0.502,-6.130,0.5355
6.8200,0.000,-6.643,-0.449,-6.194,0.5351
6.8250,0.000,-6.667,-0.137,-6.530,0.5347
6.8300,0.000,-6.684,-0.110,-6.574,0.5341
6.8350,0.000,-6.708,-0.071,-6.637,0.5335
6.8400,0.000,-6.763,-0.023,-6.740,0.5329
6.8450,0.000,-6.857,-0.009,-6.848,0.5322
6.8500,0.000,-6.925,-0.094,-6.831,0.5315
6.8550,0.000,-6.901,-0.143,-6.759,0.5307
6.8600,0.000,-6.868,-0.001,-6.868,0.5300
6.8650,0.000,-6.814,-0.060,-6.754,0.5292
6.8700,0.000,-6.719,-0.179,-6.540,0.5285
6.8750,0.000,-6.640,-0.170,-6.470,0.5279
6.8800,0.000,-6.629,-0.075,-6.554,0.5272
6.8850,0.000,-6.711,-0.038,-6.673,0.5266
6.8900,0.000,-6.858,-0.003,-6.855,0.5261
6.8950,0.000,-7.120,0.071,-7.191,0.5256
6.9000,0.000,-7.456,-0.112,-7.343,0.5251
6.9050,0.000,-7.756,-0.330,-7.426,0.5247
6.9100,0.000,-7.999,-0.638,-7.361,0.5243
6.9150,0.000,-8.091,-0.899,-7.193,0.5240
6.9200,0.000,-8.086,-1.065,-7.022,0.5237
6.9250,0.000,-8.051,-1.210,-6.842,0.5234
6.9300,0.000,-7.891,-1.252,-6.639,0.5231
6.9350,0.000,-7.726,-1.179,-6.547,0.5229
6.9400,0.000,-7.608,-1.091,-6.518,0.5227
6.9450,0.000,-7.481,-0.993,-6.489,0.5226
6.9500,0.000,-7.358,-0.880,-6.478,0.5225
6.9550,0.000,-7.252,-0.737,-6.514,0.5224
6.9600,0.000,-7.169,-0.622,-6.547,0.5223
6.9650,0.000,-7.111,-0.547,-6.564,0.5223
6.9700,0.000,-7.016,-0.542,-6.474,0.5223
6.9750,0.000,-6.894,-0.548,-6.346,0.5223
6.9800,0.000,-6.770,-0.543,-6.227,0.5223
6.9850,0.000,-6.649,-0.530,-6.119,0.5223
6.9900,0.000,-6.523,-0.526,-5.998,0.5223
6.9950,0.000,-6.396,-0.478,-5.918,0.5223
7.0000,0.000,-6.387,-0.420,-5.967,0.5223
7.0050,0.000,-6.482,-0.398,-6.083,0.5223
7.0100,0.000,-6.515,-0.449,-6.066,0.5223
7.0150,0.000,-6.441,-0.416,-6.024,0.5222
7.0200,0.000,-6.356,-0.290,-6.066,0.5220
7.0250,0.000,-6.312,-0.167,-6.145,0.5218
7.0300,0.000,-6.384,-0.035,-6.348,0.5216
7.0350,0.000,-6.485,-0.041,-6.444,0.5214
7.0400,0.000,-6.556,-0.041,-6.515,0.5211
7.0450,0.000,-6.637,-0.059,-6.577,0.5208
7.0500,0.000,-6.727,-0.087,-6.640,0.5204
7.0550,0.000,-6.770,-0.076,-6.694,0.5201
7.0600,0.000,-6.784,-0.126,-6.658,0.5198
7.0650,0.000,-6.774,-0.179,-6.595,0.5194
7.0700,0.000,-6.740,-0.175,-6.565,0.5191
7.0750,0.000,-6.684,-0.175,-6.509,0.5187
7.0800,0.000,-6.622,-0.114,-6.509,0.5184
7.0850,0.000,-6.585,-0.139,-6.446,0.5181
7.0900,0.000,-6.517,-0.148,-6.369,0.5178
7.0950,0.000,-6.405,-0.075,-6.330,0.5175
7.1000,0.000,-6.363,0.076,-6.440,0.5172
7.1050,0.000,-6.401,0.154,-6.555,0.5169
7.1100,0.000,-6.430,0.235,-6.665,0.5166
7.1150,0.000,-6.484,0.230,-6.714,0.5162
7.1200,0.000,-6.480,0.177,-6.657,0.5159
7.1250,0.000,-6.437,0.127,-6.563,0.5155
7.1300,0.000,-6.406,0.119,-6.525,0.5150
7.1350,0.000,-6.393,0.074,-6.467,0.5146
7.1400,0.000,-6.345,0.079,-6.423,0.5141
7.1450,0.000,-6.315,0.060,-6.376,0.5135
7.1500,0.000,-6.261,0.087,-6.348,0.5130
7.1550,0.000,-6.263,0.086,-6.349,0.5124
7.1600,0.000,-6.324,0.120,-6.444,0.5119
7.1650,0.000,-6.421,0.025,-6.446,0.5113
7.1700,0.000,-6.504,-0.058,-6.446,0.5108
7.1750,0.000,-6.590,-0.176,-6.414,0.5104
7.1800,0.000,-6.615,-0.206,-6.409,0.5100
7.1850,0.000,-6.649,-0.271,-6.378,0.5096
7.1900,0.000,-6.562,-0.299,-6.263,0.5093
7.1950,0.000,-6.476,-0.315,-6.161,0.5090
7.2000,0.000,-6.348,-0.264,-6.084,0.5088
7.2050,0.000,-6.178,-0.163,-6.014,0.5086
7.2100,0.000,-6.032,-0.031,-6.000,0.5084
7.2150,0.000,-5.932,0.218,-6.149,0.5082
7.2200,0.000,-5.872,0.253,-6.125,0.5081
7.2250,0.000,-5.823,0.307,-6.130,0.5079
7.2300,0.000,-5.814,0.292,-6.106,0.5078
7.2350,0.000,-5.882,0.267,-6.150,0.5075
7.2400,0.000,-5.994,0.178,-6.172,0.5072
7.2450,0.000,-6.045,0.095,-6.140,0.5069
7.2500,0.000,-6.043,0.041,-6.084,0.5065
7.2550,0.000,-6.014,0.009,-6.023,0.5060
7.2600,0.000,-5.971,0.012,-5.983,0.5055
7.2650,0.000,-5.951,0.014,-5.966,0.5050
7.2700,0.000,-5.906,0.019,-5.926,0.5044
7.2750,0.000,-5.859,0.080,-5.940,0.5038
7.2800,0.000,-5.843,0.058,-5.901,0.5032
7.2850,0.000,-5.785,0.028,-5.813,0.5025
7.2900,0.000,-5.718,0.026,-5.744,0.5019
7.2950,0.000,-5.647,0.024,-5.671,0.5012
7.3000,0.000,-5.592,0.037,-5.630,0.5005
7.3050,0.000,-5.568,0.086,-5.654,0.4997
7.3100,0.000,-5.587,0.201,-5.788,0.4990
7.3150,0.000,-5.613,0.297,-5.910,0.4983
7.3200,0.000,-5.595,0.431,-6.025,0.4976
7.3250,0.000,-5.593,0.484,-6.078,0.4969
7.3300,0.000,-5.578,0.494,-6.072,0.4962
7.3350,0.000,-5.578,0.488,-6.065,0.4956
7.3400,0.000,-5.574,0.416,-5.990,0.4950
7.3450,0.000,-5.579,0.422,-6.001,0.4946
7.3500,0.000,-5.647,0.425,-6.071,0.4941
7.3550,0.000,-5.710,0.430,-6.140,0.4937
7.3600,0.000,-5.714,0.428,-6.142,0.4933
7.3650,0.000,-5.652,0.403,-6.054,0.4929
7.3700,0.000,-5.526,0.481,-6.008,0.4924
7.3750,0.000,-5.541,0.579,-6.120,0.4919
7.3800,0.000,-5.672,0.752,-6.424,0.4913
7.3850,0.000,-5.857,0.698,-6.556,0.4907
7.3900,0.000,-5.982,0.602,-6.584,0.4901
7.3950,0.000,-6.065,0.513,-6.577,0.4894
7.4000,0.000,-6.142,0.453,-6.595,0.4887
7.4050,0.000,-6.253,0.400,-6.653,0.4881
7.4100,0.000,-6.343,0.394,-6.737,0.4874
7.4150,0.000,-6.337,0.364,-6.701,0.4868
7.4200,0.000,-6.275,0.345,-6.620,0.4862
7.4250,0.000,-6.096,0.386,-6.482,0.4856
7.4300,0.000,-5.862,0.522,-6.384,0.4850
7.4350,0.000,-5.606,0.710,-6.316,0.4845
7.4400,0.000,-5.385,0.842,-6.227,0.4840
7.4450,0.000,-5.164,1.016,-6.181,0.4835
7.4500,0.000,-5.040,1.098,-6.138,0.4831
7.4550,0.000,-4.992,1.172,-6.164,0.4827
7.4600,0.000,-5.037,1.207,-6.244,0.4824
7.4650,0.000,-5.134,1.211,-6.345,0.4821
7.4700,0.000,-5.265,1.193,-6.458,0.4819
7.4750,0.000,-5.427,1.226,-6.653,0.4818
7.4800,0.000,-5.554,1.156,-6.710,0.4817
7.4850,0.000,-5.687,1.131,-6.818,0.4816
7.4900,0.000,-5.900,1.035,-6.936,0.4816
7.4950,0.000,-6.076,0.891,-6.968,0.4815
7.5000,0.000,-6.153,0.757,-6.909,0.4814
7.5050,0.000,-6.158,0.669,-6.826,0.4814
7.5100,0.000,-6.173,0.494,-6.668,0.4812
7.5150,0.000,-6.200,0.439,-6.639,0.4811
7.5200,0.000,-6.206,0.384,-6.590,0.4810
7.5250,0.000,-6.218,0.367,-6.586,0.4808
7.5300,0.000,-6.272,0.361,-6.634,0.4806
7.5350,0.000,-6.355,0.311,-6.667,0.4804
7.5400,0.000,-6.423,0.241,-6.664,0.4802
7.5450,0.000,-6.445,0.161,-6.606,0.4800
7.5500,0.000,-6.422,0.114,-6.537,0.4798
7.5550,0.000,-6.376,0.055,-6.431,0.4797
7.5600,0.000,-6.260,-0.019,-6.241,0.4796
7.5650,0.000,-6.102,-0.021,-6.081,0.4795
7.5700,0.000,-5.967,0.174,-6.141,0.4795
7.5750,0.000,-5.864,-0.017,-5.847,0.4796
7.5800,0.000,-5.757,0.040,-5.797,0.4797
7.5850,0.000,-5.658,0.022,-5.680,0.4798
7.5900,0.000,-5.562,0.122,-5.684,0.4800
7.5950,0.000,-5.562,0.194,-5.757,0.4802
7.6000,0.000,-5.587,0.236,-5.823,0.4803
7.6050,0.000,-5.616,0.259,-5.874,0.4805
7.6100,0.000,-5.587,0.223,-5.810,0.4806
7.6150,0.000,-5.467,0.244,-5.711,0.4807
7.6200,0.000,-5.340,0.225,-5.566,0.4808
7.6250,0.000,-5.206,0.226,-5.433,0.4810
7.6300,0.000,-5.133,0.277,-5.411,0.4811
7.6350,0.000,-5.156,0.290,-5.446,0.4812
7.6400,0.000,-5.200,0.258,-5.458,0.4813
7.6450,0.000,-5.223,0.186,-5.409,0.4814
7.6500,0.000,-5.246,0.108,-5.354,0.4815
7.6550,0.000,-5.206,-0.061,-5.145,0.4816
7.6600,0.000,-5.036,-0.148,-4.888,0.4817
7.6650,0.000,-4.802,-0.041,-4.761,0.4818
7.6700,0.000,-4.613,0.016,-4.628,0.4819
7.6750,0.000,-4.475,0.204,-4.679,0.4819
7.6800,0.000,-4.416,0.290,-4.706,0.4820
7.6850,0.000,-4.414,0.401,-4.816,0.4821
7.6900,0.000,-4.510,0.387,-4.896,0.4822
7.6950,0.000,-4.660,0.364,-5.024,0.4823
7.7000,0.000,-4.859,0.286,-5.144,0.4825
7.7050,0.000,-5.006,0.163,-5.169,0.4828
7.7100,0.000,-5.123,0.078,-5.201,0.4830
7.7150,0.000,-5.239,0.010,-5.249,0.4833
7.7200,0.000,-5.301,-0.086,-5.215,0.4836
7.7250,0.000,-5.284,-0.105,-5.178,0.4839
7.7300,0.000,-5.282,-0.104,-5.177,0.4843
7.7350,0.000,-5.280,-0.114,-5.166,0.4846
7.7400,0.000,-5.265,-0.076,-5.189,0.4850
