time,cmd_roll,true_roll,eskf_roll,est_error,altitude
0.6550,0.000,-2.729,0.271,-3.000,0.4053
0.6600,0.000,-2.863,0.177,-3.040,0.4048
0.6650,0.000,-2.973,-0.044,-2.930,0.4044
0.6700,0.000,-3.028,-0.159,-2.868,0.4040
0.6750,0.000,-2.983,-0.259,-2.725,0.4037
0.6800,0.000,-2.860,-0.277,-2.583,0.4034
0.6850,0.000,-2.741,-0.112,-2.630,0.4032
0.6900,0.000,-2.679,-0.018,-2.660,0.4030
0.6950,0.000,-2.643,0.020,-2.663,0.4029
0.7000,0.000,-2.585,0.042,-2.628,0.4028
0.7050,0.000,-2.516,0.091,-2.607,0.4027
0.7100,0.000,-2.450,0.108,-2.558,0.4026
0.7150,0.000,-2.333,0.006,-2.338,0.4026
0.7200,0.000,-2.138,0.045,-2.183,0.4025
0.7250,0.000,-1.978,0.136,-2.114,0.4025
0.7300,0.000,-1.882,0.136,-2.018,0.4025
0.7350,0.000,-1.797,0.163,-1.960,0.4025
0.7400,0.000,-1.733,0.191,-1.924,0.4025
0.7450,0.000,-1.714,0.231,-1.945,0.4025
0.7500,0.000,-1.765,0.395,-2.160,0.4026
0.7550,0.000,-1.861,0.323,-2.184,0.4028
0.7600,0.000,-1.823,0.278,-2.101,0.4029
0.7650,0.000,-1.796,0.239,-2.036,0.4030
0.7700,0.000,-1.777,0.243,-2.020,0.4032
0.7750,0.000,-1.824,0.214,-2.039,0.4033
0.7800,0.000,-1.882,0.240,-2.121,0.4034
0.7850,0.000,-1.945,0.206,-2.152,0.4035
0.7900,0.000,-2.011,0.228,-2.240,0.4036
0.7950,0.000,-2.143,0.205,-2.348,0.4037
0.8000,0.000,-2.233,0.110,-2.342,0.4038
0.8050,0.000,-2.194,0.022,-2.216,0.4038
0.8100,0.000,-2.088,0.034,-2.122,0.4038
0.8150,0.000,-2.071,-0.127,-1.944,0.4038
0.8200,0.000,-2.165,-0.195,-1.970,0.4038
0.8250,0.000,-2.266,-0.226,-2.040,0.4038
0.8300,0.000,-2.339,-0.281,-2.059,0.4038
0.8350,0.000,-2.396,-0.268,-2.128,0.4038
0.8400,0.000,-2.511,-0.243,-2.268,0.4039
0.8450,0.000,-2.654,-0.281,-2.373,0.4040
0.8500,0.000,-2.724,-0.403,-2.321,0.4041
0.8550,0.000,-2.665,-0.456,-2.209,0.4042
0.8600,0.000,-2.582,-0.465,-2.116,0.4043
0.8650,0.000,-2.507,-0.408,-2.100,0.4045
0.8700,0.000,-2.498,-0.384,-2.113,0.4047
0.8750,0.000,-2.481,-0.450,-2.031,0.4049
0.8800,0.000,-2.416,-0.372,-2.045,0.4051
0.8850,0.000,-2.407,-0.334,-2.073,0.4054
0.8900,0.000,-2.502,-0.358,-2.144,0.4056
0.8950,0.000,-2.561,-0.418,-2.143,0.4058
0.9000,0.000,-2.558,-0.394,-2.165,0.4060
0.9050,0.000,-2.600,-0.414,-2.185,0.4061
0.9100,0.000,-2.585,-0.548,-2.037,0.4062
0.9150,0.000,-2.491,-0.547,-1.945,0.4062
0.9200,0.000,-2.381,-0.505,-1.877,0.4062
0.9250,0.000,-2.284,-0.459,-1.826,0.4062
0.9300,0.000,-2.191,-0.396,-1.795,0.4062
0.9350,0.000,-2.116,-0.364,-1.751,0.4061
0.9400,0.000,-2.032,-0.322,-1.709,0.4060
0.9450,0.000,-1.955,-0.279,-1.676,0.4060
0.9500,0.000,-1.860,-0.242,-1.618,0.4059
0.9550,0.000,-1.749,-0.210,-1.539,0.4058
0.9600,0.000,-1.639,0.007,-1.646,0.4056
0.9650,0.000,-1.580,0.111,-1.690,0.4055
0.9700,0.000,-1.558,0.163,-1.722,0.4054
0.9750,0.000,-1.550,0.231,-1.782,0.4053
0.9800,0.000,-1.512,0.259,-1.771,0.4052
0.9850,0.000,-1.489,0.269,-1.759,0.4051
0.9900,0.000,-1.436,0.257,-1.693,0.4050
0.9950,0.000,-1.358,0.241,-1.598,0.4050
1.0000,0.000,-1.276,0.302,-1.578,0.4051
1.0050,0.000,-1.274,0.372,-1.646,0.4051
1.0100,0.000,-1.278,0.421,-1.699,0.4053
1.0150,0.000,-1.304,0.351,-1.655,0.4054
1.0200,0.000,-1.310,0.258,-1.567,0.4057
1.0250,0.000,-1.335,0.142,-1.477,0.4059
1.0300,0.000,-1.377,0.057,-1.434,0.4062
1.0350,0.000,-1.439,-0.005,-1.434,0.4066
1.0400,0.000,-1.505,-0.168,-1.337,0.4070
1.0450,0.000,-1.578,-0.245,-1.333,0.4074
1.0500,0.000,-1.629,-0.348,-1.281,0.4079
1.0550,0.000,-1.595,-0.430,-1.165,0.4084
1.0600,0.000,-1.525,-0.498,-1.027,0.4089
1.0650,0.000,-1.427,-0.549,-0.878,0.4093
1.0700,0.000,-1.235,-0.554,-0.681,0.4098
1.0750,0.000,-0.997,-0.483,-0.515,0.4102
1.0800,0.000,-0.864,-0.335,-0.529,0.4105
1.0850,0.000,-0.828,-0.265,-0.563,0.4108
1.0900,0.000,-0.761,-0.213,-0.547,0.4111
1.0950,0.000,-0.707,-0.169,-0.538,0.4113
1.1000,0.000,-0.658,-0.158,-0.500,0.4116
1.1050,0.000,-0.590,-0.055,-0.535,0.4118
1.1100,0.000,-0.562,0.007,-0.569,0.4119
1.1150,0.000,-0.621,0.012,-0.633,0.4120
1.1200,0.000,-0.682,0.035,-0.717,0.4121
1.1250,0.000,-0.767,-0.017,-0.750,0.4122
1.1300,0.000,-0.745,0.014,-0.759,0.4122
1.1350,0.000,-0.703,0.018,-0.722,0.4122
1.1400,0.000,-0.603,-0.035,-0.567,0.4121
1.1450,0.000,-0.459,0.039,-0.499,0.4120
1.1500,0.000,-0.300,0.128,-0.428,0.4118
1.1550,0.000,-0.158,0.245,-0.404,0.4116
1.1600,0.000,-0.055,0.342,-0.397,0.4114
1.1650,0.000,0.042,0.413,-0.371,0.4111
1.1700,0.000,0.114,0.536,-0.422,0.4109
1.1750,0.000,0.066,0.672,-0.606,0.4106
1.1800,0.000,-0.074,0.743,-0.817,0.4103
1.1850,0.000,-0.212,0.654,-0.866,0.4100
1.1900,0.000,-0.189,0.569,-0.758,0.4097
1.1950,0.000,-0.130,0.529,-0.660,0.4093
1.2000,0.000,-0.125,0.536,-0.661,0.4090
1.2050,0.000,-0.178,0.573,-0.751,0.4086
1.2100,0.000,-0.244,0.507,-0.752,0.4082
1.2150,0.000,-0.280,0.484,-0.765,0.4078
1.2200,0.000,-0.308,0.462,-0.770,0.4075
1.2250,0.000,-0.325,0.425,-0.750,0.4071
1.2300,0.000,-0.344,0.335,-0.680,0.4068
1.2350,0.000,-0.363,0.465,-0.829,0.4066
1.2400,0.000,-0.350,0.330,-0.680,0.4064
1.2450,0.000,-0.339,0.269,-0.608,0.4062
1.2500,0.000,-0.376,0.220,-0.596,0.4060
1.2550,0.000,-0.413,0.194,-0.607,0.4058
1.2600,0.000,-0.446,0.126,-0.572,0.4057
1.2650,0.000,-0.392,0.007,-0.398,0.4055
1.2700,0.000,-0.250,-0.062,-0.188,0.4053
1.2750,0.000,-0.101,-0.168,0.067,0.4052
1.2800,0.000,0.063,-0.169,0.231,0.4050
1.2850,0.000,0.198,-0.081,0.279,0.4048
1.2900,0.000,0.184,0.031,0.153,0.4046
1.2950,0.000,0.036,0.058,-0.022,0.4043
1.3000,0.000,-0.145,0.030,-0.176,0.4041
1.3050,0.000,-0.290,-0.098,-0.192,0.4039
1.3100,0.000,-0.289,-0.250,-0.039,0.4036
1.3150,0.000,-0.242,-0.288,0.046,0.4034
1.3200,0.000,-0.259,-0.301,0.042,0.4032
1.3250,0.000,-0.275,-0.356,0.081,0.4029
1.3300,0.000,-0.312,-0.376,0.063,0.4028
1.3350,0.000,-0.334,-0.397,0.063,0.4026
1.3400,0.000,-0.322,-0.427,0.105,0.4024
1.3450,0.000,-0.288,-0.449,0.161,0.4023
1.3500,0.000,-0.205,-0.502,0.297,0.4021
1.3550,0.000,-0.086,-0.481,0.395,0.4020
1.3600,0.000,0.004,-0.457,0.461,0.4019
1.3650,0.000,0.126,-0.380,0.505,0.4018
1.3700,0.000,0.223,-0.303,0.527,0.4017
1.3750,0.000,0.251,-0.261,0.512,0.4016
1.3800,0.000,0.296,-0.269,0.565,0.4016
1.3850,0.000,0.381,-0.240,0.621,0.4015
1.3900,0.000,0.431,-0.182,0.613,0.4015
1.3950,0.000,0.420,-0.156,0.576,0.4015
1.4000,0.000,0.358,-0.167,0.525,0.4015
1.4050,0.000,0.263,-0.185,0.447,0.4016
1.4100,0.000,0.148,-0.244,0.392,0.4017
1.4150,0.000,0.055,-0.347,0.402,0.4018
1.4200,0.000,0.017,-0.405,0.422,0.4020
1.4250,0.000,-0.030,-0.352,0.322,0.4022
1.4300,0.000,-0.130,-0.035,-0.096,0.4026
1.4350,0.000,-0.282,-0.041,-0.242,0.4029
1.4400,0.000,-0.390,-0.199,-0.190,0.4033
1.4450,0.000,-0.293,-0.325,0.032,0.4037
1.4500,0.000,-0.041,-0.358,0.317,0.4040
1.4550,0.000,0.207,-0.326,0.533,0.4044
1.4600,0.000,0.421,-0.232,0.653,0.4047
1.4650,0.000,0.540,-0.237,0.777,0.4049
1.4700,0.000,0.540,-0.143,0.684,0.4051
1.4750,0.000,0.466,-0.115,0.581,0.4053
1.4800,0.000,0.403,-0.131,0.535,0.4054
1.4850,0.000,0.383,-0.181,0.564,0.4056
1.4900,0.000,0.456,-0.207,0.663,0.4058
1.4950,0.000,0.592,-0.178,0.771,0.4059
1.5000,0.000,0.683,-0.187,0.869,0.4061
1.5050,0.000,0.757,-0.225,0.982,0.4062
1.5100,0.000,0.814,-0.222,1.036,0.4064
1.5150,0.000,0.819,-0.244,1.063,0.4065
1.5200,0.000,0.857,-0.254,1.110,0.4066
1.5250,0.000,0.872,-0.211,1.083,0.4067
1.5300,0.000,0.791,-0.136,0.927,0.4068
1.5350,0.000,0.699,-0.200,0.899,0.4069
1.5400,0.000,0.660,-0.274,0.934,0.4070
1.5450,0.000,0.684,-0.382,1.066,0.4071
1.5500,0.000,0.800,-0.400,1.200,0.4073
1.5550,0.000,0.929,-0.416,1.345,0.4075
1.5600,0.000,1.142,-0.527,1.669,0.4077
1.5650,0.000,1.488,-0.517,2.005,0.4080
1.5700,0.000,1.899,-0.429,2.328,0.4083
1.5750,0.000,2.302,-0.356,2.658,0.4086
1.5800,0.000,2.620,-0.171,2.791,0.4089
1.5850,0.000,2.756,-0.072,2.829,0.4092
1.5900,0.000,2.886,-0.039,2.925,0.4095
1.5950,0.000,3.050,0.008,3.042,0.4098
1.6000,0.000,3.097,0.151,2.947,0.4100
1.6050,0.000,2.969,0.171,2.799,0.4103
1.6100,0.000,2.924,0.112,2.812,0.4105
1.6150,0.000,2.989,0.051,2.939,0.4107
1.6200,0.000,3.095,0.051,3.044,0.4108
1.6250,0.000,3.132,0.082,3.050,0.4109
1.6300,0.000,3.147,0.076,3.071,0.4110
1.6350,0.000,3.184,0.125,3.059,0.4110
1.6400,0.000,3.195,0.203,2.992,0.4111
1.6450,0.000,3.231,0.253,2.979,0.4111
1.6500,0.000,3.264,0.346,2.918,0.4112
1.6550,0.000,3.306,0.365,2.941,0.4112
1.6600,0.000,3.371,0.286,3.086,0.4113
1.6650,0.000,3.517,0.220,3.297,0.4114
1.6700,0.000,3.720,0.231,3.489,0.4115
1.6750,0.000,3.866,0.304,3.562,0.4116
1.6800,0.000,3.913,0.449,3.465,0.4118
1.6850,0.000,3.826,0.517,3.309,0.4120
1.6900,0.000,3.677,0.504,3.173,0.4122
1.6950,0.000,3.515,0.432,3.083,0.4125
1.7000,0.000,3.403,0.328,3.075,0.4128
1.7050,0.000,3.400,0.144,3.256,0.4131
1.7100,0.000,3.580,0.092,3.488,0.4134
1.7150,0.000,3.738,0.154,3.584,0.4137
1.7200,0.000,3.796,0.252,3.544,0.4141
1.7250,0.000,3.770,0.305,3.465,0.4144
1.7300,0.000,3.706,0.314,3.392,0.4148
1.7350,0.000,3.679,0.293,3.386,0.4151
1.7400,0.000,3.717,0.299,3.418,0.4154
1.7450,0.000,3.711,0.310,3.401,0.4157
1.7500,0.000,3.702,0.318,3.384,0.4160
1.7550,0.000,3.643,0.100,3.543,0.4163
1.7600,0.000,3.524,0.034,3.490,0.4166
1.7650,0.000,3.438,-0.123,3.561,0.4169
1.7700,0.000,3.398,-0.150,3.548,0.4172
1.7750,0.000,3.325,-0.160,3.485,0.4175
1.7800,0.000,3.235,-0.200,3.435,0.4179
1.7850,0.000,3.160,-0.206,3.366,0.4183
1.7900,0.000,3.086,0.104,2.982,0.4187
1.7950,0.000,3.006,0.076,2.930,0.4192
1.8000,0.000,2.945,0.069,2.876,0.4197
1.8050,0.000,2.841,0.060,2.781,0.4201
1.8100,0.000,2.681,-0.039,2.719,0.4206
1.8150,0.000,2.597,-0.136,2.733,0.4210
1.8200,0.000,2.603,-0.610,3.213,0.4214
1.8250,0.000,2.677,-0.604,3.281,0.4217
1.8300,0.000,2.756,-0.566,3.321,0.4221
1.8350,0.000,2.840,-0.469,3.309,0.4225
1.8400,0.000,2.901,-0.365,3.266,0.4229
1.8450,0.000,2.975,-0.377,3.352,0.4233
1.8500,0.000,3.115,-0.352,3.468,0.4238
1.8550,0.000,3.281,-0.226,3.507,0.4244
1.8600,0.000,3.420,-0.246,3.666,0.4250
1.8650,0.000,3.486,-0.215,3.701,0.4257
1.8700,0.000,3.475,-0.183,3.658,0.4264
1.8750,0.000,3.419,-0.157,3.576,0.4271
1.8800,0.000,3.388,-0.204,3.592,0.4279
1.8850,0.000,3.402,-0.277,3.678,0.4287
1.8900,0.000,3.541,-0.336,3.877,0.4295
1.8950,0.000,3.750,-0.351,4.100,0.4304
1.9000,0.000,3.925,-0.267,4.192,0.4312
1.9050,0.000,3.976,-0.177,4.153,0.4321
1.9100,0.000,3.954,-0.130,4.084,0.4329
1.9150,0.000,3.923,-0.125,4.048,0.4338
1.9200,0.000,3.951,-0.144,4.096,0.4347
1.9250,0.000,4.049,-0.176,4.225,0.4356
1.9300,0.000,4.190,-0.183,4.374,0.4365
1.9350,0.000,4.328,-0.128,4.456,0.4373
1.9400,0.000,4.378,-0.147,4.525,0.4382
1.9450,0.000,4.443,-0.145,4.588,0.4390
1.9500,0.000,4.465,-0.097,4.563,0.4397
1.9550,0.000,4.389,-0.068,4.457,0.4405
1.9600,0.000,4.268,-0.088,4.356,0.4412
1.9650,0.000,4.170,-0.181,4.351,0.4420
1.9700,0.000,4.147,-0.262,4.409,0.4427
1.9750,0.000,4.151,-0.342,4.493,0.4435
1.9800,0.000,4.156,-0.367,4.523,0.4442
1.9850,0.000,4.154,-0.296,4.450,0.4450
1.9900,0.000,4.130,-0.336,4.466,0.4458
1.9950,0.000,4.173,-0.370,4.544,0.4466
2.0000,0.000,4.257,-0.356,4.613,0.4473
2.0050,0.471,4.304,-0.236,4.541,0.4480
2.0100,0.942,4.313,-0.134,4.447,0.4487
2.0150,1.412,4.367,-0.140,4.507,0.4493
2.0200,1.880,4.469,-0.061,4.530,0.4498
2.0250,2.347,4.601,-0.064,4.665,0.4504
2.0300,2.811,4.851,0.076,4.775,0.4509
2.0350,3.272,5.107,0.285,4.823,0.4513
2.0400,3.731,5.349,0.508,4.841,0.4518
2.0450,4.185,5.588,0.731,4.857,0.4523
2.0500,4.636,5.889,0.912,4.977,0.4528
2.0550,5.081,6.260,1.138,5.122,0.4533
2.0600,5.522,6.682,1.415,5.266,0.4538
2.0650,5.958,7.111,1.726,5.385,0.4543
2.0700,6.387,7.492,1.993,5.498,0.4549
2.0750,6.810,7.802,2.281,5.521,0.4554
2.0800,7.227,8.153,2.651,5.502,0.4559
2.0850,7.636,8.474,2.976,5.498,0.4565
2.0900,8.038,8.798,3.279,5.519,0.4570
2.0950,8.432,9.142,3.626,5.516,0.4575
2.1000,8.817,9.416,3.975,5.441,0.4579
2.1050,9.194,9.659,4.325,5.334,0.4584
2.1100,9.562,9.889,4.622,5.267,0.4588
2.1150,9.920,10.159,4.952,5.207,0.4592
2.1200,10.269,10.465,5.218,5.247,0.4595
2.1250,10.607,10.850,5.516,5.334,0.4598
2.1300,10.935,11.268,5.643,5.625,0.4601
2.1350,11.252,11.712,5.886,5.826,0.4603
2.1400,11.559,12.086,6.219,5.866,0.4606
2.1450,11.853,12.475,6.275,6.200,0.4608
2.1500,12.136,12.919,6.483,6.436,0.4609
2.1550,12.407,13.397,6.684,6.714,0.4611
2.1600,12.666,13.887,7.119,6.768,0.4613
2.1650,12.912,14.329,7.538,6.791,0.4615
2.1700,13.146,14.764,7.860,6.904,0.4617
2.1750,13.366,15.250,8.183,7.067,0.4619
2.1800,13.573,15.715,9.003,6.712,0.4622
2.1850,13.767,16.102,9.415,6.687,0.4625
2.1900,13.948,16.444,9.815,6.629,0.4628
2.1950,14.114,16.767,10.089,6.678,0.4630
2.2000,14.267,17.213,10.205,7.007,0.4632
2.2050,14.405,17.653,10.490,7.163,0.4635
2.2100,14.530,17.986,10.715,7.271,0.4636
2.2150,14.640,18.237,10.940,7.298,0.4638
2.2200,14.735,18.495,11.107,7.388,0.4639
2.2250,14.816,18.723,11.377,7.346,0.4639
2.2300,14.883,18.875,11.607,7.268,0.4639
2.2350,14.935,19.067,11.811,7.255,0.4639
2.2400,14.972,19.292,12.034,7.258,0.4638
2.2450,14.994,19.538,11.853,7.685,0.4636
2.2500,15.001,19.792,12.085,7.707,0.4635
2.2550,14.994,20.089,12.257,7.832,0.4632
2.2600,14.972,20.463,12.496,7.967,0.4630
2.2650,14.935,20.792,12.766,8.027,0.4628
2.2700,14.883,21.062,12.995,8.067,0.4625
2.2750,14.816,21.292,13.306,7.986,0.4623
2.2800,14.735,21.427,13.482,7.945,0.4620
2.2850,14.640,21.560,13.488,8.072,0.4618
2.2900,14.530,21.716,13.604,8.113,0.4615
2.2950,14.405,21.858,13.479,8.379,0.4613
2.3000,14.267,21.991,13.583,8.408,0.4610
2.3050,14.114,22.103,13.678,8.425,0.4608
2.3100,13.948,22.183,13.552,8.631,0.4605
2.3150,13.767,22.292,13.551,8.741,0.4602
2.3200,13.573,22.406,13.620,8.786,0.4600
2.3250,13.366,22.437,13.661,8.776,0.4598
2.3300,13.146,22.401,13.829,8.572,0.4596
2.3350,12.912,22.191,13.877,8.314,0.4594
2.3400,12.666,21.925,14.100,7.825,0.4592
2.3450,12.407,21.641,14.024,7.617,0.4590
2.3500,12.136,21.385,13.910,7.475,0.4588
2.3550,11.853,21.155,13.770,7.385,0.4587
2.3600,11.559,21.001,13.541,7.460,0.4585
2.3650,11.252,20.962,13.473,7.489,0.4583
2.3700,10.935,20.861,13.423,7.438,0.4581
2.3750,10.607,20.710,12.718,7.992,0.4579
2.3800,10.269,20.523,12.360,8.163,0.4577
2.3850,9.920,20.299,12.160,8.139,0.4575
2.3900,9.562,20.091,11.832,8.259,0.4573
2.3950,9.194,19.919,11.660,8.259,0.4572
2.4000,8.817,19.775,11.429,8.346,0.4570
2.4050,8.432,19.662,11.862,7.800,0.4569
2.4100,8.038,19.517,11.728,7.789,0.4569
2.4150,7.636,19.423,11.534,7.889,0.4568
2.4200,7.227,19.375,11.165,8.209,0.4568
2.4250,6.810,19.289,10.848,8.440,0.4568
2.4300,6.387,19.121,10.661,8.459,0.4569
2.4350,5.958,18.870,10.304,8.565,0.4569
2.4400,5.522,18.544,10.863,7.681,0.4569
2.4450,5.081,18.103,10.372,7.731,0.4569
2.4500,4.636,17.653,9.892,7.761,0.4569
2.4550,4.185,17.312,9.540,7.772,0.4569
2.4600,3.731,17.033,9.247,7.786,0.4568
2.4650,3.272,16.662,8.936,7.727,0.4566
2.4700,2.811,16.237,6.666,9.571,0.4563
2.4750,2.347,15.843,6.271,9.572,0.4560
2.4800,1.880,15.489,5.905,9.585,0.4556
2.4850,1.412,15.159,5.557,9.603,0.4553
2.4900,0.942,14.877,5.210,9.667,0.4549
2.4950,0.471,14.606,4.937,9.669,0.4546
2.5000,-0.000,14.283,4.621,9.663,0.4543
2.5050,-0.471,13.959,5.237,8.723,0.4540
2.5100,-0.942,13.614,4.881,8.733,0.4538
2.5150,-1.412,13.238,4.560,8.678,0.4536
2.5200,-1.880,12.739,4.220,8.519,0.4534
2.5250,-2.347,12.179,3.760,8.419,0.4532
2.5300,-2.811,11.666,3.222,8.445,0.4529
2.5350,-3.272,11.278,2.307,8.971,0.4526
