time,cmd_roll,true_roll,eskf_roll,est_error,altitude
2.6150,5.000,14.681,4.820,9.860,0.4517
2.6200,5.000,14.853,4.990,9.862,0.4514
2.6250,5.000,15.026,5.143,9.883,0.4511
2.6300,5.000,15.190,5.287,9.903,0.4509
2.6350,5.000,15.346,5.671,9.675,0.4508
2.6400,5.000,15.496,5.741,9.754,0.4507
2.6450,5.000,15.634,5.798,9.836,0.4506
2.6500,5.000,15.717,5.889,9.828,0.4506
2.6550,5.000,15.649,5.917,9.732,0.4505
2.6600,5.000,15.523,5.833,9.690,0.4505
2.6650,5.000,15.356,5.710,9.647,0.4504
2.6700,5.000,15.170,5.611,9.559,0.4504
2.6750,5.000,14.948,5.528,9.420,0.4503
2.6800,5.000,14.747,5.377,9.370,0.4503
2.6850,5.000,14.654,5.298,9.355,0.4502
2.6900,5.000,14.553,5.218,9.335,0.4501
2.6950,5.000,14.532,5.114,9.418,0.4500
2.7000,5.000,14.593,5.093,9.500,0.4499
2.7050,5.000,14.630,5.126,9.504,0.4498
2.7100,5.000,14.576,5.125,9.451,0.4497
2.7150,5.000,14.538,5.091,9.447,0.4495
2.7200,5.000,14.542,5.035,9.507,0.4492
2.7250,5.000,14.544,5.057,9.486,0.4490
2.7300,5.000,14.469,4.985,9.483,0.4486
2.7350,5.000,14.418,4.941,9.477,0.4482
2.7400,5.000,14.413,4.878,9.535,0.4478
2.7450,5.000,14.481,4.816,9.665,0.4474
2.7500,5.000,14.599,4.747,9.851,0.4469
2.7550,5.000,14.774,4.823,9.951,0.4465
2.7600,5.000,14.925,4.967,9.957,0.4460
2.7650,5.000,15.027,5.050,9.977,0.4455
2.7700,5.000,15.050,5.142,9.909,0.4450
2.7750,5.000,15.070,5.084,9.987,0.4445
2.7800,5.000,15.122,5.116,10.006,0.4440
2.7850,5.000,15.073,5.107,9.966,0.4435
2.7900,5.000,15.010,5.053,9.956,0.4430
2.7950,5.000,14.972,4.905,10.068,0.4425
2.8000,5.000,14.910,4.884,10.026,0.4420
2.8050,5.000,14.817,4.972,9.845,0.4415
2.8100,5.000,14.666,4.940,9.725,0.4410
2.8150,5.000,14.505,4.872,9.633,0.4406
2.8200,5.000,14.332,4.711,9.621,0.4402
2.8250,5.000,14.250,4.511,9.739,0.4398
2.8300,5.000,14.227,4.401,9.826,0.4395
2.8350,5.000,14.169,4.328,9.841,0.4392
2.8400,5.000,14.108,4.205,9.903,0.4389
2.8450,5.000,14.043,4.096,9.947,0.4386
2.8500,5.000,13.995,3.981,10.014,0.4383
2.8550,5.000,13.985,3.800,10.185,0.4380
2.8600,5.000,14.087,3.641,10.446,0.4376
2.8650,5.000,14.281,3.614,10.667,0.4372
2.8700,5.000,14.524,3.686,10.838,0.4368
2.8750,5.000,14.800,3.818,10.982,0.4365
2.8800,5.000,15.070,4.008,11.062,0.4361
2.8850,5.000,15.270,4.133,11.137,0.4358
2.8900,5.000,15.456,4.277,11.179,0.4354
2.8950,5.000,15.598,4.466,11.132,0.4351
2.9000,5.000,15.653,4.627,11.026,0.4348
2.9050,5.000,15.639,4.704,10.935,0.4346
2.9100,5.000,15.663,4.747,10.915,0.4343
2.9150,5.000,15.717,4.761,10.956,0.4341
2.9200,5.000,15.822,4.780,11.042,0.4338
2.9250,5.000,15.922,4.771,11.151,0.4335
2.9300,5.000,16.018,4.827,11.191,0.4333
2.9350,5.000,16.062,4.850,11.212,0.4330
2.9400,5.000,16.084,4.853,11.231,0.4328
2.9450,5.000,16.111,4.857,11.253,0.4325
2.9500,5.000,16.149,4.893,11.255,0.4323
2.9550,5.000,16.150,4.963,11.187,0.4321
2.9600,5.000,16.116,4.931,11.186,0.4319
2.9650,5.000,16.131,4.878,11.253,0.4317
2.9700,5.000,16.218,4.859,11.359,0.4315
2.9750,5.000,16.280,4.881,11.400,0.4314
2.9800,5.000,16.302,4.938,11.364,0.4313
2.9850,5.000,16.260,4.929,11.331,0.4312
2.9900,5.000,16.258,5.021,11.236,0.4312
2.9950,5.000,16.217,5.045,11.172,0.4313
3.0000,0.000,16.182,5.023,11.158,0.4314
3.0050,0.000,16.166,4.988,11.178,0.4315
3.0100,0.000,16.086,4.948,11.138,0.4317
3.0150,0.000,15.922,4.803,11.119,0.4319
3.0200,0.000,15.713,4.693,11.020,0.4321
3.0250,0.000,15.401,4.395,11.006,0.4324
3.0300,0.000,15.069,4.150,10.919,0.4327
3.0350,0.000,14.747,3.900,10.848,0.4330
3.0400,0.000,14.456,3.639,10.817,0.4333
3.0450,0.000,14.174,3.417,10.757,0.4337
3.0500,0.000,13.865,3.185,10.680,0.4342
3.0550,0.000,13.596,2.867,10.729,0.4347
3.0600,0.000,13.520,2.530,10.990,0.4352
3.0650,0.000,13.523,2.273,11.250,0.4358
3.0700,0.000,13.503,2.070,11.433,0.4364
3.0750,0.000,13.450,1.876,11.574,0.4369
3.0800,0.000,13.352,1.758,11.594,0.4374
3.0850,0.000,13.128,1.669,11.459,0.4379
3.0900,0.000,12.844,1.574,11.269,0.4383
3.0950,0.000,12.595,1.431,11.165,0.4387
3.1000,0.000,12.383,1.338,11.044,0.4391
3.1050,0.000,12.162,1.251,10.911,0.4394
3.1100,0.000,11.931,1.144,10.787,0.4397
3.1150,0.000,11.706,1.017,10.689,0.4400
3.1200,0.000,11.542,0.997,10.545,0.4403
3.1250,0.000,11.429,0.941,10.488,0.4406
3.1300,0.000,11.333,1.092,10.241,0.4408
3.1350,0.000,11.184,1.269,9.915,0.4411
3.1400,0.000,11.015,1.245,9.769,0.4413
3.1450,0.000,10.879,1.439,9.440,0.4415
3.1500,0.000,10.733,1.572,9.161,0.4418
3.1550,0.000,10.565,1.436,9.129,0.4420
3.1600,0.000,10.391,1.346,9.045,0.4423
3.1650,0.000,10.241,1.150,9.092,0.4426
3.1700,0.000,10.130,0.963,9.167,0.4429
3.1750,0.000,10.079,0.755,9.324,0.4432
3.1800,0.000,10.102,0.668,9.434,0.4435
3.1850,0.000,10.114,0.612,9.502,0.4439
3.1900,0.000,10.122,0.662,9.460,0.4443
3.1950,0.000,10.020,0.641,9.379,0.4446
3.2000,0.000,9.874,0.675,9.199,0.4450
3.2050,0.000,9.662,0.780,8.882,0.4454
3.2100,0.000,9.441,0.664,8.777,0.4458
3.2150,0.000,9.235,0.541,8.694,0.4462
3.2200,0.000,9.070,0.391,8.679,0.4467
3.2250,0.000,8.914,0.294,8.621,0.4471
3.2300,0.000,8.803,0.198,8.606,0.4475
3.2350,0.000,8.769,0.112,8.657,0.4479
3.2400,0.000,8.796,0.074,8.722,0.4484
3.2450,0.000,8.829,0.030,8.799,0.4488
3.2500,0.000,8.947,-0.015,8.963,0.4492
3.2550,0.000,9.157,-0.076,9.233,0.4496
3.2600,0.000,9.388,0.060,9.329,0.4499
3.2650,0.000,9.426,0.179,9.247,0.4503
3.2700,0.000,9.338,0.237,9.101,0.4507
3.2750,0.000,9.242,0.208,9.034,0.4510
3.2800,0.000,9.161,0.188,8.973,0.4514
3.2850,0.000,9.078,0.236,8.842,0.4517
3.2900,0.000,9.079,0.173,8.907,0.4521
3.2950,0.000,9.110,0.217,8.893,0.4524
3.3000,0.000,9.138,0.203,8.935,0.4528
3.3050,0.000,9.168,0.185,8.983,0.4532
3.3100,0.000,9.205,0.185,9.020,0.4537
3.3150,0.000,9.210,0.130,9.079,0.4542
3.3200,0.000,9.289,0.036,9.254,0.4547
3.3250,0.000,9.428,0.029,9.399,0.4552
3.3300,0.000,9.533,0.019,9.515,0.4558
3.3350,0.000,9.635,0.079,9.556,0.4564
3.3400,0.000,9.672,0.123,9.549,0.4571
3.3450,0.000,9.762,0.164,9.598,0.4578
3.3500,0.000,9.908,-0.665,10.573,0.4585
3.3550,0.000,10.082,-0.567,10.649,0.4592
3.3600,0.000,10.236,-0.447,10.683,0.4600
3.3650,0.000,10.390,-0.369,10.759,0.4606
3.3700,0.000,10.565,-0.276,10.841,0.4612
3.3750,0.000,10.691,-0.162,10.853,0.4618
3.3800,0.000,10.724,0.886,9.838,0.4622
3.3850,0.000,10.660,0.964,9.696,0.4626
3.3900,0.000,10.510,0.965,9.545,0.4630
3.3950,0.000,10.326,0.909,9.417,0.4633
3.4000,0.000,10.146,0.770,9.376,0.4636
3.4050,0.000,10.025,0.649,9.376,0.4640
3.4100,0.000,9.948,0.568,9.381,0.4643
3.4150,0.000,9.897,0.035,9.863,0.4647
3.4200,0.000,9.899,0.047,9.852,0.4652
3.4250,0.000,9.913,0.104,9.809,0.4656
3.4300,0.000,9.906,0.106,9.800,0.4661
3.4350,0.000,9.930,0.105,9.825,0.4666
3.4400,0.000,9.942,0.145,9.797,0.4671
3.4450,0.000,9.920,0.339,9.581,0.4676
3.4500,0.000,9.906,0.339,9.567,0.4681
3.4550,0.000,9.857,0.292,9.565,0.4686
3.4600,0.000,9.816,0.488,9.328,0.4691
3.4650,0.000,9.700,0.428,9.272,0.4696
3.4700,0.000,9.553,0.309,9.244,0.4701
3.4750,0.000,9.475,0.218,9.257,0.4707
3.4800,0.000,9.436,0.204,9.232,0.4712
3.4850,0.000,9.421,0.245,9.176,0.4718
3.4900,0.000,9.317,0.278,9.039,0.4723
3.4950,0.000,9.134,0.251,8.883,0.4729
3.5000,0.000,8.951,0.234,8.717,0.4735
3.5050,0.000,8.737,0.240,8.497,0.4741
3.5100,0.000,8.502,0.249,8.253,0.4747
3.5150,0.000,8.290,0.249,8.040,0.4753
3.5200,0.000,8.159,0.113,8.046,0.4759
3.5250,0.000,8.151,-0.028,8.180,0.4766
3.5300,0.000,8.262,-0.130,8.391,0.4773
3.5350,0.000,8.426,-0.070,8.496,0.4780
3.5400,0.000,8.526,-0.029,8.555,0.4788
3.5450,0.000,8.583,-0.330,8.912,0.4796
3.5500,0.000,8.528,-0.302,8.830,0.4804
3.5550,0.000,8.442,-0.275,8.717,0.4812
3.5600,0.000,8.325,-0.350,8.675,0.4820
3.5650,0.000,8.340,-0.422,8.762,0.4828
3.5700,0.000,8.415,-0.402,8.817,0.4835
3.5750,0.000,8.507,0.043,8.464,0.4842
3.5800,0.000,8.585,0.076,8.509,0.4849
3.5850,0.000,8.617,0.235,8.382,0.4856
3.5900,0.000,8.581,0.268,8.314,0.4862
3.5950,0.000,8.474,0.309,8.165,0.4869
3.6000,0.000,8.322,0.265,8.056,0.4876
3.6050,0.000,8.214,0.178,8.036,0.4883
3.6100,0.000,8.156,-0.024,8.179,0.4890
3.6150,0.000,8.139,-0.121,8.260,0.4898
3.6200,0.000,8.195,-0.189,8.384,0.4906
3.6250,0.000,8.361,-0.227,8.587,0.4914
3.6300,0.000,8.566,-0.214,8.780,0.4922
3.6350,0.000,8.716,-0.142,8.858,0.4930
3.6400,0.000,8.768,-0.410,9.179,0.4938
3.6450,0.000,8.822,-0.351,9.174,0.4946
3.6500,0.000,8.937,-0.256,9.193,0.4953
3.6550,0.000,9.003,-0.033,9.036,0.4960
3.6600,0.000,9.073,0.047,9.026,0.4967
3.6650,0.000,9.105,0.110,8.995,0.4973
3.6700,0.000,9.092,0.152,8.940,0.4978
3.6750,0.000,9.072,0.685,8.387,0.4982
3.6800,0.000,9.044,0.694,8.350,0.4985
3.6850,0.000,8.993,0.662,8.331,0.4988
3.6900,0.000,8.936,0.617,8.319,0.4990
3.6950,0.000,8.911,0.555,8.356,0.4992
3.7000,0.000,8.918,0.548,8.370,0.4993
3.7050,0.000,8.919,1.070,7.849,0.4995
3.7100,0.000,8.824,1.102,7.722,0.4997
3.7150,0.000,8.656,1.056,7.600,0.4999
3.7200,0.000,8.468,0.960,7.508,0.5002
3.7250,0.000,8.319,0.822,7.497,0.5005
3.7300,0.000,8.242,0.766,7.476,0.5009
3.7350,0.000,8.196,0.684,7.512,0.5014
3.7400,0.000,8.150,-0.102,8.252,0.5020
3.7450,0.000,8.057,-0.133,8.191,0.5026
3.7500,0.000,7.889,-0.236,8.125,0.5032
3.7550,0.000,7.784,-0.322,8.106,0.5039
3.7600,0.000,7.693,-0.381,8.074,0.5045
3.7650,0.000,7.633,-0.379,8.012,0.5052
3.7700,0.000,7.628,-0.278,7.906,0.5058
3.7750,0.000,7.700,-0.293,7.992,0.5063
3.7800,0.000,7.781,-0.256,8.036,0.5069
3.7850,0.000,7.850,-0.251,8.101,0.5074
3.7900,0.000,7.938,-0.215,8.154,0.5079
3.7950,0.000,8.000,-0.131,8.131,0.5084
3.8000,0.000,7.964,-0.044,8.008,0.5089
3.8050,0.000,7.869,0.023,7.846,0.5094
3.8100,0.000,7.796,-0.010,7.806,0.5099
3.8150,0.000,7.805,-0.041,7.846,0.5104
3.8200,0.000,7.899,-0.106,8.006,0.5109
3.8250,0.000,8.044,-0.055,8.099,0.5114
3.8300,0.000,8.062,-0.031,8.094,0.5119
3.8350,0.000,8.062,-0.226,8.288,0.5124
3.8400,0.000,8.062,-0.184,8.246,0.5129
3.8450,0.000,8.080,-0.038,8.118,0.5134
3.8500,0.000,8.101,0.005,8.096,0.5139
3.8550,0.000,8.167,0.059,8.108,0.5143
3.8600,0.000,8.303,0.103,8.200,0.5146
3.8650,0.000,8.479,0.128,8.351,0.5149
3.8700,0.000,8.635,0.189,8.446,0.5151
3.8750,0.000,8.680,0.234,8.446,0.5152
3.8800,0.000,8.652,0.223,8.429,0.5153
3.8850,0.000,8.591,0.212,8.379,0.5153
3.8900,0.000,8.514,0.123,8.391,0.5152
3.8950,0.000,8.557,0.029,8.527,0.5150
3.9000,0.000,8.699,0.732,7.967,0.5148
3.9050,0.000,8.872,0.771,8.101,0.5145
3.9100,0.000,9.040,0.885,8.156,0.5141
3.9150,0.000,9.153,0.980,8.173,0.5138
3.9200,0.000,9.222,1.071,8.151,0.5134
3.9250,0.000,9.256,1.274,7.982,0.5131
3.9300,0.000,9.209,1.431,7.778,0.5128
3.9350,0.000,9.046,0.513,8.532,0.5126
3.9400,0.000,8.821,0.531,8.290,0.5124
3.9450,0.000,8.610,0.460,8.151,0.5122
3.9500,0.000,8.474,0.375,8.099,0.5120
3.9550,0.000,8.467,0.336,8.131,0.5117
3.9600,0.000,8.513,0.299,8.215,0.5114
3.9650,0.000,8.570,0.784,7.786,0.5110
3.9700,0.000,8.572,0.760,7.812,0.5106
3.9750,0.000,8.512,0.722,7.790,0.5101
3.9800,0.000,8.404,0.673,7.731,0.5096
3.9850,0.000,8.291,0.617,7.673,0.5091
3.9900,0.000,8.181,0.527,7.654,0.5085
3.9950,0.000,8.105,0.470,7.634,0.5080
4.0000,0.000,8.054,0.488,7.566,0.5075
4.0050,0.000,8.081,0.455,7.625,0.5069
4.0100,0.000,8.111,0.484,7.627,0.5064
4.0150,0.000,8.117,0.526,7.591,0.5059
4.0200,0.000,8.117,0.594,7.522,0.5054
4.0250,0.000,8.104,0.617,7.487,0.5048
4.0300,0.000,8.101,1.092,7.009,0.5043
4.0350,0.000,7.985,1.092,6.892,0.5038
4.0400,0.000,7.823,1.028,6.794,0.5033
4.0450,0.000,7.656,0.875,6.780,0.5028
4.0500,0.000,7.565,0.720,6.845,0.5023
4.0550,0.000,7.513,0.635,6.878,0.5019
4.0600,0.000,7.423,0.551,6.872,0.5016
4.0650,0.000,7.312,0.228,7.084,0.5013
4.0700,0.000,7.169,0.111,7.058,0.5011
4.0750,0.000,7.050,0.054,6.996,0.5010
4.0800,0.000,6.853,-0.002,6.855,0.5008
4.0850,0.000,6.637,-0.102,6.739,0.5007
4.0900,0.000,6.559,-0.243,6.803,0.5005
4.0950,0.000,6.662,-0.224,6.886,0.5004
4.1000,0.000,6.773,-0.218,6.991,0.5003
4.1050,0.000,6.839,-0.169,7.008,0.5001
4.1100,0.000,6.833,-0.082,6.914,0.5000
4.1150,0.000,6.737,0.085,6.651,0.4998
4.1200,0.000,6.608,0.125,6.483,0.4996
4.1250,0.000,6.497,0.065,6.432,0.4994
4.1300,0.000,6.465,0.166,6.299,0.4992
4.1350,0.000,6.493,0.151,6.342,0.4990
4.1400,0.000,6.570,0.231,6.339,0.4988
4.1450,0.000,6.619,0.363,6.256,0.4987
4.1500,0.000,6.668,0.343,6.326,0.4985
4.1550,0.000,6.801,0.337,6.464,0.4984
4.1600,0.000,6.922,0.324,6.597,0.4984
4.1650,0.000,7.004,0.480,6.525,0.4984
4.1700,0.000,7.036,0.557,6.479,0.4984
4.1750,0.000,7.025,0.507,6.518,0.4985
4.1800,0.000,7.086,0.477,6.609,0.4985
4.1850,0.000,7.107,0.501,6.606,0.4986
4.1900,0.000,6.990,0.466,6.524,0.4987
4.1950,0.000,6.825,0.440,6.385,0.4989
4.2000,0.000,6.650,0.377,6.273,0.4990
4.2050,0.000,6.448,0.266,6.183,0.4992
4.2100,0.000,6.278,0.124,6.154,0.4995
4.2150,0.000,6.203,-0.002,6.205,0.4997
4.2200,0.000,6.280,-0.022,6.303,0.5000
4.2250,0.000,6.455,-0.170,6.625,0.5003
4.2300,0.000,6.651,-0.054,6.705,0.5006
4.2350,0.000,6.812,0.106,6.706,0.5009
4.2400,0.000,6.848,0.244,6.605,0.5012
4.2450,0.000,6.829,0.387,6.442,0.5015
4.2500,0.000,6.783,0.563,6.220,0.5018
4.2550,0.000,6.645,0.602,6.043,0.5020
4.2600,0.000,6.532,1.141,5.391,0.5022
4.2650,0.000,6.497,1.174,5.323,0.5024
4.2700,0.000,6.472,1.171,5.301,0.5026
4.2750,0.000,6.446,1.169,5.277,0.5028
4.2800,0.000,6.443,1.180,5.262,0.5030
4.2850,0.000,6.399,1.178,5.220,0.5033
4.2900,0.000,6.287,0.968,5.319,0.5036
4.2950,0.000,6.101,0.916,5.185,0.5040
4.3000,0.000,5.909,0.764,5.145,0.5044
4.3050,0.000,5.807,0.612,5.195,0.5049
4.3100,0.000,5.752,0.486,5.266,0.5054
4.3150,0.000,5.749,0.417,5.333,0.5060
4.3200,0.000,5.759,0.458,5.300,0.5066
4.3250,0.000,5.688,-0.102,5.790,0.5073
4.3300,0.000,5.698,-0.152,5.850,0.5080
4.3350,0.000,5.852,-0.129,5.981,0.5087
4.3400,0.000,6.070,0.036,6.034,0.5094
4.3450,0.000,6.229,0.193,6.036,0.5101
4.3500,0.000,6.299,0.282,6.017,0.5108
4.3550,0.000,6.299,0.659,5.641,0.5114
4.3600,0.000,6.212,0.650,5.562,0.5119
4.3650,0.000,6.120,0.593,5.527,0.5124
4.3700,0.000,6.049,0.539,5.510,0.5128
4.3750,0.000,5.979,0.428,5.551,0.5133
4.3800,0.000,5.967,0.291,5.676,0.5136
4.3850,0.000,6.009,0.223,5.786,0.5140
4.3900,0.000,6.041,0.252,5.789,0.5143
4.3950,0.000,6.071,0.380,5.691,0.5146
4.4000,0.000,6.032,0.385,5.647,0.5149
4.4050,0.000,6.000,0.355,5.645,0.5151
4.4100,0.000,6.025,0.318,5.707,0.5153
4.4150,0.000,6.090,0.305,5.786,0.5155
4.4200,0.000,6.159,0.310,5.849,0.5157
4.4250,0.000,6.154,0.297,5.857,0.5159
4.4300,0.000,6.073,0.246,5.828,0.5160
4.4350,0.000,6.048,0.162,5.885,0.5162
4.4400,0.000,6.041,0.125,5.915,0.5163
4.4450,0.000,6.022,0.150,5.872,0.5164
4.4500,0.000,5.997,0.225,5.772,0.5164
4.4550,0.000,6.013,0.260,5.752,0.5165
4.4600,0.000,6.003,0.274,5.729,0.5165
4.4650,0.000,5.963,0.440,5.523,0.5165
4.4700,0.000,5.883,0.392,5.491,0.5165
4.4750,0.000,5.794,0.352,5.441,0.5165
4.4800,0.000,5.666,0.351,5.315,0.5165
4.4850,0.000,5.442,0.390,5.052,0.5164
4.4900,0.000,5.210,0.296,4.914,0.5164
4.4950,0.000,5.010,0.148,4.862,0.5163
4.5000,0.000,4.892,0.015,4.877,0.5162
4.5050,0.000,4.886,-0.039,4.926,0.5162
4.5100,0.000,4.860,0.024,4.835,0.5161
4.5150,0.000,4.789,0.065,4.724,0.5161
4.5200,0.000,4.707,-0.135,4.843,0.5160
4.5250,0.000,4.589,-0.086,4.675,0.5160
4.5300,0.000,4.457,-0.113,4.570,0.5159
4.5350,0.000,4.361,-0.150,4.511,0.5159
4.5400,0.000,4.307,-0.248,4.555,0.5158
4.5450,0.000,4.342,-0.306,4.648,0.5158
4.5500,0.000,4.384,-0.009,4.393,0.5157
4.5550,0.000,4.423,-0.073,4.496,0.5156
4.5600,0.000,4.509,-0.045,4.554,0.5156
4.5650,0.000,4.542,0.023,4.519,0.5155
4.5700,0.000,4.530,0.005,4.525,0.5154
4.5750,0.000,4.533,0.074,4.460,0.5153
4.5800,0.000,4.513,0.027,4.487,0.5153
4.5850,0.000,4.495,0.053,4.443,0.5153
4.5900,0.000,4.455,0.058,4.397,0.5153
4.5950,0.000,4.344,0.067,4.276,0.5154
4.6000,0.000,4.164,-0.000,4.164,0.5155
4.6050,0.000,4.025,-0.106,4.131,0.5156
4.6100,0.000,3.940,-0.183,4.123,0.5158
4.6150,0.000,3.840,-0.687,4.527,0.5160
4.6200,0.000,3.740,-0.707,4.447,0.5163
4.6250,0.000,3.709,-0.698,4.408,0.5165
4.6300,0.000,3.774,-0.677,4.452,0.5168
4.6350,0.000,3.862,-0.587,4.449,0.5171
4.6400,0.000,3.893,-0.504,4.397,0.5173
4.6450,0.000,3.909,-0.436,4.344,0.5175
4.6500,0.000,3.925,-0.142,4.068,0.5177
4.6550,0.000,3.912,-0.045,3.957,0.5178
4.6600,0.000,3.830,0.077,3.753,0.5180
4.6650,0.000,3.747,0.025,3.722,0.5181
4.6700,0.000,3.712,-0.035,3.747,0.5182
4.6750,0.000,3.706,-0.039,3.745,0.5183
4.6800,0.000,3.658,-0.570,4.228,0.5184
4.6850,0.000,3.555,-0.543,4.098,0.5185
4.6900,0.000,3.495,-0.601,4.096,0.5186
4.6950,0.000,3.595,-0.650,4.246,0.5186
4.7000,0.000,3.768,-0.643,4.411,0.5186
4.7050,0.000,3.936,-0.608,4.543,0.5185
4.7100,0.000,4.094,-0.544,4.638,0.5182
4.7150,0.000,4.206,0.493,3.713,0.5179
4.7200,0.000,4.226,0.543,3.683,0.5175
4.7250,0.000,4.183,0.575,3.609,0.5171
4.7300,0.000,4.097,0.576,3.521,0.5166
4.7350,0.000,3.976,0.639,3.337,0.5162
4.7400,0.000,3.850,0.651,3.199,0.5157
4.7450,0.000,3.712,0.141,3.571,0.5153
4.7500,0.000,3.562,0.068,3.494,0.5149
4.7550,0.000,3.420,0.008,3.412,0.5146
4.7600,0.000,3.385,-0.042,3.427,0.5143
4.7650,0.000,3.322,0.009,3.313,0.5139
4.7700,0.000,3.314,0.010,3.304,0.5136
4.7750,0.000,3.296,0.154,3.142,0.5133
4.7800,0.000,3.192,0.389,2.803,0.5129
4.7850,0.000,3.105,0.367,2.738,0.5126
4.7900,0.000,3.066,0.290,2.776,0.5123
4.7950,0.000,3.032,0.252,2.780,0.5120
4.8000,0.000,3.011,0.208,2.803,0.5117
4.8050,0.000,2.958,0.212,2.746,0.5115
4.8100,0.000,2.839,0.186,2.653,0.5113
4.8150,0.000,2.718,0.143,2.575,0.5112
4.8200,0.000,2.639,0.067,2.572,0.5110
4.8250,0.000,2.599,-0.000,2.599,0.5109
4.8300,0.000,2.614,-0.167,2.780,0.5109
4.8350,0.000,2.743,-0.220,2.964,0.5109
4.8400,0.000,2.868,-0.137,3.005,0.5109
4.8450,0.000,2.968,0.091,2.877,0.5109
4.8500,0.000,3.044,0.120,2.924,0.5110
4.8550,0.000,3.097,0.227,2.869,0.5111
4.8600,0.000,3.025,0.292,2.733,0.5113
4.8650,0.000,2.848,0.227,2.621,0.5115
4.8700,0.000,2.628,0.239,2.390,0.5118
4.8750,0.000,2.289,-0.351,2.640,0.5121
4.8800,0.000,2.018,-0.520,2.538,0.5125
4.8850,0.000,2.011,-0.620,2.631,0.5128
4.8900,0.000,2.132,-0.582,2.715,0.5131
4.8950,0.000,2.285,-0.554,2.839,0.5134
4.9000,0.000,2.438,-0.526,2.965,0.5135
4.9050,0.000,2.593,-0.440,3.034,0.5136
4.9100,0.000,2.677,-0.122,2.798,0.5135
4.9150,0.000,2.722,-0.036,2.758,0.5134
4.9200,0.000,2.719,0.010,2.708,0.5131
4.9250,0.000,2.719,0.042,2.677,0.5128
4.9300,0.000,2.680,0.060,2.620,0.5125
4.9350,0.000,2.604,0.050,2.555,0.5121
4.9400,0.000,2.561,0.387,2.174,0.5116
4.9450,0.000,2.565,0.344,2.220,0.5112
4.9500,0.000,2.630,0.294,2.336,0.5107
4.9550,0.000,2.735,0.284,2.451,0.5102
4.9600,0.000,2.887,0.330,2.557,0.5097
4.9650,0.000,3.035,0.475,2.559,0.5093
4.9700,0.000,3.097,0.709,2.389,0.5090
4.9750,0.000,3.054,0.719,2.335,0.5087
4.9800,0.000,3.050,0.683,2.367,0.5084
4.9850,0.000,3.141,0.675,2.465,0.5082
4.9900,0.000,3.209,0.647,2.562,0.5081
4.9950,0.000,3.256,0.608,2.648,0.5079
5.0000,0.000,3.229,0.594,2.636,0.5079
5.0050,0.000,3.069,0.320,2.749,0.5078
5.0100,0.000,2.814,0.264,2.550,0.5079
5.0150,0.000,2.573,0.086,2.487,0.5079
5.0200,0.000,2.522,-0.039,2.561,0.5079
5.0250,0.000,2.572,-0.022,2.594,0.5080
5.0300,0.000,2.545,-0.015,2.560,0.5080
5.0350,0.000,2.461,-0.000,2.461,0.5079
5.0400,0.000,2.321,0.595,1.727,0.5079
5.0450,0.000,2.095,0.584,1.512,0.5078
5.0500,0.000,1.788,0.440,1.348,0.5077
5.0550,0.000,1.501,0.215,1.286,0.5076
5.0600,0.000,1.314,0.026,1.288,0.5075
5.0650,0.000,1.227,-0.125,1.352,0.5074
5.0700,0.000,1.193,-0.524,1.717,0.5074
5.0750,0.000,1.192,-0.659,1.851,0.5074
5.0800,0.000,1.316,-0.705,2.021,0.5074
5.0850,0.000,1.445,-0.653,2.098,0.5075
5.0900,0.000,1.508,-0.580,2.088,0.5075
5.0950,0.000,1.511,-0.466,1.977,0.5076
5.1000,0.000,1.497,-0.363,1.860,0.5077
5.1050,0.000,1.469,-0.436,1.905,0.5077
5.1100,0.000,1.425,-0.398,1.823,0.5078
5.1150,0.000,1.486,-0.282,1.768,0.5079
5.1200,0.000,1.648,-0.259,1.907,0.5079
5.1250,0.000,1.805,-0.174,1.979,0.5080
5.1300,0.000,1.902,-0.121,2.023,0.5080
5.1350,0.000,1.993,0.621,1.372,0.5080
5.1400,0.000,2.066,0.742,1.325,0.5079
5.1450,0.000,2.075,0.899,1.176,0.5079
5.1500,0.000,2.060,0.924,1.136,0.5079
5.1550,0.000,2.024,0.881,1.143,0.5079
5.1600,0.000,2.010,0.861,1.149,0.5079
5.1650,0.000,1.999,0.783,1.215,0.5081
5.1700,0.000,2.038,0.312,1.726,0.5082
5.1750,0.000,2.104,0.321,1.782,0.5084
5.1800,0.000,2.081,0.292,1.788,0.5087
5.1850,0.000,2.104,0.241,1.862,0.5090
5.1900,0.000,2.179,0.215,1.964,0.5093
5.1950,0.000,2.245,0.287,1.958,0.5096
5.2000,0.000,2.181,0.632,1.550,0.5099
5.2050,0.000,2.099,0.603,1.496,0.5102
5.2100,0.000,2.020,0.546,1.474,0.5105
5.2150,0.000,1.939,0.506,1.432,0.5108
5.2200,0.000,1.856,0.567,1.289,0.5112
5.2250,0.000,1.771,0.538,1.233,0.5115
5.2300,0.000,1.708,0.548,1.160,0.5119
5.2350,0.000,1.678,0.336,1.342,0.5123
5.2400,0.000,1.569,0.340,1.229,0.5128
5.2450,0.000,1.378,0.286,1.092,0.5132
5.2500,0.000,1.213,0.195,1.017,0.5136
5.2550,0.000,1.080,0.155,0.925,0.5140
5.2600,0.000,0.923,0.094,0.829,0.5143
5.2650,0.000,0.784,0.480,0.304,0.5146
5.2700,0.000,0.585,0.441,0.144,0.5148
