time,cmd_roll,true_roll,eskf_roll,est_error,altitude
0.1850,0.000,-1.036,1.117,-2.153,0.4546
0.1900,0.000,-1.066,1.059,-2.125,0.4529
0.1950,0.000,-1.177,1.307,-2.484,0.4511
0.2000,0.000,-1.322,1.210,-2.532,0.4493
0.2050,0.000,-1.489,1.527,-3.016,0.4475
0.2100,0.000,-1.703,1.490,-3.193,0.4457
0.2150,0.000,-1.888,1.478,-3.366,0.4439
0.2200,0.000,-2.067,1.396,-3.464,0.4421
0.2250,0.000,-2.250,1.152,-3.402,0.4403
0.2300,0.000,-2.439,0.849,-3.288,0.4386
0.2350,0.000,-2.610,0.703,-3.313,0.4369
0.2400,0.000,-2.764,0.616,-3.381,0.4352
0.2450,0.000,-2.962,0.469,-3.431,0.4336
0.2500,0.000,-3.098,0.204,-3.302,0.4320
0.2550,0.000,-3.077,-0.007,-3.070,0.4304
0.2600,0.000,-2.985,-0.143,-2.842,0.4288
0.2650,0.000,-2.917,-0.097,-2.820,0.4272
0.2700,0.000,-2.964,-0.065,-2.899,0.4257
0.2750,0.000,-3.020,-0.100,-2.920,0.4242
0.2800,0.000,-3.092,-0.108,-2.983,0.4228
0.2850,0.000,-3.181,-0.133,-3.047,0.4213
0.2900,0.000,-3.305,-0.144,-3.161,0.4199
0.2950,0.000,-3.487,-0.276,-3.210,0.4186
0.3000,0.000,-3.618,-0.409,-3.208,0.4173
0.3050,0.000,-3.631,-0.459,-3.172,0.4160
0.3100,0.000,-3.587,-0.473,-3.113,0.4148
0.3150,0.000,-3.565,-0.408,-3.156,0.4136
0.3200,0.000,-3.637,-0.328,-3.309,0.4124
0.3250,0.000,-3.798,-0.345,-3.453,0.4113
0.3300,0.000,-3.964,-0.430,-3.534,0.4102
0.3350,0.000,-4.058,-0.593,-3.465,0.4091
0.3400,0.000,-4.016,-0.750,-3.266,0.4081
0.3450,0.000,-3.889,-0.843,-3.046,0.4072
0.3500,0.000,-3.722,-0.921,-2.801,0.4063
0.3550,0.000,-3.531,-0.973,-2.558,0.4054
0.3600,0.000,-3.334,-1.340,-1.994,0.4047
0.3650,0.000,-3.191,-1.276,-1.915,0.4039
0.3700,0.000,-3.086,-1.167,-1.920,0.4031
0.3750,0.000,-3.063,-1.081,-1.982,0.4023
0.3800,0.000,-3.041,-0.924,-2.117,0.4015
0.3850,0.000,-3.073,-0.728,-2.345,0.4006
0.3900,0.000,-3.144,0.532,-3.675,0.3996
0.3950,0.000,-3.234,0.533,-3.767,0.3986
0.4000,0.000,-3.362,0.520,-3.882,0.3975
0.4050,0.000,-3.571,0.474,-4.045,0.3964
0.4100,0.000,-3.832,0.347,-4.180,0.3953
0.4150,0.000,-4.042,0.190,-4.232,0.3942
0.4200,0.000,-4.174,0.088,-4.262,0.3931
0.4250,0.000,-4.238,-0.356,-3.882,0.3921
0.4300,0.000,-4.280,-0.455,-3.825,0.3911
0.4350,0.000,-4.269,-0.520,-3.749,0.3901
0.4400,0.000,-4.211,-0.551,-3.660,0.3892
0.4450,0.000,-4.066,-0.597,-3.469,0.3883
0.4500,0.000,-3.844,-0.489,-3.355,0.3874
0.4550,0.000,-3.591,-0.159,-3.432,0.3865
0.4600,0.000,-3.271,0.159,-3.431,0.3856
0.4650,0.000,-3.031,0.391,-3.422,0.3848
0.4700,0.000,-2.841,0.624,-3.465,0.3840
0.4750,0.000,-2.764,0.837,-3.600,0.3831
0.4800,0.000,-2.827,0.965,-3.792,0.3824
0.4850,0.000,-2.949,0.833,-3.781,0.3816
0.4900,0.000,-3.035,0.832,-3.868,0.3808
0.4950,0.000,-3.084,0.780,-3.864,0.3801
0.5000,0.000,-3.136,0.774,-3.910,0.3794
0.5050,0.000,-3.247,0.722,-3.969,0.3787
0.5100,0.000,-3.380,0.721,-4.101,0.3780
0.5150,0.000,-3.593,0.676,-4.269,0.3774
0.5200,0.000,-3.813,0.610,-4.423,0.3767
0.5250,0.000,-3.967,-0.135,-3.833,0.3761
0.5300,0.000,-4.043,-0.219,-3.824,0.3755
0.5350,0.000,-4.078,-0.340,-3.739,0.3749
0.5400,0.000,-4.041,-0.360,-3.681,0.3743
0.5450,0.000,-3.980,-0.389,-3.591,0.3737
0.5500,0.000,-3.866,-0.384,-3.483,0.3732
0.5550,0.000,-3.732,-0.377,-3.355,0.3726
0.5600,0.000,-3.641,-0.277,-3.364,0.3720
0.5650,0.000,-3.631,-0.128,-3.504,0.3715
0.5700,0.000,-3.693,-0.026,-3.667,0.3710
0.5750,0.000,-3.762,-0.001,-3.761,0.3705
0.5800,0.000,-3.811,0.005,-3.816,0.3700
0.5850,0.000,-3.856,0.025,-3.881,0.3695
0.5900,0.000,-3.948,-0.102,-3.846,0.3690
0.5950,0.000,-4.003,-0.157,-3.846,0.3686
0.6000,0.000,-3.943,-0.174,-3.768,0.3681
0.6050,0.000,-3.838,-0.175,-3.663,0.3677
0.6100,0.000,-3.694,-0.128,-3.566,0.3673
0.6150,0.000,-3.556,-0.092,-3.465,0.3669
0.6200,0.000,-3.408,-0.014,-3.393,0.3665
0.6250,0.000,-3.290,0.037,-3.327,0.3661
0.6300,0.000,-3.128,0.085,-3.213,0.3658
0.6350,0.000,-2.941,0.197,-3.138,0.3654
0.6400,0.000,-2.844,0.342,-3.186,0.3651
0.6450,0.000,-2.866,0.426,-3.293,0.3648
0.6500,0.000,-2.932,0.214,-3.146,0.3644
0.6550,0.000,-3.027,0.249,-3.276,0.3641
0.6600,0.000,-3.165,0.195,-3.360,0.3638
0.6650,0.000,-3.280,-0.046,-3.235,0.3636
0.6700,0.000,-3.342,-0.163,-3.179,0.3634
0.6750,0.000,-3.300,-0.265,-3.036,0.3632
0.6800,0.000,-3.176,-0.285,-2.891,0.3631
0.6850,0.000,-3.054,0.002,-3.056,0.3630
0.6900,0.000,-2.989,0.097,-3.086,0.3630
0.6950,0.000,-2.954,0.136,-3.089,0.3631
0.7000,0.000,-2.901,0.157,-3.057,0.3632
0.7050,0.000,-2.837,0.203,-3.039,0.3633
0.7100,0.000,-2.777,0.214,-2.991,0.3634
0.7150,0.000,-2.664,0.084,-2.748,0.3635
0.7200,0.000,-2.470,0.119,-2.589,0.3637
0.7250,0.000,-2.309,0.179,-2.488,0.3639
0.7300,0.000,-2.209,0.139,-2.349,0.3641
0.7350,0.000,-2.120,0.171,-2.291,0.3643
0.7400,0.000,-2.051,0.200,-2.252,0.3645
0.7450,0.000,-2.028,0.244,-2.272,0.3648
0.7500,0.000,-2.075,0.434,-2.509,0.3651
0.7550,0.000,-2.171,0.363,-2.534,0.3654
0.7600,0.000,-2.136,0.321,-2.457,0.3658
0.7650,0.000,-2.107,0.284,-2.391,0.3661
0.7700,0.000,-2.082,0.292,-2.374,0.3665
0.7750,0.000,-2.125,0.269,-2.393,0.3669
0.7800,0.000,-2.178,0.308,-2.487,0.3672
0.7850,0.000,-2.242,0.277,-2.519,0.3676
0.7900,0.000,-2.310,0.300,-2.610,0.3679
0.7950,0.000,-2.447,0.272,-2.719,0.3683
0.8000,0.000,-2.541,0.164,-2.706,0.3686
0.8050,0.000,-2.506,0.074,-2.580,0.3689
0.8100,0.000,-2.403,0.084,-2.487,0.3692
0.8150,0.000,-2.390,-0.161,-2.229,0.3695
0.8200,0.000,-2.486,-0.192,-2.293,0.3697
0.8250,0.000,-2.587,-0.231,-2.356,0.3700
0.8300,0.000,-2.659,-0.289,-2.371,0.3703
0.8350,0.000,-2.716,-0.273,-2.443,0.3706
0.8400,0.000,-2.830,-0.250,-2.580,0.3709
0.8450,0.000,-2.974,-0.282,-2.692,0.3713
0.8500,0.000,-3.045,-0.402,-2.643,0.3717
0.8550,0.000,-2.986,-0.460,-2.526,0.3721
0.8600,0.000,-2.903,-0.466,-2.437,0.3725
0.8650,0.000,-2.827,-0.408,-2.419,0.3730
0.8700,0.000,-2.814,-0.387,-2.426,0.3734
0.8750,0.000,-2.795,-0.449,-2.346,0.3739
0.8800,0.000,-2.733,-0.355,-2.377,0.3745
0.8850,0.000,-2.727,-0.318,-2.409,0.3750
0.8900,0.000,-2.826,-0.358,-2.468,0.3755
0.8950,0.000,-2.888,-0.422,-2.466,0.3760
0.9000,0.000,-2.885,-0.399,-2.486,0.3765
0.9050,0.000,-2.925,-0.420,-2.505,0.3769
0.9100,0.000,-2.908,-0.563,-2.345,0.3773
0.9150,0.000,-2.810,-0.560,-2.250,0.3776
0.9200,0.000,-2.696,-0.515,-2.181,0.3779
0.9250,0.000,-2.594,-0.466,-2.128,0.3782
0.9300,0.000,-2.496,-0.400,-2.096,0.3785
0.9350,0.000,-2.417,-0.365,-2.052,0.3787
0.9400,0.000,-2.330,-0.320,-2.011,0.3789
0.9450,0.000,-2.252,-0.274,-1.978,0.3792
0.9500,0.000,-2.155,-0.233,-1.922,0.3794
0.9550,0.000,-2.043,-0.195,-1.848,0.3796
0.9600,0.000,-1.932,0.027,-1.959,0.3798
0.9650,0.000,-1.872,0.132,-2.004,0.3800
0.9700,0.000,-1.850,0.182,-2.031,0.3801
0.9750,0.000,-1.841,0.235,-2.076,0.3803
0.9800,0.000,-1.800,0.263,-2.063,0.3805
0.9850,0.000,-1.775,0.276,-2.050,0.3807
0.9900,0.000,-1.717,0.265,-1.983,0.3810
0.9950,0.000,-1.634,0.252,-1.886,0.3813
1.0000,0.000,-1.549,0.318,-1.866,0.3816
1.0050,0.000,-1.544,0.385,-1.929,0.3820
1.0100,0.000,-1.547,0.437,-1.983,0.3824
1.0150,0.000,-1.569,0.369,-1.938,0.3829
1.0200,0.000,-1.566,0.281,-1.848,0.3834
1.0250,0.000,-1.583,0.172,-1.755,0.3839
1.0300,0.000,-1.619,0.093,-1.712,0.3845
1.0350,0.000,-1.677,0.037,-1.713,0.3852
1.0400,0.000,-1.742,-0.107,-1.635,0.3859
1.0450,0.000,-1.814,-0.181,-1.633,0.3866
1.0500,0.000,-1.865,-0.282,-1.583,0.3874
1.0550,0.000,-1.837,-0.367,-1.470,0.3882
1.0600,0.000,-1.778,-0.443,-1.335,0.3889
1.0650,0.000,-1.690,-0.505,-1.185,0.3897
1.0700,0.000,-1.507,-0.519,-0.988,0.3904
1.0750,0.000,-1.278,-0.458,-0.820,0.3911
1.0800,0.000,-1.154,-0.318,-0.835,0.3917
1.0850,0.000,-1.123,-0.256,-0.867,0.3923
1.0900,0.000,-1.060,-0.210,-0.850,0.3929
1.0950,0.000,-1.010,-0.171,-0.839,0.3934
1.1000,0.000,-0.964,-0.164,-0.799,0.3939
1.1050,0.000,-0.898,-0.058,-0.840,0.3944
1.1100,0.000,-0.870,0.002,-0.872,0.3949
1.1150,0.000,-0.930,0.005,-0.935,0.3953
1.1200,0.000,-0.992,0.026,-1.017,0.3956
1.1250,0.000,-1.076,-0.027,-1.049,0.3960
1.1300,0.000,-1.053,0.005,-1.058,0.3963
1.1350,0.000,-1.009,0.014,-1.023,0.3965
1.1400,0.000,-0.905,-0.051,-0.854,0.3967
1.1450,0.000,-0.760,0.025,-0.785,0.3968
1.1500,0.000,-0.600,0.113,-0.713,0.3970
1.1550,0.000,-0.457,0.230,-0.687,0.3970
1.1600,0.000,-0.352,0.328,-0.680,0.3971
1.1650,0.000,-0.254,0.400,-0.654,0.3971
1.1700,0.000,-0.179,0.528,-0.707,0.3971
1.1750,0.000,-0.224,0.666,-0.890,0.3971
1.1800,0.000,-0.359,0.739,-1.098,0.3971
1.1850,0.000,-0.492,0.653,-1.144,0.3970
1.1900,0.000,-0.465,0.570,-1.035,0.3970
1.1950,0.000,-0.404,0.533,-0.937,0.3969
1.2000,0.000,-0.398,0.542,-0.940,0.3968
1.2050,0.000,-0.453,0.568,-1.021,0.3967
1.2100,0.000,-0.521,0.476,-0.996,0.3965
1.2150,0.000,-0.556,0.450,-1.007,0.3964
1.2200,0.000,-0.582,0.430,-1.012,0.3963
1.2250,0.000,-0.594,0.394,-0.988,0.3962
1.2300,0.000,-0.600,0.301,-0.901,0.3962
1.2350,0.000,-0.601,0.485,-1.087,0.3961
1.2400,0.000,-0.571,0.377,-0.948,0.3962
1.2450,0.000,-0.549,0.314,-0.863,0.3962
1.2500,0.000,-0.580,0.274,-0.854,0.3963
1.2550,0.000,-0.615,0.255,-0.871,0.3964
1.2600,0.000,-0.651,0.190,-0.842,0.3964
1.2650,0.000,-0.602,0.073,-0.675,0.3965
1.2700,0.000,-0.460,0.002,-0.462,0.3966
1.2750,0.000,-0.305,-0.108,-0.197,0.3966
1.2800,0.000,-0.134,-0.110,-0.024,0.3967
1.2850,0.000,-0.001,-0.021,0.019,0.3967
1.2900,0.000,-0.031,0.087,-0.118,0.3968
1.2950,0.000,-0.201,0.103,-0.304,0.3968
1.3000,0.000,-0.400,0.054,-0.455,0.3968
1.3050,0.000,-0.559,-0.091,-0.468,0.3968
1.3100,0.000,-0.566,-0.254,-0.312,0.3968
1.3150,0.000,-0.521,-0.300,-0.220,0.3968
1.3200,0.000,-0.536,-0.324,-0.212,0.3968
1.3250,0.000,-0.548,-0.380,-0.168,0.3968
1.3300,0.000,-0.582,-0.400,-0.181,0.3968
1.3350,0.000,-0.600,-0.419,-0.181,0.3969
1.3400,0.000,-0.582,-0.446,-0.136,0.3969
1.3450,0.000,-0.543,-0.464,-0.078,0.3970
1.3500,0.000,-0.455,-0.502,0.047,0.3971
1.3550,0.000,-0.330,-0.478,0.147,0.3972
1.3600,0.000,-0.237,-0.446,0.210,0.3973
1.3650,0.000,-0.111,-0.365,0.254,0.3975
1.3700,0.000,-0.011,-0.285,0.275,0.3976
1.3750,0.000,0.020,-0.241,0.261,0.3977
1.3800,0.000,0.067,-0.245,0.312,0.3979
1.3850,0.000,0.153,-0.221,0.374,0.3981
1.3900,0.000,0.202,-0.161,0.363,0.3982
1.3950,0.000,0.189,-0.136,0.324,0.3985
1.4000,0.000,0.123,-0.157,0.281,0.3987
1.4050,0.000,0.023,-0.178,0.201,0.3989
1.4100,0.000,-0.094,-0.240,0.146,0.3992
1.4150,0.000,-0.187,-0.345,0.158,0.3996
1.4200,0.000,-0.223,-0.404,0.181,0.3999
1.4250,0.000,-0.267,-0.350,0.083,0.4004
1.4300,0.000,-0.367,-0.002,-0.365,0.4009
1.4350,0.000,-0.519,-0.011,-0.509,0.4015
1.4400,0.000,-0.627,-0.179,-0.447,0.4020
1.4450,0.000,-0.528,-0.304,-0.224,0.4026
1.4500,0.000,-0.274,-0.335,0.062,0.4031
1.4550,0.000,-0.023,-0.300,0.277,0.4037
1.4600,0.000,0.192,-0.205,0.396,0.4041
1.4650,0.000,0.312,-0.227,0.539,0.4046
1.4700,0.000,0.315,-0.131,0.446,0.4049
1.4750,0.000,0.244,-0.102,0.346,0.4053
1.4800,0.000,0.184,-0.117,0.300,0.4056
1.4850,0.000,0.165,-0.164,0.329,0.4060
1.4900,0.000,0.240,-0.175,0.415,0.4063
1.4950,0.000,0.378,-0.157,0.535,0.4066
1.5000,0.000,0.469,-0.164,0.633,0.4070
1.5050,0.000,0.545,-0.201,0.746,0.4073
1.5100,0.000,0.602,-0.197,0.799,0.4076
1.5150,0.000,0.606,-0.218,0.824,0.4079
1.5200,0.000,0.642,-0.228,0.870,0.4082
1.5250,0.000,0.654,-0.187,0.841,0.4085
1.5300,0.000,0.570,-0.123,0.692,0.4087
1.5350,0.000,0.474,-0.190,0.664,0.4090
1.5400,0.000,0.432,-0.274,0.705,0.4092
1.5450,0.000,0.452,-0.382,0.834,0.4095
1.5500,0.000,0.564,-0.409,0.973,0.4098
1.5550,0.000,0.693,-0.423,1.116,0.4102
1.5600,0.000,0.907,-0.523,1.430,0.4106
1.5650,0.000,1.257,-0.511,1.768,0.4110
1.5700,0.000,1.673,-0.419,2.092,0.4114
1.5750,0.000,2.078,-0.359,2.437,0.4119
1.5800,0.000,2.398,-0.170,2.568,0.4123
1.5850,0.000,2.535,-0.070,2.605,0.4128
1.5900,0.000,2.665,-0.035,2.700,0.4132
1.5950,0.000,2.827,0.013,2.815,0.4136
1.6000,0.000,2.873,0.155,2.718,0.4140
1.6050,0.000,2.744,0.174,2.570,0.4144
1.6100,0.000,2.696,0.114,2.582,0.4148
1.6150,0.000,2.758,0.051,2.706,0.4151
1.6200,0.000,2.860,0.050,2.810,0.4153
1.6250,0.000,2.894,0.072,2.823,0.4156
1.6300,0.000,2.909,0.065,2.845,0.4158
1.6350,0.000,2.947,0.113,2.834,0.4160
1.6400,0.000,2.960,0.179,2.781,0.4161
1.6450,0.000,2.996,0.227,2.769,0.4163
1.6500,0.000,3.030,0.326,2.704,0.4165
1.6550,0.000,3.073,0.343,2.729,0.4166
1.6600,0.000,3.139,0.228,2.911,0.4168
1.6650,0.000,3.288,0.166,3.121,0.4170
1.6700,0.000,3.495,0.180,3.315,0.4172
1.6750,0.000,3.646,0.253,3.393,0.4175
1.6800,0.000,3.697,0.404,3.292,0.4178
1.6850,0.000,3.613,0.476,3.137,0.4181
1.6900,0.000,3.469,0.471,2.998,0.4184
1.6950,0.000,3.309,0.402,2.908,0.4188
1.7000,0.000,3.200,0.302,2.898,0.4192
1.7050,0.000,3.198,0.121,3.077,0.4196
1.7100,0.000,3.379,0.071,3.307,0.4200
1.7150,0.000,3.536,0.134,3.402,0.4204
1.7200,0.000,3.595,0.232,3.363,0.4208
1.7250,0.000,3.570,0.279,3.291,0.4213
1.7300,0.000,3.508,0.288,3.220,0.4217
1.7350,0.000,3.483,0.261,3.222,0.4221
1.7400,0.000,3.523,0.269,3.254,0.4225
1.7450,0.000,3.519,0.281,3.238,0.4230
1.7500,0.000,3.513,0.291,3.221,0.4233
1.7550,0.000,3.457,0.056,3.401,0.4237
1.7600,0.000,3.343,-0.001,3.344,0.4241
1.7650,0.000,3.262,-0.171,3.432,0.4244
1.7700,0.000,3.227,-0.193,3.420,0.4248
1.7750,0.000,3.160,-0.195,3.355,0.4252
1.7800,0.000,3.074,-0.239,3.312,0.4257
1.7850,0.000,3.003,-0.241,3.244,0.4261
1.7900,0.000,2.935,0.088,2.847,0.4267
1.7950,0.000,2.858,0.064,2.794,0.4272
1.8000,0.000,2.801,0.059,2.742,0.4277
1.8050,0.000,2.703,0.057,2.646,0.4283
1.8100,0.000,2.549,-0.026,2.574,0.4288
1.8150,0.000,2.471,-0.109,2.580,0.4293
1.8200,0.000,2.480,-0.606,3.086,0.4297
1.8250,0.000,2.555,-0.596,3.151,0.4301
1.8300,0.000,2.633,-0.557,3.189,0.4306
1.8350,0.000,2.716,-0.460,3.176,0.4310
1.8400,0.000,2.775,-0.357,3.132,0.4315
1.8450,0.000,2.846,-0.369,3.215,0.4320
1.8500,0.000,2.983,-0.347,3.329,0.4325
1.8550,0.000,3.145,-0.210,3.355,0.4332
1.8600,0.000,3.281,-0.231,3.512,0.4338
1.8650,0.000,3.347,-0.202,3.548,0.4346
1.8700,0.000,3.336,-0.176,3.512,0.4353
1.8750,0.000,3.282,-0.154,3.436,0.4361
1.8800,0.000,3.252,-0.204,3.456,0.4369
1.8850,0.000,3.266,-0.279,3.545,0.4377
1.8900,0.000,3.407,-0.338,3.745,0.4386
1.8950,0.000,3.615,-0.350,3.965,0.4395
1.9000,0.000,3.789,-0.265,4.054,0.4404
1.9050,0.000,3.838,-0.175,4.014,0.4413
1.9100,0.000,3.815,-0.130,3.945,0.4422
1.9150,0.000,3.784,-0.126,3.909,0.4432
1.9200,0.000,3.813,-0.153,3.966,0.4441
1.9250,0.000,3.911,-0.184,4.095,0.4450
1.9300,0.000,4.054,-0.189,4.243,0.4459
1.9350,0.000,4.193,-0.132,4.325,0.4468
1.9400,0.000,4.243,-0.151,4.394,0.4477
1.9450,0.000,4.310,-0.147,4.457,0.4485
1.9500,0.000,4.334,-0.100,4.434,0.4494
1.9550,0.000,4.260,-0.068,4.328,0.4501
1.9600,0.000,4.141,-0.087,4.228,0.4509
1.9650,0.000,4.046,-0.178,4.224,0.4517
1.9700,0.000,4.025,-0.257,4.282,0.4525
1.9750,0.000,4.030,-0.332,4.362,0.4533
1.9800,0.000,4.036,-0.356,4.392,0.4541
1.9850,0.000,4.032,-0.273,4.305,0.4549
1.9900,0.000,4.008,-0.312,4.320,0.4557
1.9950,0.000,4.051,-0.348,4.398,0.4565
2.0000,15.001,4.133,-0.335,4.468,0.4573
2.0050,15.001,4.339,-0.159,4.498,0.4580
2.0100,15.001,4.762,0.128,4.633,0.4587
2.0150,15.001,5.424,0.447,4.977,0.4593
2.0200,15.001,6.257,1.000,5.257,0.4599
2.0250,15.001,7.186,1.497,5.689,0.4605
2.0300,15.001,8.243,2.306,5.937,0.4611
2.0350,15.001,9.290,3.229,6.061,0.4616
2.0400,15.001,10.268,4.174,6.093,0.4621
2.0450,15.001,11.150,5.086,6.064,0.4627
2.0500,15.001,11.983,5.824,6.159,0.4632
2.0550,15.001,12.777,6.592,6.184,0.4638
2.0600,15.001,13.518,7.338,6.179,0.4643
2.0650,15.001,14.177,8.025,6.152,0.4649
2.0700,15.001,14.717,8.344,6.374,0.4654
2.0750,15.001,15.128,8.748,6.380,0.4660
2.0800,15.001,15.528,9.415,6.114,0.4666
2.0850,15.001,15.860,9.848,6.011,0.4671
2.0900,15.001,16.165,10.213,5.952,0.4677
2.0950,15.001,16.479,10.591,5.888,0.4682
2.1000,15.001,16.714,10.940,5.774,0.4687
2.1050,15.001,16.902,11.268,5.635,0.4691
2.1100,15.001,17.053,11.439,5.614,0.4695
2.1150,15.001,17.230,11.674,5.556,0.4699
2.1200,15.001,17.437,11.755,5.682,0.4703
2.1250,15.001,17.728,11.813,5.915,0.4706
2.1300,15.001,18.053,11.892,6.161,0.4709
2.1350,15.001,18.384,11.981,6.403,0.4711
2.1400,15.001,18.618,12.210,6.408,0.4714
2.1450,15.001,18.847,11.909,6.938,0.4716
2.1500,15.001,19.113,12.059,7.054,0.4718
2.1550,15.001,19.402,12.011,7.391,0.4719
2.1600,15.001,19.697,12.277,7.420,0.4721
2.1650,15.001,19.940,12.514,7.426,0.4723
2.1700,15.001,20.176,12.651,7.525,0.4725
2.1750,15.001,20.466,12.781,7.684,0.4728
2.1800,15.001,20.733,13.790,6.943,0.4730
2.1850,15.001,20.907,14.001,6.906,0.4733
2.1900,15.001,21.032,14.195,6.838,0.4736
2.1950,15.001,21.147,14.261,6.886,0.4738
2.2000,15.001,21.395,14.016,7.379,0.4740
2.2050,15.001,21.658,13.974,7.684,0.4742
2.2100,15.001,21.828,13.925,7.903,0.4743
2.2150,15.001,21.925,13.989,7.935,0.4745
2.2200,15.001,22.026,14.002,8.024,0.4745
2.2250,15.001,22.084,14.080,8.004,0.4745
2.2300,15.001,22.065,14.137,7.928,0.4745
2.2350,15.001,22.090,14.172,7.917,0.4744
2.2400,15.001,22.157,14.230,7.926,0.4743
2.2450,15.001,22.258,13.724,8.534,0.4741
2.2500,15.001,22.387,13.811,8.576,0.4738
2.2550,15.001,22.575,13.850,8.725,0.4735
2.2600,15.001,22.856,13.971,8.886,0.4732
2.2650,15.001,23.098,14.133,8.964,0.4729
2.2700,15.001,23.286,14.270,9.016,0.4726
2.2750,15.001,23.442,14.519,8.924,0.4723
2.2800,15.001,23.508,14.597,8.911,0.4719
2.2850,15.001,23.571,14.422,9.149,0.4716
2.2900,15.001,23.665,14.480,9.186,0.4712
2.2950,15.001,23.753,14.413,9.340,0.4708
2.3000,0.000,23.848,14.434,9.414,0.4704
2.3050,0.000,23.836,14.354,9.482,0.4700
2.3100,0.000,23.584,13.943,9.642,0.4696
2.3150,0.000,23.143,13.614,9.528,0.4692
2.3200,0.000,22.496,13.215,9.282,0.4688
2.3250,0.000,21.640,12.636,9.004,0.4684
2.3300,0.000,20.664,12.065,8.599,0.4680
2.3350,0.000,19.498,11.289,8.210,0.4676
2.3400,0.000,18.292,10.639,7.653,0.4672
2.3450,0.000,17.174,9.710,7.464,0.4669
2.3500,0.000,16.239,8.806,7.434,0.4665
2.3550,0.000,15.465,7.963,7.501,0.4662
2.3600,0.000,14.825,7.074,7.751,0.4658
2.3650,0.000,14.322,6.432,7.890,0.4655
2.3700,0.000,13.813,5.872,7.941,0.4651
2.3750,0.000,13.329,4.888,8.441,0.4647
2.3800,0.000,12.876,4.407,8.469,0.4643
2.3850,0.000,12.462,3.904,8.558,0.4640
2.3900,0.000,12.134,3.476,8.658,0.4636
2.3950,0.000,11.895,3.124,8.771,0.4633
2.4000,0.000,11.734,2.884,8.850,0.4630
2.4050,0.000,11.630,2.887,8.743,0.4628
2.4100,0.000,11.514,2.716,8.798,0.4626
2.4150,0.000,11.464,2.514,8.950,0.4624
2.4200,0.000,11.488,2.399,9.089,0.4623
2.4250,0.000,11.508,2.307,9.200,0.4622
2.4300,0.000,11.469,2.235,9.234,0.4621
2.4350,0.000,11.367,2.122,9.245,0.4620
2.4400,0.000,11.208,2.334,8.874,0.4619
2.4450,0.000,10.973,2.226,8.746,0.4619
2.4500,0.000,10.755,2.015,8.740,0.4618
2.4550,0.000,10.664,1.872,8.792,0.4617
2.4600,0.000,10.659,1.811,8.848,0.4615
2.4650,0.000,10.571,1.750,8.822,0.4613
2.4700,0.000,10.433,1.205,9.228,0.4610
2.4750,0.000,10.321,1.080,9.241,0.4607
2.4800,0.000,10.235,0.984,9.252,0.4603
2.4850,0.000,10.162,0.907,9.255,0.4600
2.4900,0.000,10.117,0.826,9.291,0.4596
2.4950,0.000,10.061,0.797,9.264,0.4593
2.5000,0.000,9.945,0.709,9.235,0.4591
2.5050,0.000,9.840,0.489,9.351,0.4589
2.5100,0.000,9.777,0.379,9.399,0.4587
2.5150,0.000,9.729,0.334,9.395,0.4586
2.5200,0.000,9.594,0.303,9.290,0.4584
2.5250,0.000,9.439,0.234,9.205,0.4582
2.5300,0.000,9.351,0.123,9.228,0.4581
