time,cmd_roll,true_roll,eskf_roll,error,altitude
0.4500,0.000,-0.028,-0.143,-0.028,0.5097
0.4550,0.000,0.182,0.005,0.182,0.5090
0.4600,0.000,0.442,0.207,0.442,0.5083
0.4650,0.000,0.607,0.387,0.607,0.5076
0.4700,0.000,0.709,0.554,0.709,0.5069
0.4750,0.000,0.697,0.688,0.697,0.5062
0.4800,0.000,0.588,0.751,0.588,0.5055
0.4850,0.000,0.455,0.713,0.455,0.5048
0.4900,0.000,0.388,0.683,0.388,0.5042
0.4950,0.000,0.379,0.699,0.379,0.5035
0.5000,0.000,0.362,0.697,0.362,0.5028
0.5050,0.000,0.274,0.660,0.274,0.5021
0.5100,0.000,0.144,0.664,0.144,0.5014
0.5150,0.000,-0.079,0.611,-0.079,0.5008
0.5200,0.000,-0.318,0.457,-0.318,0.5001
0.5250,0.000,-0.500,0.246,-0.500,0.4995
0.5300,0.000,-0.620,0.079,-0.620,0.4988
0.5350,0.000,-0.717,-0.044,-0.717,0.4982
0.5400,0.000,-0.760,-0.136,-0.760,0.4975
0.5450,0.000,-0.757,-0.222,-0.757,0.4968
0.5500,0.000,-0.676,-0.251,-0.676,0.4961
0.5550,0.000,-0.562,-0.229,-0.562,0.4955
0.5600,0.000,-0.482,-0.127,-0.482,0.4948
0.5650,0.000,-0.473,0.014,-0.473,0.4941
0.5700,0.000,-0.527,0.124,-0.527,0.4934
0.5750,0.000,-0.595,0.138,-0.595,0.4927
0.5800,0.000,-0.635,0.144,-0.635,0.4920
0.5850,0.000,-0.664,0.171,-0.664,0.4913
0.5900,0.000,-0.738,0.186,-0.738,0.4906
0.5950,0.000,-0.775,0.159,-0.775,0.4899
0.6000,0.000,-0.712,0.165,-0.712,0.4892
0.6050,0.000,-0.631,0.046,-0.631,0.4885
0.6100,0.000,-0.531,0.062,-0.531,0.4878
0.6150,0.000,-0.452,0.026,-0.452,0.4871
0.6200,0.000,-0.359,0.057,-0.359,0.4864
0.6250,0.000,-0.293,0.067,-0.293,0.4857
0.6300,0.000,-0.181,0.073,-0.181,0.4850
0.6350,0.000,-0.036,0.140,-0.036,0.4843
0.6400,0.000,0.034,0.245,0.034,0.4836
0.6450,0.000,0.005,0.301,0.005,0.4829
0.6500,0.000,-0.053,0.060,-0.053,0.4822
0.6550,0.000,-0.131,0.098,-0.131,0.4815
0.6600,0.000,-0.244,-0.142,-0.244,0.4808
0.6650,0.000,-0.331,-0.260,-0.331,0.4801
0.6700,0.000,-0.363,-0.357,-0.363,0.4794
0.6750,0.000,-0.300,-0.437,-0.300,0.4788
0.6800,0.000,-0.159,-0.438,-0.159,0.4783
0.6850,0.000,-0.026,-0.315,-0.026,0.4778
0.6900,0.000,0.049,-0.207,0.049,0.4774
0.6950,0.000,0.097,-0.155,0.097,0.4770
0.7000,0.000,0.169,-0.119,0.169,0.4766
0.7050,0.000,0.252,-0.056,0.252,0.4763
0.7100,0.000,0.330,-0.025,0.330,0.4759
0.7150,0.000,0.456,-0.080,0.456,0.4756
0.7200,0.000,0.654,-0.028,0.654,0.4752
0.7250,0.000,0.812,0.084,0.812,0.4749
0.7300,0.000,0.905,0.106,0.905,0.4746
0.7350,0.000,0.988,0.128,0.988,0.4743
0.7400,0.000,1.051,0.156,1.051,0.4740
0.7450,0.000,1.069,0.195,1.069,0.4737
0.7500,0.000,1.019,0.321,1.019,0.4735
0.7550,0.000,0.928,0.251,0.928,0.4733
0.7600,0.000,0.974,0.209,0.974,0.4731
0.7650,0.000,1.005,0.171,1.005,0.4729
0.7700,0.000,1.024,0.168,1.024,0.4727
0.7750,0.000,0.977,0.128,0.977,0.4725
0.7800,0.000,0.922,0.148,0.922,0.4723
0.7850,0.000,0.865,0.118,0.865,0.4720
0.7900,0.000,0.809,0.143,0.809,0.4717
0.7950,0.000,0.691,0.130,0.691,0.4714
0.8000,0.000,0.612,0.046,0.612,0.4711
0.8050,0.000,0.657,-0.033,0.657,0.4708
0.8100,0.000,0.768,-0.013,0.768,0.4704
0.8150,0.000,0.792,-0.107,0.792,0.4700
0.8200,0.000,0.705,-0.122,0.705,0.4696
0.8250,0.000,0.604,-0.147,0.604,0.4692
0.8300,0.000,0.530,-0.198,0.530,0.4688
0.8350,0.000,0.471,-0.186,0.471,0.4684
0.8400,0.000,0.356,-0.152,0.356,0.4680
0.8450,0.000,0.212,-0.202,0.212,0.4677
0.8500,0.000,0.141,-0.320,0.141,0.4674
0.8550,0.000,0.200,-0.370,0.200,0.4671
0.8600,0.000,0.281,-0.373,0.281,0.4668
0.8650,0.000,0.352,-0.315,0.352,0.4666
0.8700,0.000,0.355,-0.292,0.355,0.4664
0.8750,0.000,0.366,-0.356,0.366,0.4662
0.8800,0.000,0.425,-0.319,0.425,0.4660
0.8850,0.000,0.432,-0.282,0.432,0.4659
0.8900,0.000,0.337,-0.301,0.337,0.4657
0.8950,0.000,0.280,-0.359,0.280,0.4655
0.9000,0.000,0.286,-0.336,0.286,0.4652
0.9050,0.000,0.246,-0.356,0.246,0.4650
0.9100,0.000,0.258,-0.472,0.258,0.4646
0.9150,0.000,0.348,-0.470,0.348,0.4643
0.9200,0.000,0.453,-0.429,0.453,0.4638
0.9250,0.000,0.546,-0.385,0.546,0.4634
0.9300,0.000,0.637,-0.326,0.637,0.4629
0.9350,0.000,0.710,-0.297,0.710,0.4625
0.9400,0.000,0.791,-0.259,0.791,0.4620
0.9450,0.000,0.863,-0.215,0.863,0.4614
0.9500,0.000,0.954,-0.182,0.954,0.4609
0.9550,0.000,1.059,-0.154,1.059,0.4604
0.9600,0.000,1.163,0.074,1.163,0.4598
0.9650,0.000,1.217,0.186,1.217,0.4593
0.9700,0.000,1.235,0.252,1.235,0.4587
0.9750,0.000,1.239,0.382,1.239,0.4582
0.9800,0.000,1.272,0.405,1.272,0.4576
0.9850,0.000,1.286,0.409,1.286,0.4571
0.9900,0.000,1.330,0.390,1.330,0.4566
0.9950,0.000,1.398,0.366,1.398,0.4562
1.0000,0.000,1.470,0.420,1.470,0.4558
1.0050,0.141,1.463,0.498,1.321,0.4554
1.0100,0.283,1.453,0.540,1.170,0.4551
1.0150,0.424,1.426,0.464,1.002,0.4549
1.0200,0.565,1.426,0.369,0.861,0.4546
1.0250,0.707,1.418,0.257,0.712,0.4545
1.0300,0.848,1.406,0.184,0.558,0.4543
1.0350,0.989,1.386,0.144,0.397,0.4543
1.0400,1.130,1.369,-0.039,0.239,0.4543
1.0450,1.271,1.358,-0.071,0.087,0.4543
1.0500,1.412,1.382,-0.117,-0.030,0.4544
1.0550,1.552,1.502,-0.131,-0.050,0.4544
1.0600,1.693,1.667,-0.116,-0.026,0.4545
1.0650,1.833,1.867,-0.081,0.033,0.4545
1.0700,1.974,2.164,0.004,0.190,0.4545
1.0750,2.114,2.507,0.181,0.393,0.4545
1.0800,2.254,2.743,0.427,0.490,0.4544
1.0850,2.393,2.884,0.598,0.491,0.4543
1.0900,2.533,3.063,0.756,0.531,0.4541
1.0950,2.672,3.235,0.911,0.563,0.4539
1.1000,2.811,3.405,1.035,0.594,0.4537
1.1050,2.950,3.594,1.252,0.645,0.4535
1.1100,3.088,3.740,1.431,0.652,0.4532
1.1150,3.226,3.792,1.550,0.566,0.4529
1.1200,3.364,3.843,1.685,0.478,0.4525
1.1250,3.502,3.873,1.749,0.371,0.4521
1.1300,3.639,4.017,1.898,0.378,0.4516
1.1350,3.776,4.187,2.029,0.411,0.4511
1.1400,3.913,4.420,2.059,0.507,0.4505
1.1450,4.049,4.696,2.258,0.647,0.4499
1.1500,4.185,4.987,2.469,0.802,0.4493
1.1550,4.321,5.262,2.709,0.941,0.4486
1.1600,4.456,5.500,2.938,1.044,0.4479
1.1650,4.591,5.734,3.142,1.143,0.4472
1.1700,4.725,5.949,3.423,1.224,0.4464
1.1750,4.859,6.048,3.702,1.189,0.4456
1.1800,4.993,6.059,3.910,1.067,0.4448
1.1850,5.126,6.073,3.965,0.947,0.4440
1.1900,5.258,6.242,4.016,0.984,0.4432
1.1950,5.391,6.441,4.114,1.050,0.4424
1.2000,5.522,6.578,4.261,1.056,0.4415
1.2050,5.653,6.651,4.264,0.997,0.4406
1.2100,5.784,6.712,4.306,0.928,0.4397
1.2150,5.914,6.808,4.416,0.893,0.4388
1.2200,6.044,6.919,4.533,0.875,0.4380
1.2250,6.173,7.046,4.635,0.872,0.4371
1.2300,6.302,7.173,4.674,0.871,0.4363
1.2350,6.430,7.300,5.072,0.870,0.4356
1.2400,6.557,7.459,4.949,0.902,0.4348
1.2450,6.684,7.615,5.005,0.931,0.4342
1.2500,6.810,7.722,5.097,0.912,0.4335
1.2550,6.936,7.828,5.215,0.892,0.4328
1.2600,7.061,7.936,5.290,0.875,0.4322
1.2650,7.186,8.133,5.316,0.947,0.4315
1.2700,7.309,8.414,5.379,1.105,0.4308
1.2750,7.432,8.698,5.280,1.266,0.4302
1.2800,7.555,9.000,5.355,1.445,0.4295
1.2850,7.677,9.273,5.577,1.596,0.4288
1.2900,7.798,9.387,5.821,1.589,0.4281
1.2950,7.918,9.364,5.964,1.446,0.4274
1.3000,8.038,9.316,5.834,1.278,0.4266
1.3050,8.157,9.319,5.743,1.162,0.4259
1.3100,8.275,9.483,5.726,1.208,0.4252
1.3150,8.393,9.701,5.780,1.309,0.4244
1.3200,8.510,9.861,5.780,1.351,0.4237
1.3250,8.626,10.025,5.800,1.399,0.4230
1.3300,8.741,10.170,5.946,1.429,0.4223
1.3350,8.856,10.328,6.148,1.472,0.4217
1.3400,8.969,10.504,6.182,1.535,0.4210
1.3450,9.082,10.691,6.244,1.609,0.4204
1.3500,9.194,10.927,6.163,1.733,0.4197
1.3550,9.306,11.209,6.183,1.904,0.4191
1.3600,9.416,11.474,6.283,2.057,0.4185
1.3650,9.526,11.775,6.560,2.250,0.4179
1.3700,9.635,12.053,6.809,2.418,0.4173
1.3750,9.742,12.258,7.016,2.516,0.4168
1.3800,9.850,12.481,7.176,2.632,0.4162
1.3850,9.956,12.746,7.361,2.790,0.4156
1.3900,10.061,12.976,7.550,2.915,0.4151
1.3950,10.165,13.145,7.753,2.980,0.4146
1.4000,10.269,13.267,7.623,2.998,0.4141
1.4050,10.372,13.362,7.791,2.990,0.4136
1.4100,10.473,13.439,7.919,2.966,0.4132
1.4150,10.574,13.532,8.004,2.958,0.4128
1.4200,10.674,13.668,8.128,2.995,0.4124
1.4250,10.773,13.789,8.361,3.017,0.4121
1.4300,10.871,13.851,9.800,2.980,0.4119
1.4350,10.968,13.850,9.952,2.883,0.4117
1.4400,11.064,13.880,9.925,2.816,0.4115
1.4450,11.158,14.093,9.926,2.935,0.4114
1.4500,11.252,14.449,10.014,3.196,0.4112
1.4550,11.345,14.787,9.903,3.441,0.4110
1.4600,11.437,15.087,10.008,3.649,0.4107
1.4650,11.528,15.295,9.441,3.767,0.4104
1.4700,11.618,15.405,9.634,3.787,0.4101
1.4750,11.707,15.462,9.547,3.755,0.4098
1.4800,11.795,15.552,9.583,3.757,0.4094
1.4850,11.882,15.698,9.673,3.816,0.4090
1.4900,11.968,15.944,9.735,3.976,0.4087
1.4950,12.053,16.254,9.972,4.202,0.4083
1.5000,12.136,16.515,10.054,4.379,0.4079
1.5050,12.219,16.753,9.979,4.534,0.4076
1.5100,12.300,16.987,10.147,4.687,0.4072
1.5150,12.381,17.174,10.298,4.793,0.4068
1.5200,12.460,17.388,10.456,4.928,0.4064
1.5250,12.538,17.569,10.665,5.031,0.4060
1.5300,12.615,17.643,10.428,5.028,0.4055
1.5350,12.691,17.699,10.508,5.008,0.4051
1.5400,12.766,17.808,10.496,5.042,0.4047
1.5450,12.840,17.984,10.396,5.145,0.4043
1.5500,12.912,18.256,10.442,5.343,0.4039
1.5550,12.983,18.547,10.561,5.563,0.4035
1.5600,13.054,18.923,11.259,5.869,0.4032
1.5650,13.123,19.421,11.417,6.298,0.4030
1.5700,13.191,19.977,11.638,6.786,0.4027
1.5750,13.257,20.508,11.736,7.251,0.4025
1.5800,13.323,20.942,11.988,7.619,0.4023
1.5850,13.387,21.180,12.033,7.792,0.4020
1.5900,13.451,21.409,12.142,7.959,0.4018
1.5950,13.513,21.681,12.348,8.168,0.4015
1.6000,13.573,21.836,12.600,8.262,0.4012
1.6050,13.633,21.815,12.726,8.182,0.4008
1.6100,13.691,21.881,12.773,8.189,0.4005
1.6150,13.749,22.059,12.760,8.311,0.4001
1.6200,13.804,22.280,12.790,8.476,0.3997
1.6250,13.859,22.426,12.340,8.567,0.3992
1.6300,13.913,22.568,12.451,8.655,0.3987
1.6350,13.965,22.755,12.630,8.790,0.3982
1.6400,14.016,22.928,12.659,8.912,0.3976
1.6450,14.066,23.133,12.727,9.068,0.3971
1.6500,14.114,23.338,12.908,9.224,0.3965
1.6550,14.162,23.542,13.085,9.381,0.3959
1.6600,14.208,23.754,13.002,9.547,0.3954
1.6650,14.252,24.037,13.075,9.784,0.3949
1.6700,14.296,24.364,13.219,10.069,0.3943
1.6750,14.338,24.640,13.396,10.302,0.3938
1.6800,14.379,24.824,13.435,10.445,0.3933
1.6850,14.419,24.877,13.627,10.459,0.3929
1.6900,14.457,24.864,14.119,10.407,0.3924
1.6950,14.494,24.825,14.180,10.331,0.3920
1.7000,14.530,24.813,14.197,10.284,0.3915
1.7050,14.564,24.887,14.109,10.323,0.3911
1.7100,14.598,25.126,14.141,10.529,0.3907
1.7150,14.629,25.343,14.279,10.713,0.3903
1.7200,14.660,25.452,14.442,10.792,0.3900
1.7250,14.689,25.471,14.635,10.781,0.3896
1.7300,14.717,25.449,14.549,10.732,0.3892
1.7350,14.744,25.461,14.528,10.717,0.3888
1.7400,14.770,25.536,14.347,10.766,0.3884
1.7450,14.794,25.576,14.405,10.782,0.3880
1.7500,14.816,25.628,14.423,10.812,0.3875
1.7550,14.838,25.661,13.556,10.823,0.3871
1.7600,14.858,25.652,13.587,10.794,0.3867
1.7650,14.877,25.681,13.594,10.804,0.3862
1.7700,14.894,25.750,13.364,10.856,0.3858
1.7750,14.911,25.787,13.380,10.876,0.3854
1.7800,14.925,25.815,13.462,10.889,0.3850
1.7850,14.939,25.845,13.571,10.906,0.3846
1.7900,14.951,25.851,15.077,10.900,0.3843
1.7950,14.962,25.799,15.124,10.837,0.3840
1.8000,14.972,25.718,15.164,10.747,0.3837
1.8050,14.980,25.574,15.114,10.594,0.3833
1.8100,14.987,25.365,15.000,10.379,0.3830
1.8150,14.992,25.241,14.848,10.249,0.3826
1.8200,14.996,25.232,12.363,10.236,0.3822
1.8250,14.999,25.342,12.245,10.342,0.3818
1.8300,15.001,25.515,12.219,10.514,0.3814
1.8350,15.001,25.738,12.391,10.737,0.3809
1.8400,15.000,25.950,12.598,10.950,0.3805
1.8450,14.997,26.173,12.702,11.175,0.3802
1.8500,14.994,26.453,12.851,11.459,0.3798
1.8550,14.989,26.754,13.890,11.766,0.3795
1.8600,14.982,27.011,13.802,12.028,0.3793
1.8650,14.974,27.175,13.711,12.201,0.3790
1.8700,14.965,27.270,13.688,12.305,0.3788
1.8750,14.955,27.313,13.751,12.358,0.3786
1.8800,14.943,27.368,13.787,12.425,0.3785
1.8850,14.930,27.465,14.043,12.535,0.3783
1.8900,14.916,27.668,13.872,12.753,0.3782
1.8950,14.900,27.914,13.626,13.014,0.3781
1.9000,14.883,28.144,13.746,13.261,0.3779
1.9050,14.864,28.276,13.906,13.412,0.3778
1.9100,14.845,28.346,13.985,13.501,0.3777
1.9150,14.824,28.387,14.058,13.563,0.3776
1.9200,14.801,28.470,14.076,13.668,0.3775
1.9250,14.778,28.622,14.094,13.844,0.3774
1.9300,14.753,28.815,14.120,14.062,0.3773
1.9350,14.726,29.004,14.224,14.278,0.3772
1.9400,14.699,29.091,14.184,14.392,0.3770
1.9450,14.670,29.189,13.992,14.519,0.3769
1.9500,14.640,29.267,13.556,14.628,0.3766
1.9550,14.608,29.254,13.587,14.646,0.3764
1.9600,14.576,29.191,13.193,14.615,0.3761
1.9650,14.541,29.141,13.134,14.600,0.3759
1.9700,14.506,29.157,12.889,14.651,0.3756
1.9750,14.469,29.201,12.810,14.732,0.3753
1.9800,14.431,29.286,12.849,14.854,0.3751
1.9850,14.392,29.379,13.378,14.987,0.3748
1.9900,14.352,29.446,13.410,15.094,0.3745
1.9950,14.310,29.590,13.462,15.280,0.3743
2.0000,14.267,29.792,13.610,15.525,0.3739
2.0050,14.223,29.947,13.704,15.724,0.3736
2.0100,14.177,30.031,13.784,15.854,0.3732
2.0150,14.130,30.125,12.998,15.994,0.3728
2.0200,14.082,30.235,13.085,16.153,0.3723
2.0250,14.033,30.344,13.155,16.311,0.3718
2.0300,13.982,30.527,13.155,16.545,0.3713
2.0350,13.930,30.669,13.315,16.739,0.3708
2.0400,13.877,30.754,13.430,16.877,0.3702
2.0450,13.823,30.766,13.468,16.944,0.3697
2.0500,13.767,30.786,13.587,17.018,0.3691
2.0550,13.711,30.842,13.570,17.131,0.3686
2.0600,13.653,30.905,13.562,17.253,0.3680
2.0650,13.593,30.959,13.567,17.366,0.3675
2.0700,13.533,30.978,13.622,17.445,0.3670
2.0750,13.471,30.932,13.550,17.461,0.3665
2.0800,13.409,30.935,13.866,17.527,0.3660
2.0850,13.345,30.943,13.814,17.599,0.3655
2.0900,13.279,30.960,13.784,17.681,0.3650
2.0950,13.213,30.991,13.764,17.778,0.3645
2.1000,13.146,30.988,13.777,17.843,0.3640
2.1050,13.077,30.942,13.850,17.865,0.3634
2.1100,13.007,30.838,13.870,17.831,0.3629
2.1150,12.936,30.716,13.816,17.780,0.3624
2.1200,12.864,30.566,13.726,17.702,0.3618
2.1250,12.791,30.505,13.632,17.715,0.3612
2.1300,12.716,30.527,13.532,17.811,0.3606
2.1350,12.641,30.629,13.539,17.989,0.3600
2.1400,12.564,30.661,13.538,18.097,0.3594
2.1450,12.486,30.703,13.013,18.217,0.3588
2.1500,12.407,30.786,13.006,18.379,0.3581
2.1550,12.327,30.876,13.006,18.549,0.3575
2.1600,12.246,30.920,13.065,18.674,0.3568
2.1650,12.164,30.856,13.054,18.692,0.3562
2.1700,12.081,30.781,12.929,18.701,0.3556
2.1750,11.996,30.789,12.779,18.793,0.3550
2.1800,11.911,30.833,13.425,18.923,0.3544
2.1850,11.824,30.795,13.394,18.971,0.3539
2.1900,11.737,30.712,13.358,18.975,0.3533
2.1950,11.648,30.627,13.219,18.979,0.3528
2.2000,11.559,30.665,13.068,19.107,0.3522
2.2050,11.468,30.741,12.997,19.273,0.3517
2.2100,11.376,30.730,13.006,19.354,0.3511
2.2150,11.284,30.664,12.940,19.380,0.3504
2.2200,11.190,30.614,12.882,19.424,0.3498
2.2250,11.095,30.543,12.682,19.448,0.3491
2.2300,11.000,30.403,12.502,19.403,0.3484
2.2350,10.903,30.305,12.375,19.402,0.3477
2.2400,10.805,30.228,12.296,19.423,0.3469
2.2450,10.707,30.161,11.795,19.454,0.3461
2.2500,10.607,30.107,11.717,19.500,0.3453
2.2550,10.507,30.121,11.566,19.614,0.3445
2.2600,10.406,30.261,11.489,19.856,0.3436
2.2650,10.303,30.366,11.492,20.062,0.3428
2.2700,10.200,30.416,11.240,20.216,0.3419
2.2750,10.096,30.439,11.112,20.343,0.3411
2.2800,9.991,30.383,11.092,20.392,0.3403
2.2850,9.885,30.322,11.008,20.437,0.3395
2.2900,9.778,30.279,10.957,20.501,0.3386
2.2950,9.671,30.224,10.846,20.553,0.3378
2.3000,9.562,30.176,10.782,20.614,0.3370
2.3050,9.453,30.129,10.723,20.676,0.3362
2.3100,9.343,30.074,10.478,20.731,0.3354
2.3150,9.231,30.048,10.319,20.817,0.3346
2.3200,9.120,30.027,10.237,20.907,0.3339
2.3250,9.007,29.947,10.139,20.940,0.3331
2.3300,8.894,29.814,10.202,20.920,0.3324
2.3350,8.779,29.553,10.177,20.774,0.3318
2.3400,8.664,29.256,10.227,20.592,0.3311
2.3450,8.548,28.980,10.123,20.432,0.3305
2.3500,8.432,28.749,10.003,20.317,0.3299
2.3550,8.315,28.551,9.874,20.236,0.3293
2.3600,8.197,28.433,9.683,20.236,0.3287
2.3650,8.078,28.415,9.642,20.338,0.3281
2.3700,7.958,28.344,9.626,20.386,0.3276
2.3750,7.838,28.238,9.249,20.399,0.3270
2.3800,7.717,28.107,9.207,20.389,0.3265
2.3850,7.596,27.963,9.076,20.367,0.3260
2.3900,7.473,27.858,8.967,20.384,0.3255
2.3950,7.350,27.793,8.882,20.442,0.3250
2.4000,7.227,27.759,8.811,20.532,0.3246
2.4050,7.103,27.743,9.013,20.640,0.3243
2.4100,6.978,27.705,8.981,20.728,0.3239
2.4150,6.852,27.726,8.885,20.874,0.3237
2.4200,6.726,27.806,8.835,21.080,0.3234
2.4250,6.600,27.882,8.798,21.282,0.3232
2.4300,6.472,27.893,8.756,21.420,0.3230
2.4350,6.344,27.812,8.792,21.468,0.3229
2.4400,6.216,27.650,9.183,21.434,0.3227
2.4450,6.087,27.398,9.176,21.310,0.3226
2.4500,5.958,27.152,9.052,21.195,0.3225
2.4550,5.828,27.020,8.840,21.193,0.3224
2.4600,5.697,26.960,8.819,21.263,0.3222
2.4650,5.566,26.826,8.768,21.260,0.3220
2.4700,5.435,26.638,7.729,21.203,0.3218
2.4750,5.303,26.482,7.545,21.179,0.3216
2.4800,5.170,26.353,7.374,21.183,0.3213
2.4850,5.037,26.232,7.251,21.195,0.3211
2.4900,4.904,26.124,7.125,21.220,0.3209
2.4950,4.770,25.986,7.037,21.216,0.3208
2.5000,4.636,25.776,6.878,21.140,0.3206
2.5050,4.501,25.564,6.975,21.063,0.3205
2.5100,4.366,25.357,6.758,20.991,0.3205
2.5150,4.230,25.128,6.585,20.897,0.3204
2.5200,4.095,24.818,6.416,20.724,0.3204
2.5250,3.958,24.500,6.205,20.542,0.3204
2.5300,3.822,24.261,5.950,20.439,0.3203
2.5350,3.685,24.166,5.559,20.481,0.3203
2.5400,3.548,24.190,5.372,20.642,0.3202
2.5450,3.410,24.304,5.169,20.894,0.3202
2.5500,3.272,24.372,5.146,21.100,0.3201
2.5550,3.134,24.353,5.113,21.219,0.3200
2.5600,2.996,24.258,5.210,21.262,0.3199
2.5650,2.857,24.079,5.178,21.222,0.3198
2.5700,2.718,23.907,5.056,21.188,0.3196
2.5750,2.579,23.708,4.993,21.129,0.3195
2.5800,2.440,23.528,4.849,21.088,0.3194
2.5850,2.300,23.407,4.695,21.107,0.3193
2.5900,2.160,23.302,4.472,21.142,0.3192
2.5950,2.020,23.252,4.368,21.231,0.3191
2.6000,1.880,23.178,4.188,21.298,0.3191
2.6050,1.740,23.138,4.104,21.398,0.3191
2.6100,1.599,23.148,4.079,21.548,0.3191
2.6150,1.459,23.202,4.112,21.744,0.3191
2.6200,1.318,23.261,4.151,21.944,0.3191
2.6250,1.177,23.324,4.179,22.147,0.3193
2.6300,1.036,23.367,4.199,22.331,0.3194
