time,true_roll,true_pitch,true_rate_x,true_rate_y,est_roll,est_pitch,est_rate_x,est_rate_y,torque_x,torque_y,disturbance
5.1800,0.1183,-0.0498,-0.0104,0.0139,0.1183,-0.0498,-30.7629,-8.6098,0.003016,0.000973,0
5.2000,0.1173,-0.0481,-6.5028,6.4599,0.1173,-0.0481,-36.3641,32.7077,0.004875,-0.004971,0
5.2200,0.1229,-0.0721,0.0000,-0.0721,0.1229,-0.0721,19.6093,33.1366,-0.001286,-0.002314,0
5.2400,0.1187,-0.0953,-6.0941,6.0439,0.1187,-0.0953,40.0610,7.0096,-0.002316,-0.002476,0
5.2600,0.0724,-0.0584,0.0021,-0.0422,0.0724,-0.0584,6.5739,-12.4536,0.000362,0.001741,0
5.2800,0.0661,-0.0891,-0.0259,-0.0145,0.0661,-0.0891,-14.3488,21.5798,0.000464,-0.000403,0
5.3000,0.0939,-0.1075,-0.0024,0.0505,0.0939,-0.1075,-10.6003,-15.0567,0.000665,-0.000222,0
5.3200,0.1179,-0.1112,0.0027,0.0419,0.1179,-0.1112,48.5421,-4.9095,-0.004265,0.000230,0
5.3400,0.1004,-0.1099,-0.0502,-0.0038,0.1004,-0.1099,54.7311,11.2815,-0.005085,-0.000856,0
5.3600,0.0519,-0.0982,-0.0357,0.0194,0.0519,-0.0982,15.9480,11.0177,0.002223,0.000481,0
5.3800,0.0482,-0.1009,0.0032,0.0313,0.0482,-0.1009,-15.7477,7.4249,0.000967,-0.002237,0
5.4000,0.0564,-0.0988,-0.0028,0.0322,0.0564,-0.0988,21.3311,-20.9259,-0.001552,0.001206,0
5.4200,0.0591,-0.0984,0.0319,-0.0003,0.0591,-0.0984,6.1616,-23.1944,-0.000220,0.002486,0
5.4400,0.0652,-0.0975,0.0033,0.0307,0.0652,-0.0975,-7.5662,-4.2000,-0.000034,0.000391,0
5.4600,0.0558,-0.1009,-0.0026,0.0280,0.0558,-0.1009,23.0513,-11.6158,-0.002561,0.000118,0
5.4800,0.0445,-0.1036,-0.0178,0.0033,0.0445,-0.1036,-6.8920,11.5502,0.001325,-0.001081,0
5.5000,0.0415,-0.0938,0.0008,0.0174,0.0415,-0.0938,-23.1843,27.8946,0.002250,-0.004612,0
5.5200,0.0574,-0.1001,0.0239,-0.0013,0.0574,-0.1001,-5.0842,32.3464,0.000437,-0.003990,0
5.5400,0.0611,-0.1307,-0.0008,-0.8770,0.0611,-0.1307,29.1962,16.3695,-0.001106,0.000832,0
5.5600,0.0643,-0.1425,-0.0273,-0.0016,0.0643,-0.1425,-18.5437,25.5624,0.001790,-0.002941,0
5.5800,0.0585,-0.1399,-8.4242,8.5021,0.0585,-0.1399,3.4046,16.1174,0.001124,-0.003964,0
5.6000,0.0433,-0.1512,0.0097,0.0214,0.0433,-0.1512,-30.5640,3.8820,0.001070,-0.000079,0
5.6200,0.0608,-0.1684,-0.0157,-0.0124,0.0608,-0.1684,-30.5118,1.9251,0.000793,0.001628,0
5.6400,0.0770,-0.1882,-0.0046,-1.3934,0.0770,-0.1882,16.5223,18.9081,-0.000450,0.000639,0
5.6600,0.0793,-0.2258,0.0051,1.3403,0.0793,-0.2258,20.4965,22.3989,-0.001051,-0.003495,0
5.6800,0.0809,-0.2218,0.0023,0.0234,0.0809,-0.2218,-25.3634,-8.5459,0.001464,0.000327,0
5.7000,0.1096,-0.2377,-0.0374,0.0026,0.1096,-0.2377,17.4093,-5.5460,-0.000857,0.000487,0
5.7200,0.0871,-0.1975,0.0110,0.0306,0.0871,-0.1975,-23.0846,25.4790,0.000866,-0.001634,0
5.7400,0.1026,-0.2129,-0.0176,0.0001,0.1026,-0.2129,-36.9673,-5.0518,0.004744,0.000867,0
5.7600,0.0705,-0.1820,0.0041,0.0242,0.0705,-0.1820,-39.4970,-4.3821,0.002549,0.000699,0
5.7800,0.0668,-0.1777,-6.1909,6.2254,0.0668,-0.1777,13.9468,12.6723,0.001197,-0.001724,0
5.8000,0.0296,-0.1380,0.0066,0.0144,0.0296,-0.1380,16.0385,6.4034,-0.002915,-0.000442,0
5.8200,0.0395,-0.1536,-0.0227,-0.0094,0.0395,-0.1536,25.4158,0.4896,-0.002758,0.001495,0
5.8400,0.0618,-0.1705,0.4307,-0.0016,0.0618,-0.1705,-40.7977,30.9057,0.001928,-0.004511,0
5.8600,0.0777,-0.1949,0.0070,0.0275,0.0777,-0.1949,-24.1196,-18.5341,0.000844,0.002388,0
5.8800,0.0908,-0.1974,0.0078,0.0262,0.0908,-0.1974,-26.7743,4.8597,0.001096,-0.000783,0
5.9000,0.1228,-0.2071,0.0031,0.0189,0.1228,-0.2071,6.3821,15.9648,-0.001532,-0.003140,0
5.9200,0.1341,-0.2273,-0.0155,-0.0096,0.1341,-0.2273,13.3080,22.5349,-0.001101,-0.000723,0
5.9400,0.1329,-0.2449,-4.8696,4.8815,0.1329,-0.2449,4.3254,2.1092,0.001152,-0.001635,0
5.9600,0.0730,-0.1893,0.0052,0.0142,0.0730,-0.1893,0.8361,-6.4701,-0.001629,0.000093,0
5.9800,0.0652,-0.1768,-5.4341,5.4343,0.0652,-0.1768,-25.2445,-10.0812,0.004141,0.000571,0
