time,cmd_roll,true_roll,eskf_roll,error,altitude
0.7550,0.000,-2.026,0.359,-2.026,0.3583
0.7600,0.000,-1.990,0.318,-1.990,0.3587
0.7650,0.000,-1.960,0.282,-1.960,0.3591
0.7700,0.000,-1.934,0.291,-1.934,0.3594
0.7750,0.000,-1.975,0.270,-1.975,0.3598
0.7800,0.000,-2.028,0.310,-2.028,0.3602
0.7850,0.000,-2.091,0.281,-2.091,0.3605
0.7900,0.000,-2.159,0.304,-2.159,0.3609
0.7950,0.000,-2.296,0.276,-2.296,0.3612
0.8000,0.000,-2.391,0.165,-2.391,0.3616
0.8050,0.000,-2.355,0.075,-2.355,0.3619
0.8100,0.000,-2.252,0.084,-2.252,0.3622
0.8150,0.000,-2.239,-0.151,-2.239,0.3625
0.8200,0.000,-2.335,-0.178,-2.335,0.3628
0.8250,0.000,-2.437,-0.219,-2.437,0.3631
0.8300,0.000,-2.511,-0.278,-2.511,0.3634
0.8350,0.000,-2.568,-0.262,-2.568,0.3637
0.8400,0.000,-2.683,-0.239,-2.683,0.3640
0.8450,0.000,-2.828,-0.272,-2.828,0.3644
0.8500,0.000,-2.900,-0.392,-2.900,0.3648
0.8550,0.000,-2.842,-0.452,-2.842,0.3652
0.8600,0.000,-2.759,-0.456,-2.759,0.3657
0.8650,0.000,-2.684,-0.399,-2.684,0.3662
0.8700,0.000,-2.670,-0.379,-2.670,0.3667
0.8750,0.000,-2.651,-0.438,-2.651,0.3672
0.8800,0.000,-2.591,-0.346,-2.591,0.3678
0.8850,0.000,-2.587,-0.309,-2.587,0.3683
0.8900,0.000,-2.688,-0.355,-2.688,0.3688
0.8950,0.000,-2.751,-0.421,-2.751,0.3694
0.9000,0.000,-2.749,-0.399,-2.749,0.3698
0.9050,0.000,-2.789,-0.420,-2.789,0.3703
0.9100,0.000,-2.771,-0.563,-2.771,0.3707
0.9150,0.000,-2.672,-0.559,-2.672,0.3711
0.9200,0.000,-2.557,-0.514,-2.557,0.3714
0.9250,0.000,-2.454,-0.465,-2.454,0.3717
0.9300,0.000,-2.356,-0.398,-2.356,0.3720
0.9350,0.000,-2.276,-0.362,-2.276,0.3723
0.9400,0.000,-2.189,-0.316,-2.189,0.3725
0.9450,0.000,-2.110,-0.269,-2.110,0.3728
0.9500,0.000,-2.014,-0.228,-2.014,0.3730
0.9550,0.000,-1.901,-0.188,-1.901,0.3733
0.9600,0.000,-1.790,0.035,-1.790,0.3735
0.9650,0.000,-1.730,0.139,-1.730,0.3737
0.9700,0.000,-1.707,0.188,-1.707,0.3739
0.9750,0.000,-1.699,0.240,-1.699,0.3741
0.9800,0.000,-1.658,0.268,-1.658,0.3744
0.9850,0.000,-1.632,0.281,-1.632,0.3746
0.9900,0.000,-1.574,0.271,-1.574,0.3749
0.9950,0.000,-1.491,0.258,-1.491,0.3752
1.0000,0.000,-1.405,0.324,-1.405,0.3756
1.0050,0.236,-1.400,0.392,-1.636,0.3760
1.0100,0.471,-1.398,0.445,-1.869,0.3764
1.0150,0.707,-1.409,0.384,-2.115,0.3769
1.0200,0.942,-1.386,0.306,-2.328,0.3775
1.0250,1.177,-1.365,0.217,-2.542,0.3781
1.0300,1.412,-1.342,0.173,-2.754,0.3787
1.0350,1.646,-1.319,0.167,-2.965,0.3794
1.0400,1.880,-1.286,0.095,-3.166,0.3801
1.0450,2.114,-1.244,0.105,-3.358,0.3809
1.0500,2.347,-1.167,0.104,-3.514,0.3817
1.0550,2.579,-1.000,0.132,-3.579,0.3825
1.0600,2.811,-0.790,0.183,-3.600,0.3833
1.0650,3.042,-0.541,0.253,-3.583,0.3841
1.0700,3.272,-0.192,0.388,-3.465,0.3848
1.0750,3.502,0.208,0.597,-3.294,0.3855
1.0800,3.731,0.510,0.901,-3.221,0.3862
1.0850,3.958,0.723,1.134,-3.236,0.3868
1.0900,4.185,0.970,1.355,-3.215,0.3874
1.0950,4.411,1.206,1.574,-3.205,0.3880
1.1000,4.636,1.438,1.761,-3.198,0.3886
1.1050,4.859,1.691,2.098,-3.168,0.3891
1.1100,5.081,1.911,2.342,-3.170,0.3896
1.1150,5.303,2.047,2.529,-3.256,0.3900
1.1200,5.522,2.186,2.744,-3.336,0.3905
1.1250,5.741,2.305,2.889,-3.435,0.3909
1.1300,5.958,2.536,3.104,-3.422,0.3912
1.1350,6.173,2.788,3.299,-3.385,0.3915
1.1400,6.387,3.100,3.309,-3.287,0.3917
1.1450,6.600,3.456,3.590,-3.143,0.3919
1.1500,6.810,3.830,3.886,-2.980,0.3920
1.1550,7.019,4.190,4.208,-2.830,0.3922
1.1600,7.227,4.513,4.520,-2.714,0.3923
1.1650,7.432,4.830,4.805,-2.603,0.3923
1.1700,7.636,5.127,5.195,-2.509,0.3923
1.1750,7.838,5.303,5.551,-2.535,0.3924
1.1800,8.038,5.386,5.833,-2.652,0.3923
1.1850,8.236,5.469,5.965,-2.767,0.3923
1.1900,8.432,5.709,6.087,-2.723,0.3923
1.1950,8.626,5.982,6.260,-2.643,0.3922
1.2000,8.817,6.200,6.482,-2.617,0.3921
1.2050,9.007,6.358,6.350,-2.649,0.3920
1.2100,9.194,6.513,6.285,-2.682,0.3919
1.2150,9.379,6.708,6.461,-2.671,0.3917
1.2200,9.562,6.921,6.669,-2.641,0.3916
1.2250,9.742,7.154,6.859,-2.589,0.3915
1.2300,9.920,7.393,6.930,-2.527,0.3915
1.2350,10.096,7.638,7.617,-2.457,0.3914
1.2400,10.269,7.908,7.634,-2.361,0.3915
1.2450,10.439,8.158,7.611,-2.281,0.3915
1.2500,10.607,8.354,7.799,-2.254,0.3915
1.2550,10.773,8.544,8.010,-2.229,0.3916
1.2600,10.935,8.731,8.173,-2.204,0.3916
1.2650,11.095,9.001,8.281,-2.094,0.3917
1.2700,11.252,9.363,8.387,-1.889,0.3917
1.2750,11.407,9.737,8.331,-1.669,0.3917
1.2800,11.559,10.130,8.354,-1.429,0.3918
1.2850,11.707,10.487,8.666,-1.220,0.3918
1.2900,11.853,10.680,8.992,-1.173,0.3918
1.2950,11.996,10.730,9.203,-1.267,0.3917
1.3000,12.136,10.746,8.989,-1.390,0.3917
1.3050,12.273,10.810,8.827,-1.463,0.3916
1.3100,12.407,11.036,8.874,-1.371,0.3916
1.3150,12.538,11.320,9.004,-1.218,0.3915
1.3200,12.666,11.545,8.895,-1.121,0.3915
1.3250,12.791,11.781,8.828,-1.010,0.3914
1.3300,12.912,12.008,9.044,-0.904,0.3914
1.3350,13.030,12.252,9.372,-0.778,0.3914
1.3400,13.146,12.520,9.516,-0.625,0.3914
1.3450,13.257,12.800,9.484,-0.458,0.3914
1.3500,13.366,13.125,9.562,-0.241,0.3914
1.3550,13.471,13.486,9.694,0.014,0.3914
1.3600,13.573,13.816,9.911,0.242,0.3914
1.3650,13.672,14.176,10.270,0.504,0.3914
1.3700,13.767,14.506,10.584,0.738,0.3914
1.3750,13.859,14.750,10.849,0.890,0.3914
1.3800,13.948,14.999,11.056,1.051,0.3915
1.3850,14.033,15.277,11.192,1.244,0.3915
1.3900,14.114,15.513,11.417,1.398,0.3915
1.3950,14.192,15.684,11.624,1.492,0.3916
1.4000,14.267,15.805,11.286,1.538,0.3916
1.4050,14.338,15.903,11.460,1.565,0.3917
1.4100,14.405,15.991,11.596,1.586,0.3918
1.4150,14.469,16.101,11.691,1.631,0.3920
1.4200,14.530,16.259,11.830,1.730,0.3921
1.4250,14.587,16.403,12.078,1.817,0.3924
1.4300,14.640,16.488,14.131,1.848,0.3926
1.4350,14.689,16.509,14.276,1.820,0.3930
1.4400,14.735,16.550,14.217,1.815,0.3933
1.4450,14.778,16.761,14.228,1.983,0.3936
1.4500,14.816,17.097,14.319,2.281,0.3939
1.4550,14.851,17.405,14.189,2.553,0.3942
1.4600,14.883,17.666,14.301,2.783,0.3944
1.4650,14.911,17.832,13.262,2.922,0.3946
1.4700,14.935,17.907,13.428,2.973,0.3947
1.4750,14.955,17.931,13.356,2.976,0.3948
1.4800,14.972,17.983,13.368,3.011,0.3949
1.4850,14.984,18.086,13.421,3.102,0.3950
1.4900,14.994,18.291,13.426,3.297,0.3950
1.4950,14.999,18.564,13.673,3.564,0.3951
1.5000,15.001,18.786,13.713,3.784,0.3952
1.5050,14.999,18.982,13.560,3.983,0.3952
1.5100,14.994,19.162,13.685,4.168,0.3953
1.5150,14.984,19.284,13.782,4.299,0.3953
1.5200,14.972,19.427,13.880,4.456,0.3953
1.5250,14.955,19.535,14.029,4.580,0.3953
1.5300,14.935,19.536,13.473,4.601,0.3952
1.5350,14.911,19.529,13.488,4.618,0.3952
1.5400,14.883,19.583,13.213,4.700,0.3951
1.5450,14.851,19.712,12.916,4.860,0.3951
1.5500,14.816,19.945,12.701,5.129,0.3950
1.5550,14.778,20.207,12.750,5.429,0.3950
1.5600,14.735,20.559,13.679,5.824,0.3951
1.5650,14.689,21.040,13.813,6.351,0.3951
1.5700,14.640,21.575,14.007,6.935,0.3952
1.5750,14.587,22.073,14.103,7.486,0.3953
1.5800,14.530,22.453,14.351,7.923,0.3954
1.5850,14.469,22.621,14.456,8.152,0.3954
1.5900,14.405,22.762,14.516,8.357,0.3954
1.5950,14.338,22.928,14.592,8.590,0.3954
1.6000,14.267,22.969,14.755,8.702,0.3954
1.6050,14.192,22.837,14.786,8.644,0.3954
1.6100,14.114,22.793,14.732,8.679,0.3953
1.6150,14.033,22.863,14.628,8.830,0.3951
1.6200,13.948,22.975,14.565,9.028,0.3949
1.6250,13.859,23.012,13.962,9.153,0.3947
1.6300,13.767,23.042,13.961,9.275,0.3945
1.6350,13.672,23.113,14.027,9.441,0.3942
1.6400,13.573,23.163,13.909,9.590,0.3939
1.6450,13.471,23.243,13.851,9.772,0.3936
1.6500,13.366,23.322,13.901,9.955,0.3933
1.6550,13.257,23.399,13.956,10.142,0.3930
1.6600,13.146,23.484,13.724,10.338,0.3927
1.6650,13.030,23.639,13.665,10.609,0.3924
1.6700,12.912,23.840,13.684,10.928,0.3921
1.6750,12.791,23.987,13.718,11.196,0.3918
1.6800,12.666,24.037,13.539,11.371,0.3916
1.6850,12.538,23.952,13.594,11.414,0.3913
1.6900,12.407,23.799,14.005,11.392,0.3911
1.6950,12.273,23.619,13.929,11.346,0.3909
1.7000,12.136,23.466,13.807,11.329,0.3907
1.7050,11.996,23.398,13.582,11.402,0.3905
1.7100,11.853,23.494,13.473,11.641,0.3904
1.7150,11.707,23.562,13.468,11.855,0.3902
1.7200,11.559,23.521,13.481,11.963,0.3900
1.7250,11.407,23.387,13.318,11.980,0.3899
1.7300,11.252,23.217,13.007,11.965,0.3897
1.7350,11.095,23.086,12.809,11.991,0.3895
1.7400,10.935,23.021,12.657,12.086,0.3893
1.7450,10.773,22.917,12.569,12.145,0.3891
1.7500,10.607,22.818,12.462,12.211,0.3889
1.7550,10.439,22.685,11.451,12.246,0.3887
1.7600,10.269,22.502,11.300,12.233,0.3884
1.7650,10.096,22.358,11.130,12.262,0.3882
1.7700,9.920,22.256,10.925,12.336,0.3879
1.7750,9.742,22.118,10.699,12.376,0.3877
1.7800,9.562,21.969,10.605,12.407,0.3875
1.7850,9.379,21.824,10.540,12.444,0.3874
1.7900,9.194,21.656,11.712,12.462,0.3873
1.7950,9.007,21.419,11.582,12.412,0.3872
1.8000,8.817,21.151,11.434,12.334,0.3871
1.8050,8.626,20.832,11.043,12.206,0.3870
1.8100,8.432,20.475,10.708,12.043,0.3869
1.8150,8.236,20.216,10.389,11.980,0.3867
1.8200,8.038,20.065,8.201,12.027,0.3865
1.8250,7.838,20.015,8.023,12.177,0.3863
1.8300,7.636,20.008,7.908,12.372,0.3861
1.8350,7.432,20.033,7.903,12.600,0.3859
1.8400,7.227,20.036,7.922,12.809,0.3858
1.8450,7.019,20.040,7.828,13.021,0.3857
1.8500,6.810,20.098,7.769,13.287,0.3856
1.8550,6.600,20.176,8.324,13.577,0.3856
1.8600,6.387,20.213,8.102,13.826,0.3856
1.8650,6.173,20.163,7.899,13.990,0.3857
1.8700,5.958,20.045,7.751,14.087,0.3858
1.8750,5.741,19.872,7.621,14.131,0.3859
1.8800,5.522,19.708,7.449,14.186,0.3861
1.8850,5.303,19.580,7.419,14.278,0.3863
1.8900,5.081,19.558,7.083,14.477,0.3865
1.8950,4.859,19.577,6.719,14.718,0.3867
1.9000,4.636,19.572,6.627,14.936,0.3870
1.9050,4.411,19.463,6.554,15.053,0.3873
1.9100,4.185,19.294,6.392,15.108,0.3876
1.9150,3.958,19.104,6.233,15.146,0.3879
1.9200,3.731,18.964,6.028,15.233,0.3882
1.9250,3.502,18.896,5.822,15.394,0.3885
1.9300,3.272,18.876,5.630,15.604,0.3888
1.9350,3.042,18.859,5.518,15.817,0.3891
1.9400,2.811,18.746,5.288,15.935,0.3894
1.9450,2.579,18.644,5.089,16.065,0.3897
1.9500,2.347,18.512,4.806,16.166,0.3900
1.9550,2.114,18.278,4.617,16.164,0.3902
1.9600,1.880,17.983,4.401,16.103,0.3904
1.9650,1.646,17.690,4.129,16.044,0.3907
1.9700,1.412,17.456,3.840,16.044,0.3909
1.9750,1.177,17.245,3.552,16.068,0.3912
1.9800,0.942,17.064,3.340,16.122,0.3915
1.9850,0.707,16.883,3.280,16.176,0.3918
1.9900,0.471,16.676,3.063,16.205,0.3921
1.9950,0.236,16.543,2.846,16.307,0.3924
2.0000,-0.000,16.468,2.726,16.468,0.3927
2.0050,-0.236,16.347,2.653,16.582,0.3929
2.0100,-0.471,16.155,2.554,16.627,0.3932
2.0150,-0.707,15.979,2.298,16.686,0.3934
2.0200,-0.942,15.812,2.154,16.754,0.3936
2.0250,-1.177,15.630,1.942,16.807,0.3937
2.0300,-1.412,15.515,1.814,16.927,0.3939
2.0350,-1.646,15.352,1.686,16.999,0.3940
2.0400,-1.880,15.126,1.524,17.006,0.3942
2.0450,-2.114,14.820,1.404,16.934,0.3944
2.0500,-2.347,14.532,1.104,16.878,0.3946
2.0550,-2.579,14.301,0.790,16.881,0.3948
2.0600,-2.811,14.115,0.503,16.926,0.3950
2.0650,-3.042,13.945,0.248,16.987,0.3953
2.0700,-3.272,13.752,0.065,17.025,0.3956
2.0750,-3.502,13.521,-0.185,17.023,0.3959
2.0800,-3.731,13.375,-0.464,17.106,0.3962
2.0850,-3.958,13.233,-0.642,17.192,0.3966
2.0900,-4.185,13.085,-0.841,17.271,0.3969
2.0950,-4.411,12.928,-0.981,17.339,0.3973
2.1000,-4.636,12.701,-1.098,17.337,0.3977
2.1050,-4.859,12.410,-1.246,17.269,0.3981
2.1100,-5.081,12.057,-1.457,17.139,0.3984
2.1150,-5.303,11.702,-1.598,17.004,0.3988
2.1200,-5.522,11.343,-1.912,16.865,0.3992
2.1250,-5.741,11.070,-2.202,16.810,0.3996
2.1300,-5.958,10.855,-2.524,16.813,0.3999
2.1350,-6.173,10.705,-2.752,16.878,0.4003
2.1400,-6.387,10.470,-2.997,16.858,0.4007
2.1450,-6.600,10.244,-2.941,16.844,0.4011
2.1500,-6.810,10.063,-3.202,16.874,0.4014
2.1550,-7.019,9.895,-3.448,16.915,0.4018
2.1600,-7.227,9.703,-3.639,16.930,0.4022
2.1650,-7.432,9.428,-3.885,16.861,0.4027
2.1700,-7.636,9.149,-4.230,16.785,0.4032
2.1750,-7.838,8.952,-4.593,16.790,0.4038
2.1800,-8.038,8.799,-5.163,16.837,0.4044
2.1850,-8.236,8.617,-5.380,16.853,0.4050
2.1900,-8.432,8.430,-5.573,16.861,0.4057
2.1950,-8.626,8.243,-5.843,16.869,0.4064
2.2000,-8.817,8.182,-6.071,16.999,0.4071
2.2050,-9.007,8.151,-6.172,17.158,0.4078
2.2100,-9.194,8.030,-6.368,17.224,0.4084
2.2150,-9.379,7.839,-6.551,17.218,0.4091
2.2200,-9.562,7.670,-6.726,17.232,0.4098
2.2250,-9.742,7.474,-6.812,17.216,0.4105
2.2300,-9.920,7.197,-6.950,17.117,0.4111
2.2350,-10.096,6.960,-7.092,17.056,0.4117
2.2400,-10.269,6.749,-7.304,17.018,0.4123
2.2450,-10.439,6.552,-6.954,16.991,0.4128
2.2500,-10.607,6.362,-7.162,16.969,0.4134
2.2550,-10.773,6.222,-7.379,16.995,0.4139
2.2600,-10.935,6.182,-7.560,17.117,0.4144
2.2650,-11.095,6.089,-7.719,17.184,0.4150
2.2700,-11.252,5.943,-7.833,17.195,0.4155
2.2750,-11.407,5.769,-8.060,17.176,0.4161
2.2800,-11.559,5.524,-8.243,17.082,0.4167
2.2850,-11.707,5.304,-8.280,17.011,0.4173
2.2900,-11.853,5.131,-8.376,16.984,0.4180
2.2950,-11.996,4.944,-8.358,16.940,0.4186
2.3000,-12.136,4.747,-8.538,16.883,0.4192
2.3050,-12.273,4.533,-8.714,16.806,0.4199
2.3100,-12.407,4.299,-8.812,16.706,0.4206
2.3150,-12.538,4.107,-9.119,16.645,0.4213
2.3200,-12.666,3.931,-9.358,16.597,0.4220
2.3250,-12.791,3.696,-9.611,16.487,0.4228
2.3300,-12.912,3.416,-9.717,16.328,0.4236
2.3350,-13.030,2.982,-9.902,16.013,0.4245
2.3400,-13.146,2.505,-10.377,15.650,0.4254
2.3450,-13.257,2.071,-10.660,15.328,0.4263
2.3500,-13.366,1.743,-10.933,15.109,0.4272
2.3550,-13.471,1.482,-11.185,14.954,0.4282
2.3600,-13.573,1.276,-11.447,14.849,0.4292
2.3650,-13.672,1.137,-11.609,14.809,0.4301
2.3700,-13.767,0.930,-11.755,14.697,0.4311
2.3750,-13.859,0.694,-11.179,14.553,0.4321
2.3800,-13.948,0.417,-11.199,14.365,0.4331
2.3850,-14.033,0.111,-11.384,14.144,0.4342
2.3900,-14.114,-0.166,-11.176,13.949,0.4352
2.3950,-14.192,-0.400,-11.422,13.792,0.4364
2.4000,-14.267,-0.588,-11.570,13.679,0.4375
2.4050,-14.338,-0.732,-12.462,13.606,0.4387
2.4100,-14.405,-0.897,-12.636,13.509,0.4400
2.4150,-14.469,-0.990,-12.855,13.480,0.4413
2.4200,-14.530,-0.986,-12.339,13.544,0.4427
2.4250,-14.587,-0.984,-12.184,13.603,0.4440
2.4300,-14.640,-1.049,-12.199,13.591,0.4454
2.4350,-14.689,-1.179,-12.042,13.510,0.4469
2.4400,-14.735,-1.355,-13.063,13.381,0.4483
2.4450,-14.778,-1.532,-12.831,13.246,0.4497
2.4500,-14.816,-1.669,-12.819,13.148,0.4511
2.4550,-14.851,-1.713,-12.920,13.139,0.4525
2.4600,-14.883,-1.734,-12.964,13.149,0.4538
2.4650,-14.911,-1.872,-13.033,13.039,0.4551
2.4700,-14.935,-2.066,-10.197,12.868,0.4562
2.4750,-14.955,-2.263,-10.367,12.692,0.4573
2.4800,-14.972,-2.488,-10.543,12.484,0.4584
2.4850,-14.984,-2.740,-10.728,12.244,0.4595
2.4900,-14.994,-3.016,-10.952,11.977,0.4606
2.4950,-14.999,-3.338,-11.165,11.662,0.4617
2.5000,-15.001,-3.719,-11.473,11.282,0.4629
2.5050,-14.999,-4.070,-14.796,10.929,0.4641
2.5100,-14.994,-4.285,-15.109,10.709,0.4654
2.5150,-14.984,-4.385,-15.305,10.599,0.4667
2.5200,-14.972,-4.494,-15.427,10.478,0.4679
2.5250,-14.955,-4.603,-15.355,10.352,0.4691
