time,cmd_roll,true_roll,eskf_roll,est_error,altitude
6.8100,0.000,-6.187,-0.644,-5.543,0.5290
6.8150,0.000,-6.170,-0.603,-5.567,0.5288
6.8200,0.000,-6.177,-0.551,-5.626,0.5284
6.8250,0.000,-6.197,0.005,-6.202,0.5280
6.8300,0.000,-6.215,0.032,-6.247,0.5275
6.8350,0.000,-6.248,0.068,-6.316,0.5269
6.8400,0.000,-6.317,0.108,-6.426,0.5262
6.8450,0.000,-6.427,0.113,-6.540,0.5256
6.8500,0.000,-6.511,0.016,-6.527,0.5248
6.8550,0.000,-6.502,-0.046,-6.456,0.5241
6.8600,0.000,-6.482,0.233,-6.716,0.5234
6.8650,0.000,-6.442,0.179,-6.621,0.5227
6.8700,0.000,-6.365,0.092,-6.458,0.5220
6.8750,0.000,-6.314,0.091,-6.404,0.5213
6.8800,0.000,-6.334,0.165,-6.499,0.5206
6.8850,0.000,-6.448,0.183,-6.631,0.5201
6.8900,0.000,-6.625,0.123,-6.749,0.5195
6.8950,0.000,-6.918,0.214,-7.131,0.5190
6.9000,0.000,-7.283,0.003,-7.286,0.5186
6.9050,0.000,-7.607,-0.240,-7.367,0.5182
6.9100,0.000,-7.873,-0.573,-7.300,0.5178
6.9150,0.000,-7.986,-0.854,-7.131,0.5174
6.9200,0.000,-7.995,-0.992,-7.004,0.5171
6.9250,0.000,-7.970,-1.162,-6.808,0.5168
6.9300,0.000,-7.814,-1.189,-6.625,0.5166
6.9350,0.000,-7.651,-1.119,-6.532,0.5164
6.9400,0.000,-7.535,-1.016,-6.518,0.5162
6.9450,0.000,-7.410,-0.906,-6.504,0.5160
6.9500,0.000,-7.292,-0.793,-6.499,0.5159
6.9550,0.000,-7.194,-0.714,-6.479,0.5158
6.9600,0.000,-7.119,-0.606,-6.513,0.5157
6.9650,0.000,-7.063,-0.536,-6.526,0.5157
6.9700,0.000,-6.960,-0.532,-6.429,0.5157
6.9750,0.000,-6.826,-0.534,-6.293,0.5157
6.9800,0.000,-6.691,-0.522,-6.169,0.5157
6.9850,0.000,-6.563,-0.498,-6.065,0.5157
6.9900,0.000,-6.436,-0.547,-5.889,0.5157
6.9950,0.000,-6.309,-0.494,-5.815,0.5157
7.0000,0.000,-6.294,-0.435,-5.859,0.5157
7.0050,0.000,-6.382,-0.403,-5.979,0.5157
7.0100,0.000,-6.412,-0.444,-5.969,0.5156
7.0150,0.000,-6.336,-0.410,-5.926,0.5155
7.0200,0.000,-6.251,-0.202,-6.049,0.5154
7.0250,0.000,-6.204,-0.077,-6.127,0.5152
7.0300,0.000,-6.273,0.056,-6.328,0.5150
7.0350,0.000,-6.375,0.053,-6.428,0.5148
7.0400,0.000,-6.451,0.052,-6.503,0.5145
7.0450,0.000,-6.539,0.032,-6.571,0.5142
7.0500,0.000,-6.641,0.013,-6.654,0.5139
7.0550,0.000,-6.697,0.084,-6.781,0.5135
7.0600,0.000,-6.727,0.028,-6.755,0.5132
7.0650,0.000,-6.735,-0.026,-6.708,0.5128
7.0700,0.000,-6.717,-0.029,-6.688,0.5125
7.0750,0.000,-6.677,-0.046,-6.631,0.5122
7.0800,0.000,-6.630,-0.000,-6.630,0.5119
7.0850,0.000,-6.606,-0.131,-6.475,0.5116
7.0900,0.000,-6.542,-0.144,-6.398,0.5113
7.0950,0.000,-6.427,-0.076,-6.351,0.5110
7.1000,0.000,-6.384,0.090,-6.474,0.5108
7.1050,0.000,-6.424,0.168,-6.593,0.5105
7.1100,0.000,-6.457,0.260,-6.717,0.5101
7.1150,0.000,-6.516,0.300,-6.816,0.5098
7.1200,0.000,-6.519,0.222,-6.741,0.5094
7.1250,0.000,-6.475,0.168,-6.643,0.5090
7.1300,0.000,-6.433,0.163,-6.595,0.5086
7.1350,0.000,-6.408,0.123,-6.531,0.5082
7.1400,0.000,-6.355,0.133,-6.488,0.5077
7.1450,0.000,-6.328,0.122,-6.450,0.5072
7.1500,0.000,-6.282,0.396,-6.679,0.5067
7.1550,0.000,-6.315,0.404,-6.719,0.5061
7.1600,0.000,-6.425,0.417,-6.842,0.5056
7.1650,0.000,-6.585,0.288,-6.872,0.5051
7.1700,0.000,-6.740,0.154,-6.894,0.5046
7.1750,0.000,-6.895,-0.020,-6.875,0.5041
7.1800,0.000,-6.978,-0.108,-6.870,0.5037
7.1850,0.000,-7.052,-0.355,-6.697,0.5034
7.1900,0.000,-6.988,-0.424,-6.563,0.5031
7.1950,0.000,-6.910,-0.470,-6.439,0.5029
7.2000,0.000,-6.778,-0.437,-6.341,0.5026
7.2050,0.000,-6.598,-0.345,-6.253,0.5024
7.2100,0.000,-6.437,-0.210,-6.227,0.5023
7.2150,0.000,-6.320,-0.148,-6.172,0.5021
7.2200,0.000,-6.241,-0.093,-6.148,0.5020
7.2250,0.000,-6.174,-0.004,-6.170,0.5019
7.2300,0.000,-6.149,-0.004,-6.145,0.5017
7.2350,0.000,-6.202,-0.013,-6.188,0.5015
7.2400,0.000,-6.298,-0.088,-6.210,0.5012
7.2450,0.000,-6.333,-0.155,-6.178,0.5009
7.2500,0.000,-6.318,-0.069,-6.249,0.5005
7.2550,0.000,-6.281,-0.088,-6.192,0.5000
7.2600,0.000,-6.232,-0.075,-6.157,0.4995
7.2650,0.000,-6.210,-0.066,-6.144,0.4990
7.2700,0.000,-6.166,-0.056,-6.109,0.4984
7.2750,0.000,-6.120,0.007,-6.127,0.4978
7.2800,0.000,-6.104,-0.024,-6.080,0.4972
7.2850,0.000,-6.044,-0.053,-5.992,0.4966
7.2900,0.000,-5.974,-0.050,-5.923,0.4959
7.2950,0.000,-5.897,-0.049,-5.848,0.4952
7.3000,0.000,-5.841,-0.033,-5.808,0.4946
7.3050,0.000,-5.821,0.015,-5.836,0.4938
7.3100,0.000,-5.846,0.128,-5.974,0.4931
7.3150,0.000,-5.877,0.439,-6.316,0.4924
7.3200,0.000,-5.864,0.577,-6.441,0.4917
7.3250,0.000,-5.870,0.628,-6.498,0.4910
7.3300,0.000,-5.863,0.636,-6.500,0.4903
7.3350,0.000,-5.873,0.641,-6.513,0.4897
7.3400,0.000,-5.879,0.566,-6.446,0.4892
7.3450,0.000,-5.895,0.234,-6.129,0.4887
7.3500,0.000,-5.963,0.230,-6.193,0.4883
7.3550,0.000,-6.010,0.242,-6.253,0.4879
7.3600,0.000,-5.992,0.252,-6.244,0.4875
7.3650,0.000,-5.909,0.240,-6.149,0.4870
7.3700,0.000,-5.769,0.336,-6.106,0.4866
7.3750,0.000,-5.775,0.448,-6.223,0.4861
7.3800,0.000,-5.903,0.828,-6.731,0.4855
7.3850,0.000,-6.094,0.779,-6.872,0.4849
7.3900,0.000,-6.230,0.681,-6.911,0.4843
7.3950,0.000,-6.327,0.589,-6.916,0.4836
7.4000,0.000,-6.419,0.522,-6.940,0.4830
7.4050,0.000,-6.541,0.462,-7.003,0.4823
7.4100,0.000,-6.637,0.514,-7.151,0.4817
7.4150,0.000,-6.636,0.479,-7.115,0.4810
7.4200,0.000,-6.580,0.545,-7.126,0.4804
7.4250,0.000,-6.414,0.600,-7.014,0.4798
7.4300,0.000,-6.196,0.728,-6.924,0.4793
7.4350,0.000,-5.959,0.902,-6.861,0.4788
7.4400,0.000,-5.757,1.017,-6.774,0.4783
7.4450,0.000,-5.555,1.194,-6.749,0.4778
7.4500,0.000,-5.449,1.258,-6.707,0.4774
7.4550,0.000,-5.418,1.314,-6.732,0.4771
7.4600,0.000,-5.478,1.332,-6.811,0.4768
7.4650,0.000,-5.588,1.322,-6.910,0.4765
7.4700,0.000,-5.727,1.292,-7.018,0.4763
7.4750,0.000,-5.896,1.116,-7.012,0.4762
7.4800,0.000,-6.024,1.039,-7.063,0.4761
7.4850,0.000,-6.150,1.013,-7.163,0.4761
7.4900,0.000,-6.354,0.928,-7.282,0.4760
7.4950,0.000,-6.521,0.790,-7.312,0.4760
7.5000,0.000,-6.591,0.661,-7.251,0.4759
7.5050,0.000,-6.590,0.580,-7.169,0.4758
7.5100,0.000,-6.602,0.488,-7.090,0.4757
7.5150,0.000,-6.628,0.436,-7.064,0.4756
7.5200,0.000,-6.636,0.382,-7.019,0.4755
7.5250,0.000,-6.652,0.365,-7.017,0.4753
7.5300,0.000,-6.709,0.361,-7.069,0.4751
7.5350,0.000,-6.794,0.333,-7.127,0.4750
7.5400,0.000,-6.865,0.505,-7.370,0.4748
7.5450,0.000,-6.894,0.422,-7.316,0.4746
7.5500,0.000,-6.886,0.367,-7.253,0.4744
7.5550,0.000,-6.860,0.297,-7.157,0.4742
7.5600,0.000,-6.767,0.207,-6.975,0.4741
7.5650,0.000,-6.634,0.186,-6.820,0.4741
7.5700,0.000,-6.522,0.345,-6.867,0.4741
7.5750,0.000,-6.438,-0.070,-6.368,0.4742
7.5800,0.000,-6.337,-0.028,-6.309,0.4743
7.5850,0.000,-6.234,-0.054,-6.180,0.4744
7.5900,0.000,-6.128,0.046,-6.174,0.4746
7.5950,0.000,-6.115,0.126,-6.241,0.4748
7.6000,0.000,-6.127,0.224,-6.351,0.4749
7.6050,0.000,-6.151,0.346,-6.497,0.4751
7.6100,0.000,-6.124,0.319,-6.444,0.4752
7.6150,0.000,-6.015,0.395,-6.410,0.4753
7.6200,0.000,-5.903,0.374,-6.276,0.4755
7.6250,0.000,-5.784,0.370,-6.154,0.4756
7.6300,0.000,-5.726,0.413,-6.139,0.4757
7.6350,0.000,-5.763,0.429,-6.192,0.4758
7.6400,0.000,-5.821,0.364,-6.185,0.4759
7.6450,0.000,-5.855,0.309,-6.164,0.4761
7.6500,0.000,-5.889,0.223,-6.112,0.4762
7.6550,0.000,-5.859,0.087,-5.946,0.4763
7.6600,0.000,-5.704,-0.004,-5.700,0.4764
7.6650,0.000,-5.488,0.090,-5.577,0.4765
7.6700,0.000,-5.319,0.226,-5.546,0.4765
7.6750,0.000,-5.204,0.390,-5.594,0.4766
7.6800,0.000,-5.167,0.465,-5.632,0.4767
7.6850,0.000,-5.185,0.560,-5.744,0.4768
7.6900,0.000,-5.297,0.527,-5.824,0.4769
7.6950,0.000,-5.460,0.488,-5.948,0.4771
7.7000,0.000,-5.670,0.395,-6.065,0.4773
7.7050,0.000,-5.824,0.190,-6.013,0.4775
7.7100,0.000,-5.943,0.097,-6.040,0.4778
7.7150,0.000,-6.061,0.022,-6.084,0.4781
7.7200,0.000,-6.123,-0.078,-6.045,0.4784
7.7250,0.000,-6.106,-0.099,-6.006,0.4787
7.7300,0.000,-6.104,-0.099,-6.005,0.4791
7.7350,0.000,-6.103,-0.130,-5.974,0.4795
7.7400,0.000,-6.089,-0.054,-6.035,0.4798
7.7450,0.000,-6.110,-0.051,-6.059,0.4802
7.7500,0.000,-6.160,-0.078,-6.082,0.4806
7.7550,0.000,-6.211,-0.147,-6.065,0.4810
7.7600,0.000,-6.208,-0.185,-6.023,0.4814
7.7650,0.000,-6.216,-0.230,-5.986,0.4818
7.7700,0.000,-6.199,-0.395,-5.803,0.4822
7.7750,0.000,-6.179,-0.435,-5.744,0.4825
7.7800,0.000,-6.134,-0.507,-5.627,0.4828
7.7850,0.000,-6.015,-0.531,-5.484,0.4831
7.7900,0.000,-5.899,-0.488,-5.411,0.4833
7.7950,0.000,-5.860,-0.460,-5.400,0.4834
7.8000,0.000,-5.826,-0.145,-5.681,0.4834
7.8050,0.000,-5.753,-0.116,-5.637,0.4834
7.8100,0.000,-5.695,-0.099,-5.596,0.4833
7.8150,0.000,-5.618,-0.133,-5.485,0.4832
7.8200,0.000,-5.475,-0.128,-5.347,0.4831
7.8250,0.000,-5.317,-0.038,-5.279,0.4830
7.8300,0.000,-5.187,0.043,-5.230,0.4829
7.8350,0.000,-5.089,0.121,-5.210,0.4829
7.8400,0.000,-5.064,0.232,-5.296,0.4829
7.8450,0.000,-5.145,0.304,-5.449,0.4829
7.8500,0.000,-5.299,0.317,-5.616,0.4829
7.8550,0.000,-5.429,0.268,-5.697,0.4830
7.8600,0.000,-5.547,0.241,-5.788,0.4832
7.8650,0.000,-5.680,0.180,-5.860,0.4834
7.8700,0.000,-5.809,0.145,-5.955,0.4836
7.8750,0.000,-5.953,0.104,-6.057,0.4838
7.8800,0.000,-6.068,0.012,-6.080,0.4841
7.8850,0.000,-6.092,-0.065,-6.027,0.4844
7.8900,0.000,-6.074,-0.124,-5.950,0.4847
7.8950,0.000,-6.005,-0.125,-5.879,0.4849
7.9000,0.000,-5.941,-0.151,-5.791,0.4852
7.9050,0.000,-5.848,-0.155,-5.693,0.4855
7.9100,0.000,-5.784,-0.119,-5.664,0.4858
7.9150,0.000,-5.766,-0.131,-5.635,0.4861
7.9200,0.000,-5.734,-0.203,-5.531,0.4863
7.9250,0.000,-5.714,-0.169,-5.545,0.4866
7.9300,0.000,-5.685,-0.151,-5.534,0.4868
7.9350,0.000,-5.694,-0.213,-5.481,0.4871
7.9400,0.000,-5.678,-0.318,-5.360,0.4873
7.9450,0.000,-5.592,-0.372,-5.220,0.4875
7.9500,0.000,-5.499,-0.436,-5.063,0.4877
7.9550,0.000,-5.362,-0.458,-4.904,0.4878
7.9600,0.000,-5.227,-0.446,-4.781,0.4880
7.9650,0.000,-5.086,-0.460,-4.626,0.4882
7.9700,0.000,-4.916,-0.390,-4.525,0.4884
7.9750,0.000,-4.801,-0.357,-4.444,0.4885
7.9800,0.000,-4.669,-0.320,-4.349,0.4887
7.9850,0.000,-4.548,-0.183,-4.365,0.4888
7.9900,0.000,-4.464,0.073,-4.538,0.4890
7.9950,0.000,-4.371,0.174,-4.545,0.4891
