time,cmd_roll,true_roll,eskf_roll,est_error,altitude
0.6550,0.000,-2.711,0.279,-2.990,0.4066
0.6600,0.000,-2.846,0.186,-3.032,0.4062
0.6650,0.000,-2.956,-0.031,-2.925,0.4058
0.6700,0.000,-3.011,-0.147,-2.864,0.4054
0.6750,0.000,-2.967,-0.247,-2.720,0.4050
0.6800,0.000,-2.844,-0.266,-2.578,0.4047
0.6850,0.000,-2.727,-0.098,-2.628,0.4045
0.6900,0.000,-2.665,-0.006,-2.659,0.4043
0.6950,0.000,-2.630,0.031,-2.662,0.4042
0.7000,0.000,-2.574,0.053,-2.627,0.4041
0.7050,0.000,-2.505,0.101,-2.606,0.4040
0.7100,0.000,-2.440,0.116,-2.556,0.4039
0.7150,0.000,-2.323,0.014,-2.338,0.4039
0.7200,0.000,-2.129,0.053,-2.182,0.4038
0.7250,0.000,-1.970,0.143,-2.114,0.4038
0.7300,0.000,-1.875,0.143,-2.018,0.4038
0.7350,0.000,-1.790,0.170,-1.960,0.4037
0.7400,0.000,-1.727,0.197,-1.924,0.4038
0.7450,0.000,-1.709,0.236,-1.945,0.4038
0.7500,0.000,-1.760,0.399,-2.159,0.4039
0.7550,0.000,-1.857,0.327,-2.183,0.4040
0.7600,0.000,-1.819,0.281,-2.100,0.4042
0.7650,0.000,-1.792,0.242,-2.034,0.4043
0.7700,0.000,-1.773,0.245,-2.019,0.4044
0.7750,0.000,-1.821,0.216,-2.037,0.4045
0.7800,0.000,-1.879,0.241,-2.120,0.4047
0.7850,0.000,-1.943,0.207,-2.150,0.4048
0.7900,0.000,-2.009,0.229,-2.237,0.4049
0.7950,0.000,-2.140,0.205,-2.346,0.4049
0.8000,0.000,-2.230,0.110,-2.340,0.4050
0.8050,0.000,-2.192,0.022,-2.214,0.4050
0.8100,0.000,-2.086,0.034,-2.120,0.4050
0.8150,0.000,-2.069,-0.123,-1.946,0.4050
0.8200,0.000,-2.162,-0.192,-1.970,0.4050
0.8250,0.000,-2.264,-0.224,-2.039,0.4050
0.8300,0.000,-2.337,-0.278,-2.059,0.4050
0.8350,0.000,-2.394,-0.266,-2.128,0.4050
0.8400,0.000,-2.508,-0.241,-2.267,0.4051
0.8450,0.000,-2.652,-0.279,-2.373,0.4051
0.8500,0.000,-2.722,-0.402,-2.320,0.4052
0.8550,0.000,-2.663,-0.454,-2.209,0.4053
0.8600,0.000,-2.580,-0.464,-2.115,0.4055
0.8650,0.000,-2.506,-0.407,-2.099,0.4056
0.8700,0.000,-2.496,-0.384,-2.113,0.4058
0.8750,0.000,-2.479,-0.449,-2.030,0.4060
0.8800,0.000,-2.415,-0.372,-2.043,0.4062
0.8850,0.000,-2.405,-0.334,-2.071,0.4065
0.8900,0.000,-2.500,-0.358,-2.142,0.4067
0.8950,0.000,-2.559,-0.417,-2.142,0.4069
0.9000,0.000,-2.556,-0.393,-2.163,0.4070
0.9050,0.000,-2.598,-0.413,-2.184,0.4072
0.9100,0.000,-2.583,-0.546,-2.037,0.4072
0.9150,0.000,-2.490,-0.545,-1.945,0.4073
0.9200,0.000,-2.380,-0.503,-1.877,0.4073
0.9250,0.000,-2.284,-0.457,-1.826,0.4072
0.9300,0.000,-2.191,-0.395,-1.795,0.4072
0.9350,0.000,-2.115,-0.363,-1.752,0.4071
0.9400,0.000,-2.031,-0.322,-1.710,0.4070
0.9450,0.000,-1.955,-0.279,-1.676,0.4070
0.9500,0.000,-1.860,-0.242,-1.618,0.4068
0.9550,0.000,-1.749,-0.210,-1.539,0.4067
0.9600,0.000,-1.639,0.005,-1.644,0.4066
0.9650,0.000,-1.580,0.109,-1.689,0.4065
0.9700,0.000,-1.559,0.162,-1.720,0.4064
0.9750,0.000,-1.551,0.230,-1.781,0.4062
0.9800,0.000,-1.512,0.257,-1.770,0.4061
0.9850,0.000,-1.490,0.268,-1.758,0.4060
0.9900,0.000,-1.436,0.256,-1.692,0.4060
0.9950,0.000,-1.358,0.239,-1.597,0.4059
1.0000,0.000,-1.277,0.301,-1.577,0.4060
1.0050,0.000,-1.274,0.371,-1.646,0.4060
1.0100,0.000,-1.278,0.420,-1.698,0.4061
1.0150,0.000,-1.305,0.349,-1.654,0.4063
1.0200,0.000,-1.311,0.256,-1.567,0.4065
1.0250,0.000,-1.336,0.140,-1.476,0.4068
1.0300,0.000,-1.378,0.055,-1.434,0.4071
1.0350,0.000,-1.440,-0.007,-1.433,0.4074
1.0400,0.000,-1.507,-0.170,-1.336,0.4078
1.0450,0.000,-1.579,-0.247,-1.332,0.4083
1.0500,0.000,-1.631,-0.350,-1.280,0.4087
1.0550,0.000,-1.596,-0.432,-1.164,0.4092
1.0600,0.000,-1.526,-0.500,-1.026,0.4097
1.0650,0.000,-1.428,-0.551,-0.877,0.4101
1.0700,0.000,-1.236,-0.556,-0.680,0.4105
1.0750,0.000,-0.998,-0.484,-0.514,0.4109
1.0800,0.000,-0.865,-0.336,-0.529,0.4113
1.0850,0.000,-0.829,-0.266,-0.563,0.4116
1.0900,0.000,-0.762,-0.214,-0.548,0.4118
1.0950,0.000,-0.708,-0.170,-0.538,0.4121
1.1000,0.000,-0.659,-0.159,-0.500,0.4123
1.1050,0.000,-0.591,-0.056,-0.535,0.4125
1.1100,0.000,-0.563,0.006,-0.569,0.4126
1.1150,0.000,-0.622,0.011,-0.633,0.4127
1.1200,0.000,-0.684,0.033,-0.717,0.4128
1.1250,0.000,-0.770,-0.019,-0.750,0.4129
1.1300,0.000,-0.748,0.012,-0.760,0.4129
1.1350,0.000,-0.706,0.018,-0.724,0.4128
1.1400,0.000,-0.605,-0.035,-0.570,0.4127
1.1450,0.000,-0.462,0.039,-0.502,0.4126
1.1500,0.000,-0.303,0.128,-0.431,0.4124
1.1550,0.000,-0.162,0.244,-0.406,0.4122
1.1600,0.000,-0.058,0.341,-0.399,0.4120
1.1650,0.000,0.038,0.411,-0.373,0.4117
1.1700,0.000,0.111,0.536,-0.424,0.4115
1.1750,0.000,0.063,0.672,-0.608,0.4112
1.1800,0.000,-0.075,0.743,-0.819,0.4109
1.1850,0.000,-0.212,0.654,-0.866,0.4105
1.1900,0.000,-0.188,0.571,-0.759,0.4102
1.1950,0.000,-0.129,0.531,-0.661,0.4098
1.2000,0.000,-0.124,0.538,-0.662,0.4095
1.2050,0.000,-0.178,0.575,-0.753,0.4091
1.2100,0.000,-0.245,0.510,-0.755,0.4087
1.2150,0.000,-0.282,0.487,-0.768,0.4083
1.2200,0.000,-0.310,0.465,-0.774,0.4079
1.2250,0.000,-0.328,0.427,-0.754,0.4076
1.2300,0.000,-0.347,0.338,-0.685,0.4072
1.2350,0.000,-0.366,0.465,-0.832,0.4070
1.2400,0.000,-0.353,0.328,-0.681,0.4068
1.2450,0.000,-0.342,0.267,-0.609,0.4066
1.2500,0.000,-0.380,0.217,-0.597,0.4064
1.2550,0.000,-0.417,0.191,-0.608,0.4062
1.2600,0.000,-0.450,0.122,-0.572,0.4060
1.2650,0.000,-0.396,0.004,-0.399,0.4058
1.2700,0.000,-0.253,-0.066,-0.187,0.4056
1.2750,0.000,-0.104,-0.172,0.067,0.4055
1.2800,0.000,0.059,-0.173,0.232,0.4053
1.2850,0.000,0.193,-0.085,0.278,0.4051
1.2900,0.000,0.176,0.026,0.151,0.4048
1.2950,0.000,0.025,0.051,-0.026,0.4046
1.3000,0.000,-0.160,0.023,-0.182,0.4044
1.3050,0.000,-0.306,-0.104,-0.202,0.4041
1.3100,0.000,-0.305,-0.258,-0.047,0.4039
1.3150,0.000,-0.258,-0.297,0.039,0.4036
1.3200,0.000,-0.275,-0.309,0.034,0.4034
1.3250,0.000,-0.291,-0.365,0.074,0.4032
1.3300,0.000,-0.328,-0.386,0.057,0.4029
1.3350,0.000,-0.350,-0.407,0.057,0.4028
1.3400,0.000,-0.338,-0.438,0.099,0.4026
1.3450,0.000,-0.306,-0.460,0.154,0.4024
1.3500,0.000,-0.225,-0.515,0.290,0.4023
1.3550,0.000,-0.106,-0.494,0.388,0.4022
1.3600,0.000,-0.017,-0.471,0.454,0.4020
1.3650,0.000,0.103,-0.395,0.498,0.4019
1.3700,0.000,0.199,-0.320,0.519,0.4018
1.3750,0.000,0.225,-0.279,0.504,0.4018
1.3800,0.000,0.269,-0.288,0.557,0.4017
1.3850,0.000,0.354,-0.260,0.614,0.4016
1.3900,0.000,0.404,-0.203,0.606,0.4016
1.3950,0.000,0.394,-0.176,0.570,0.4016
1.4000,0.000,0.333,-0.186,0.519,0.4016
1.4050,0.000,0.240,-0.202,0.443,0.4017
1.4100,0.000,0.128,-0.260,0.389,0.4017
1.4150,0.000,0.038,-0.361,0.399,0.4019
1.4200,0.000,0.001,-0.418,0.419,0.4020
1.4250,0.000,-0.044,-0.363,0.319,0.4023
1.4300,0.000,-0.144,-0.050,-0.094,0.4026
1.4350,0.000,-0.295,-0.054,-0.241,0.4029
1.4400,0.000,-0.401,-0.212,-0.189,0.4033
1.4450,0.000,-0.303,-0.337,0.033,0.4037
1.4500,0.000,-0.051,-0.369,0.319,0.4040
1.4550,0.000,0.199,-0.337,0.536,0.4044
1.4600,0.000,0.414,-0.242,0.655,0.4047
1.4650,0.000,0.533,-0.244,0.776,0.4049
1.4700,0.000,0.533,-0.150,0.683,0.4051
1.4750,0.000,0.459,-0.120,0.579,0.4052
1.4800,0.000,0.397,-0.136,0.533,0.4054
1.4850,0.000,0.377,-0.186,0.562,0.4056
1.4900,0.000,0.451,-0.214,0.664,0.4057
1.4950,0.000,0.587,-0.182,0.770,0.4059
1.5000,0.000,0.678,-0.191,0.868,0.4060
1.5050,0.000,0.752,-0.228,0.980,0.4062
1.5100,0.000,0.809,-0.225,1.034,0.4063
1.5150,0.000,0.815,-0.247,1.061,0.4064
1.5200,0.000,0.853,-0.257,1.109,0.4065
1.5250,0.000,0.869,-0.213,1.082,0.4066
1.5300,0.000,0.789,-0.137,0.926,0.4067
1.5350,0.000,0.698,-0.201,0.898,0.4068
1.5400,0.000,0.660,-0.273,0.933,0.4069
1.5450,0.000,0.685,-0.381,1.065,0.4070
1.5500,0.000,0.801,-0.398,1.198,0.4072
1.5550,0.000,0.931,-0.413,1.344,0.4073
1.5600,0.000,1.144,-0.523,1.668,0.4076
1.5650,0.000,1.490,-0.513,2.003,0.4079
1.5700,0.000,1.901,-0.425,2.327,0.4081
1.5750,0.000,2.303,-0.351,2.654,0.4084
1.5800,0.000,2.621,-0.166,2.787,0.4087
1.5850,0.000,2.757,-0.068,2.825,0.4090
1.5900,0.000,2.887,-0.035,2.922,0.4093
1.5950,0.000,3.051,0.012,3.039,0.4096
1.6000,0.000,3.099,0.155,2.944,0.4099
1.6050,0.000,2.971,0.175,2.796,0.4101
1.6100,0.000,2.926,0.117,2.809,0.4103
1.6150,0.000,2.991,0.055,2.936,0.4105
1.6200,0.000,3.097,0.056,3.042,0.4106
1.6250,0.000,3.134,0.087,3.047,0.4107
1.6300,0.000,3.149,0.081,3.068,0.4108
1.6350,0.000,3.185,0.130,3.055,0.4109
1.6400,0.000,3.196,0.207,2.989,0.4109
1.6450,0.000,3.231,0.257,2.975,0.4110
1.6500,0.000,3.264,0.349,2.915,0.4110
1.6550,0.000,3.305,0.367,2.938,0.4110
1.6600,0.000,3.370,0.289,3.081,0.4111
1.6650,0.000,3.515,0.223,3.292,0.4112
1.6700,0.000,3.718,0.233,3.485,0.4113
1.6750,0.000,3.865,0.307,3.558,0.4115
1.6800,0.000,3.912,0.451,3.461,0.4116
1.6850,0.000,3.825,0.519,3.305,0.4118
1.6900,0.000,3.676,0.507,3.169,0.4120
1.6950,0.000,3.513,0.434,3.079,0.4123
1.7000,0.000,3.401,0.330,3.071,0.4126
1.7050,0.000,3.398,0.146,3.252,0.4129
1.7100,0.000,3.578,0.094,3.484,0.4132
1.7150,0.000,3.735,0.155,3.580,0.4135
1.7200,0.000,3.794,0.254,3.540,0.4139
1.7250,0.000,3.768,0.307,3.461,0.4142
1.7300,0.000,3.704,0.316,3.388,0.4145
1.7350,0.000,3.678,0.295,3.383,0.4149
1.7400,0.000,3.716,0.301,3.415,0.4152
1.7450,0.000,3.710,0.312,3.398,0.4155
1.7500,0.000,3.701,0.320,3.380,0.4158
1.7550,0.000,3.642,0.104,3.538,0.4161
1.7600,0.000,3.524,0.038,3.485,0.4164
1.7650,0.000,3.438,-0.117,3.555,0.4167
1.7700,0.000,3.398,-0.144,3.541,0.4170
1.7750,0.000,3.325,-0.154,3.479,0.4173
1.7800,0.000,3.234,-0.194,3.429,0.4177
1.7850,0.000,3.159,-0.201,3.360,0.4181
1.7900,0.000,3.085,0.109,2.977,0.4185
1.7950,0.000,3.006,0.081,2.925,0.4190
1.8000,0.000,2.944,0.073,2.871,0.4194
1.8050,0.000,2.841,0.065,2.776,0.4199
1.8100,0.000,2.680,-0.034,2.714,0.4203
1.8150,0.000,2.596,-0.131,2.728,0.4208
1.8200,0.000,2.602,-0.605,3.207,0.4211
1.8250,0.000,2.676,-0.598,3.275,0.4215
1.8300,0.000,2.755,-0.560,3.315,0.4219
1.8350,0.000,2.840,-0.463,3.303,0.4222
1.8400,0.000,2.900,-0.360,3.260,0.4226
1.8450,0.000,2.975,-0.371,3.346,0.4231
1.8500,0.000,3.115,-0.347,3.462,0.4236
1.8550,0.000,3.280,-0.221,3.501,0.4242
1.8600,0.000,3.419,-0.241,3.660,0.4248
1.8650,0.000,3.485,-0.210,3.694,0.4255
1.8700,0.000,3.474,-0.178,3.652,0.4262
1.8750,0.000,3.418,-0.152,3.570,0.4269
1.8800,0.000,3.386,-0.199,3.586,0.4277
1.8850,0.000,3.399,-0.272,3.672,0.4284
1.8900,0.000,3.539,-0.332,3.871,0.4293
1.8950,0.000,3.747,-0.347,4.094,0.4301
1.9000,0.000,3.922,-0.264,4.186,0.4310
1.9050,0.000,3.973,-0.173,4.146,0.4318
1.9100,0.000,3.951,-0.126,4.077,0.4327
1.9150,0.000,3.920,-0.122,4.042,0.4336
1.9200,0.000,3.948,-0.141,4.090,0.4345
1.9250,0.000,4.046,-0.173,4.219,0.4354
1.9300,0.000,4.187,-0.180,4.368,0.4362
1.9350,0.000,4.325,-0.125,4.450,0.4371
1.9400,0.000,4.374,-0.145,4.519,0.4379
1.9450,0.000,4.439,-0.143,4.581,0.4387
1.9500,0.000,4.461,-0.095,4.557,0.4395
1.9550,0.000,4.385,-0.066,4.450,0.4402
1.9600,0.000,4.264,-0.086,4.350,0.4410
1.9650,0.000,4.167,-0.179,4.345,0.4417
1.9700,0.000,4.143,-0.260,4.404,0.4425
1.9750,0.000,4.147,-0.340,4.487,0.4432
1.9800,0.000,4.152,-0.364,4.517,0.4440
1.9850,0.000,4.150,-0.294,4.443,0.4448
1.9900,0.000,4.126,-0.334,4.459,0.4455
1.9950,0.000,4.169,-0.368,4.537,0.4463
2.0000,0.000,4.253,-0.354,4.607,0.4471
2.0050,0.471,4.300,-0.234,4.534,0.4478
2.0100,0.942,4.309,-0.132,4.441,0.4484
2.0150,1.412,4.363,-0.138,4.500,0.4490
2.0200,1.880,4.464,-0.059,4.523,0.4496
2.0250,2.347,4.596,-0.061,4.658,0.4501
2.0300,2.811,4.846,0.078,4.768,0.4506
2.0350,3.272,5.103,0.287,4.816,0.4511
2.0400,3.731,5.346,0.511,4.835,0.4516
2.0450,4.185,5.584,0.734,4.850,0.4521
2.0500,4.636,5.886,0.915,4.971,0.4526
2.0550,5.081,6.257,1.141,5.116,0.4530
2.0600,5.522,6.679,1.419,5.260,0.4536
2.0650,5.958,7.108,1.729,5.378,0.4541
2.0700,6.387,7.488,1.998,5.490,0.4546
2.0750,6.810,7.799,2.286,5.513,0.4551
2.0800,7.227,8.149,2.656,5.493,0.4557
2.0850,7.636,8.470,2.981,5.490,0.4562
2.0900,8.038,8.794,3.283,5.511,0.4567
2.0950,8.432,9.138,3.631,5.508,0.4572
2.1000,8.817,9.412,3.979,5.433,0.4577
2.1050,9.194,9.655,4.329,5.326,0.4581
2.1100,9.562,9.884,4.626,5.258,0.4585
2.1150,9.920,10.154,4.955,5.198,0.4589
2.1200,10.269,10.460,5.221,5.239,0.4592
2.1250,10.607,10.845,5.519,5.325,0.4595
2.1300,10.935,11.263,5.646,5.617,0.4598
2.1350,11.252,11.707,5.889,5.818,0.4601
2.1400,11.559,12.080,6.222,5.858,0.4603
2.1450,11.853,12.470,6.278,6.191,0.4605
2.1500,12.136,12.913,6.486,6.428,0.4607
2.1550,12.407,13.392,6.687,6.704,0.4608
2.1600,12.666,13.881,7.122,6.759,0.4610
2.1650,12.912,14.323,7.541,6.782,0.4612
2.1700,13.146,14.757,7.863,6.894,0.4614
2.1750,13.366,15.243,8.186,7.057,0.4617
2.1800,13.573,15.708,9.005,6.703,0.4619
2.1850,13.767,16.095,9.418,6.678,0.4622
2.1900,13.948,16.437,9.817,6.620,0.4625
2.1950,14.114,16.760,10.091,6.669,0.4627
2.2000,14.267,17.206,10.207,6.999,0.4630
2.2050,14.405,17.646,10.491,7.155,0.4632
2.2100,14.530,17.979,10.716,7.263,0.4634
2.2150,14.640,18.231,10.941,7.290,0.4635
2.2200,14.735,18.489,11.109,7.380,0.4636
2.2250,14.816,18.717,11.379,7.338,0.4637
2.2300,14.883,18.869,11.609,7.259,0.4637
2.2350,14.935,19.060,11.814,7.246,0.4636
2.2400,14.972,19.285,12.037,7.249,0.4635
2.2450,14.994,19.531,11.856,7.676,0.4634
2.2500,15.001,19.785,12.088,7.697,0.4632
2.2550,14.994,20.082,12.260,7.822,0.4630
2.2600,14.972,20.456,12.498,7.958,0.4627
2.2650,14.935,20.785,12.768,8.017,0.4625
2.2700,14.883,21.055,12.998,8.057,0.4623
2.2750,14.816,21.284,13.308,7.976,0.4620
2.2800,14.735,21.419,13.484,7.935,0.4618
2.2850,14.640,21.552,13.487,8.065,0.4615
2.2900,14.530,21.708,13.603,8.105,0.4613
2.2950,14.405,21.850,13.479,8.371,0.4610
2.3000,14.267,21.983,13.583,8.400,0.4607
2.3050,14.114,22.096,13.678,8.418,0.4605
2.3100,13.948,22.176,13.552,8.624,0.4602
2.3150,13.767,22.285,13.551,8.734,0.4599
2.3200,13.573,22.399,13.620,8.779,0.4597
2.3250,13.366,22.430,13.661,8.769,0.4595
2.3300,13.146,22.394,13.829,8.565,0.4593
2.3350,12.912,22.184,13.877,8.307,0.4591
2.3400,12.666,21.918,14.099,7.819,0.4589
2.3450,12.407,21.633,14.023,7.610,0.4587
2.3500,12.136,21.377,13.909,7.468,0.4585
2.3550,11.853,21.147,13.769,7.379,0.4583
2.3600,11.559,20.993,13.540,7.454,0.4582
2.3650,11.252,20.954,13.471,7.483,0.4580
2.3700,10.935,20.853,13.421,7.432,0.4578
2.3750,10.607,20.702,12.718,7.985,0.4576
2.3800,10.269,20.516,12.360,8.156,0.4574
2.3850,9.920,20.292,12.160,8.132,0.4572
2.3900,9.562,20.083,11.832,8.251,0.4570
2.3950,9.194,19.911,11.660,8.251,0.4568
2.4000,8.817,19.767,11.429,8.338,0.4567
2.4050,8.432,19.654,11.861,7.793,0.4566
2.4100,8.038,19.509,11.727,7.782,0.4566
2.4150,7.636,19.415,11.533,7.882,0.4565
2.4200,7.227,19.367,11.165,8.202,0.4565
2.4250,6.810,19.281,10.848,8.433,0.4565
2.4300,6.387,19.113,10.662,8.452,0.4565
2.4350,5.958,18.863,10.307,8.556,0.4566
2.4400,5.522,18.537,10.865,7.672,0.4566
2.4450,5.081,18.096,10.374,7.722,0.4566
2.4500,4.636,17.646,9.893,7.754,0.4566
2.4550,4.185,17.306,9.541,7.765,0.4565
2.4600,3.731,17.027,9.248,7.779,0.4564
2.4650,3.272,16.656,8.937,7.719,0.4562
2.4700,2.811,16.231,6.669,9.562,0.4560
2.4750,2.347,15.836,6.274,9.562,0.4556
2.4800,1.880,15.483,5.908,9.575,0.4553
2.4850,1.412,15.152,5.560,9.593,0.4549
2.4900,0.942,14.870,5.213,9.657,0.4546
2.4950,0.471,14.599,4.940,9.659,0.4542
2.5000,-0.000,14.275,4.623,9.652,0.4539
2.5050,-0.471,13.951,5.238,8.713,0.4537
2.5100,-0.942,13.605,4.882,8.724,0.4535
2.5150,-1.412,13.229,4.561,8.669,0.4533
2.5200,-1.880,12.730,4.220,8.509,0.4531
2.5250,-2.347,12.170,3.760,8.409,0.4528
2.5300,-2.811,11.657,3.223,8.435,0.4526
2.5350,-3.272,11.269,2.308,8.961,0.4522
