time,true_roll,true_pitch,true_rate_x,true_rate_y,est_roll,est_pitch,est_rate_x,est_rate_y,torque_x,torque_y,disturbance
5.2400,5.8780,-3.0902,-8.3599,21.5322,1.6858,-0.8879,-42.9894,5.5155,0.002999,-0.001668,0
5.2600,5.6850,-2.7549,-21.3603,12.0980,1.3989,-0.6412,19.3233,16.8030,-0.002466,-0.001703,0
5.2800,5.2646,-2.6029,-20.6625,20.1317,0.9414,-0.3526,-30.8056,22.0664,0.001391,-0.001030,0
5.3000,4.9465,-2.2339,-19.8998,21.3913,0.5859,0.0157,-39.9509,20.8749,0.002992,-0.002369,0
5.3200,4.7570,-1.8155,7.1507,40.6713,0.1932,0.1467,-20.7888,46.6216,0.002090,-0.005200,0
5.3400,4.5718,-1.4856,-21.7243,8.4368,0.0515,0.3524,-9.9502,-44.5057,0.000313,0.003881,0
5.3600,4.3259,-1.2374,-31.1141,0.1349,-0.0207,0.5149,-7.4079,7.6308,0.000768,0.000849,0
5.3800,3.8757,-1.3052,-35.7493,-12.0283,-0.3248,0.6947,-65.8370,-8.3489,0.004641,0.002044,0
5.4000,3.5364,-1.4272,13.2870,28.3089,-0.6760,0.6215,2.1016,-23.8196,-0.000505,0.002109,0
5.4200,3.7223,-1.0718,-27.2721,-10.1732,-0.6486,0.8419,-77.5704,7.1080,0.005200,0.000640,0
5.4400,3.5982,-1.1750,-11.1516,-8.8178,-1.2112,1.2375,-19.7818,-22.1445,0.001961,0.003422,0
5.4600,3.5718,-1.4289,14.8535,5.4839,-1.1951,1.0358,-5.7973,-26.5999,-0.000110,-0.000973,0
5.4800,3.8001,-1.5155,-0.4345,-10.4130,-1.0708,0.9232,-42.8081,-13.9736,0.003985,0.000020,0
5.5000,3.9925,-1.6644,10.1925,-2.0919,-0.8056,0.7110,7.5607,4.1384,0.000915,-0.001686,0
5.5200,3.8736,-2.1468,-21.0964,-36.9597,-0.4538,0.6488,0.9416,-13.5289,0.002751,0.000104,0
5.5400,3.8057,-2.5935,-2.8801,-18.1183,-0.1233,0.1705,12.4991,-12.5896,0.000899,-0.001074,0
5.5600,4.0743,-2.6531,2.2432,-9.8658,0.3722,-0.2253,-1.1436,-10.2704,0.003586,-0.000284,0
5.5800,4.1492,-2.8406,7.3541,-2.3703,0.7361,-0.5401,9.8163,-0.7762,0.001032,-0.001654,0
5.6000,3.9442,-3.1770,5.5781,21.7629,0.8112,-0.8256,25.1005,-25.2509,-0.001498,-0.002788,0
5.6200,4.1191,-2.6343,-9.5525,22.3869,1.0232,-0.5781,15.5584,-5.7299,-0.000765,0.001798,0
5.6400,3.6044,-2.3693,-38.4038,13.1098,0.6554,-0.2482,-66.8463,17.8906,0.003310,-0.001635,0
5.6600,3.0553,-2.1525,-34.1564,6.5763,0.1470,0.0486,-28.5488,1.3505,0.002908,-0.000173,0
5.6800,2.6551,-1.9927,-18.8327,11.5020,-0.4380,0.2817,-31.4013,-7.5918,0.003565,0.001530,0
5.7000,2.6476,-1.6313,-18.7970,2.8334,-0.6447,0.4299,-8.4205,4.8972,0.002042,0.001822,0
5.7200,2.4394,-1.6426,2.0951,15.7330,-1.0189,0.4950,-0.8949,26.0438,-0.001004,-0.002530,0
5.7400,2.4619,-1.6103,-13.9206,-10.1990,-0.8127,0.4133,1.2050,-25.0934,0.001451,0.002483,0
5.7600,2.5822,-1.5478,4.9410,8.2587,-0.6301,0.3124,42.7157,31.6286,-0.001158,-0.005200,0
5.7800,2.5197,-1.6218,-5.6401,-0.3336,-0.6084,0.2149,-1.3939,12.0511,0.002553,-0.002947,0
5.8000,2.3196,-1.8521,-18.9010,-17.3669,-0.8083,0.2868,7.3074,3.3956,0.000489,-0.000844,0
5.8200,2.2159,-2.1318,6.7879,-1.1542,-0.6471,0.0043,16.4734,-13.0296,0.002073,-0.000832,0
5.8400,2.3763,-2.2454,2.9107,-10.4327,-0.1548,-0.2608,33.5171,-23.7136,0.000111,0.000534,0
5.8600,2.7038,-2.2670,29.8857,13.4194,0.0526,-0.5373,-4.2671,13.2621,0.003339,-0.004337,0
5.8800,3.0517,-2.2863,-2.1526,-12.7089,0.2807,-0.4562,41.1799,2.4607,-0.000779,-0.001332,0
5.9000,2.9223,-2.5806,-2.7864,0.8582,0.4577,-0.8046,-50.9290,-29.1603,0.005200,0.001989,0
5.9200,2.8711,-2.4552,-16.9621,3.8105,0.2573,-0.5571,-9.2099,13.9862,0.001325,-0.001915,0
5.9400,2.4247,-2.5809,-25.8013,-3.4657,-0.2211,-0.3495,-17.4174,-24.4412,0.001411,0.002031,0
5.9600,2.4149,-2.3101,-1.2373,17.5067,-0.3055,-0.1299,22.1860,32.1703,-0.001337,-0.004185,0
5.9800,2.4340,-2.1735,10.3022,18.1383,-0.7127,0.2100,-6.6306,50.8408,0.000702,-0.005200,0
