accel_bias_x_drift,accel_bias_x_mean,accel_bias_x_std,accel_bias_y_drift,accel_bias_y_mean,accel_bias_y_std,accel_bias_z_drift,accel_bias_z_mean,accel_bias_z_std,accel_x_mean,accel_x_rms,accel_x_std,accel_y_mean,accel_y_rms,accel_y_std,accel_z_mean,accel_z_rms,accel_z_std,accel_z_std_high,accel_z_std_idle,accel_z_std_low,accel_z_std_mid,category,gyro_bias_x_drift,gyro_bias_x_mean,gyro_bias_x_std,gyro_bias_y_drift,gyro_bias_y_mean,gyro_bias_y_std,gyro_bias_z_drift,gyro_bias_z_mean,gyro_bias_z_std,gyro_x_mean,gyro_x_rms,gyro_x_std,gyro_x_std_high,gyro_x_std_idle,gyro_x_std_low,gyro_x_std_mid,gyro_y_mean,gyro_y_rms,gyro_y_std,gyro_z_mean,gyro_z_rms,gyro_z_std,name,samples,tof_max,tof_mean,tof_min,tof_std
0.0,0.030000000000000013,1.3877787807814457e-17,0.0,-0.0353,0.0,0.0,-0.13489999999999996,2.7755575615628914e-17,0.02937265981321556,0.008842258453557935,0.008842258453557935,-0.03383818364728268,0.009980131524757583,0.009980131524757583,-9.944547113594231,0.010622533029461853,0.010622533029461853,,0.010622533029461853,,,static,-0.0018999999999999998,-0.0003876876876876877,0.0005426029639940181,-0.00039999999999999975,0.002879304304304304,0.00013381899721454717,-0.005199999999999998,0.01370830830830831,0.0013771247269418248,-0.004389293605149382,0.0015466313630203182,0.0015466313630203182,,0.0015466313630203182,,,0.0021119537329848223,0.0014787817869778533,0.0014787817869778533,0.005467828927245315,0.0014928292926733935,0.0014928292926733935,log_wifi_test05.csv,3996,,,,
0.0,0.029700000000000004,3.469446951953614e-18,0.0,-0.0332,0.0,0.0,-0.1413,0.0,0.026727430194288165,0.008606512774196539,0.008606512774196539,-0.030236287834856927,0.010171452854173441,0.010171452854173441,-9.948920394087935,0.010683836246845362,0.010683836246845362,,0.010683836246845362,,,static,-0.0005,-0.0022602602602602604,0.00013961312315283547,-0.00010000000000000026,0.002479954954954955,4.003374418720573e-05,-0.0011999999999999997,0.008417642642642643,0.0003061621852991165,-0.004269581865448164,0.0015447429802269415,0.0015447429802269415,,0.0015447429802269415,,,0.0021418153399926005,0.0014656857942167887,0.0014656857942167887,0.00529607361778864,0.0014764679161891573,0.0014764679161891573,log_wifi_test06.csv,3996,,,,
0.0,0.05779999999999998,1.3877787807814457e-17,0.0,0.03699999999999999,6.938893903907228e-18,0.0,-0.22100000000000006,5.551115123125783e-17,0.05253658287692815,0.008765763945457226,0.008765763945457226,0.0037658038128707575,0.009958921502112994,0.009958921502112994,-9.985168723344803,0.010432950416557259,0.010432950416557259,,0.010432950416557259,,,static,0.0,-0.0035000000000000014,1.3010426069826053e-18,0.0,0.0024,0.0,0.0,0.005799999999999999,8.673617379884035e-19,-0.003555817171759372,0.0015463499051946213,0.0015463499051946213,,0.0015463499051946213,,,0.0026212480662397867,0.0014298911846774291,0.0014298911846774291,0.006042399223602842,0.0013890700374580328,0.0013890700374580328,log_wifi_test07.csv,4000,,,,
0.0,0.051300000000000005,6.938893903907228e-18,0.0,-0.08089999999999997,2.7755575615628914e-17,0.0,-0.1614,0.0,0.0481974989755765,0.008576400395554521,0.008576400395554521,-0.07841589238393444,0.00956385318590519,0.00956385318590519,-9.971108351195122,0.009874001831278298,0.009874001831278298,,0.009874001831278298,,,static,0.0,-0.0039000000000000003,4.336808689942018e-19,0.0,0.0013999999999999996,4.336808689942018e-19,0.0,0.005699999999999999,8.673617379884035e-19,-0.004041951947195338,0.0015415871691004392,0.0015415871691004392,,0.0015415871691004392,,,0.0015295975495216098,0.0014553251148691187,0.0014553251148691187,0.005665951531331928,0.0014440270286746174,0.0014440270286746174,log_wifi_test08.csv,3976,,,,
0.0,0.0666,0.0,0.0,-0.08790000000000002,1.3877787807814457e-17,0.0,-0.1626,0.0,0.06094421013984226,0.009593218286802692,0.009593218286802692,-0.08795008619470514,0.01053812674270553,0.01053812674270553,-9.97366142538395,0.011726526809580097,0.011726526809580097,,0.011726526809580097,,,static,0.0,-0.0041001012145749,3.179813374980753e-06,0.0,0.0016000000000000007,6.505213034913027e-19,0.0,0.0056999999999999985,1.734723475976807e-18,-0.004096125875984166,0.0015005634758679016,0.0015005634758679016,,0.0015005634758679016,,,0.0012145316799525574,0.0015636800913971416,0.0015636800913971416,0.005665231132474521,0.001510039184895972,0.001510039184895972,log_wifi_test09.csv,3952,0.03100000135600567,0.03100000135600567,0.03100000135600567,0.0
0.0,0.05630000000000001,6.938893903907228e-18,0.0,-0.08319999999999998,1.3877787807814457e-17,0.0,-0.16739999999999997,2.7755575615628914e-17,0.05831941747698586,0.008564586657583263,0.008564586657583263,-0.08595292184309589,0.00985108036928553,0.00985108036928553,-9.975347649713276,0.010190476924191502,0.010190476924191502,,0.010190476924191502,,,static,0.00010000000000000026,-0.0042508350202429155,4.9993026925701707e-05,0.0,0.0012,0.0,0.0,0.005400000000000001,8.673617379884035e-19,-0.0038724749953541063,0.001536072450481454,0.001536072450481454,,0.001536072450481454,,,0.0011568442186850332,0.0014174585772004308,0.0014174585772004308,0.005733855214291149,0.0014317325383614045,0.0014317325383614045,log_wifi_test10.csv,3952,,,,
0.0,0.0584,0.0,0.0,-0.0888,0.0,0.0,-0.15979999999999997,2.7755575615628914e-17,0.05743140230355131,0.008469444345416523,0.008469444345416523,-0.0878317456376016,0.010007314165680339,0.010007314165680339,-9.970711802902688,0.009946162808526263,0.009946162808526263,,0.009946162808526263,,,static,-0.00010000000000000026,-0.004062792472024415,4.8335832045228835e-05,0.0,0.0013999999999999996,4.336808689942018e-19,0.0,0.0058,0.0,-0.004251238291364999,0.0015696147631351286,0.0015696147631351286,,0.0015696147631351286,,,0.0019668424348177047,0.0014588626986168191,0.0014588626986168191,0.005875659372815284,0.0014573392859647252,0.0014573392859647252,log_wifi_test11.csv,3932,,,,
0.0,0.0586,0.0,0.0,-0.0866,0.0,0.0,-0.1616,0.0,0.059128894430195526,0.009718472646587614,0.009718472646587614,-0.08707964626906274,0.010747750485687026,0.010747750485687026,-9.97216706805759,0.01125531759913864,0.01125531759913864,,0.01125531759913864,,,static,0.0,-0.0039000000000000007,8.673617379884035e-19,0.0,0.0018999999999999993,6.505213034913027e-19,0.0,0.005900000000000002,1.734723475976807e-18,-0.004129579345830793,0.0015123834429799882,0.0015123834429799882,,0.0015123834429799882,,,0.0020166208556620037,0.0014618578328752117,0.0014618578328752117,0.00587239169245432,0.001457321159775216,0.001457321159775216,log_wifi_test12.csv,3996,,,,
0.0,0.08189999999999999,1.3877787807814457e-17,0.0,-0.029899999999999996,3.469446951953614e-18,0.0,-0.20310000000000003,2.7755575615628914e-17,0.06321887495307575,0.010403334008208262,0.010403334008208262,-0.07019529680758262,0.01037223211317021,0.01037223211317021,-9.973909772758908,0.011067683458215724,0.011067683458215724,,0.011067683458215724,,,static,0.0,-0.0042000000000000015,1.734723475976807e-18,0.0,0.0017999999999999997,2.168404344971009e-19,0.0,0.006400000000000002,1.734723475976807e-18,-0.00459234953970216,0.0015780083900663433,0.0015780083900663433,,0.0015780083900663433,,,0.002095222848425546,0.0017655353654553306,0.0017655353654553306,0.006926728762197238,0.0019421401608917404,0.0019421401608917404,log_wifi_test13.csv,3948,0.03500000014901161,0.03221783290872881,0.03100000135600567,0.0009845131538179124
0.0,0.08189999999999999,1.3877787807814457e-17,0.0,-0.029899999999999996,3.469446951953614e-18,0.0,-0.20310000000000003,2.7755575615628914e-17,0.06680174949061539,0.008811856747504593,0.008811856747504593,-0.07202434319570059,0.009630909378724302,0.009630909378724302,-9.97230425386718,0.010499409975778522,0.010499409975778522,,0.010499409975778522,,,static,0.0,-0.0042000000000000015,1.734723475976807e-18,0.0,0.0017999999999999995,4.336808689942018e-19,0.0,0.006400000000000002,1.734723475976807e-18,-0.004577318708569774,0.0015464521628578986,0.0015464521628578986,,0.0015464521628578986,,,0.002142777591716643,0.0014444624448889498,0.0014444624448889498,0.006692968551810323,0.0014597818111014248,0.0014597818111014248,log_wifi_test14.csv,3960,0.03400000184774399,0.032716919899908735,0.03100000135600567,0.0007874753700441725
