time,cmd_roll,true_roll,eskf_roll,error,altitude
1.2650,9.007,12.940,12.645,3.933,0.4054
1.2700,8.432,12.848,12.325,4.416,0.4050
1.2750,7.838,12.735,11.731,4.897,0.4046
1.2800,7.227,12.617,11.303,5.390,0.4042
1.2850,6.600,12.456,11.130,5.856,0.4038
1.2900,5.958,12.120,10.953,6.162,0.4033
1.2950,5.303,11.624,10.634,6.321,0.4029
1.3000,4.636,11.082,9.748,6.447,0.4024
1.3050,3.958,10.580,9.135,6.621,0.4019
1.3100,3.272,10.224,8.614,6.952,0.4015
1.3150,2.579,9.894,8.144,7.315,0.4010
1.3200,1.880,9.474,7.494,7.594,0.4005
1.3250,1.177,9.038,6.844,7.861,0.4001
1.3300,0.471,8.570,6.409,8.099,0.3997
1.3350,-0.236,8.102,6.061,8.338,0.3992
1.3400,-0.942,7.634,5.549,8.576,0.3988
1.3450,-1.646,7.156,4.926,8.802,0.3984
1.3500,-2.347,6.712,4.347,9.059,0.3980
1.3550,-3.042,6.290,3.810,9.332,0.3977
1.3600,-3.731,5.828,3.299,9.558,0.3973
1.3650,-4.411,5.387,2.842,9.798,0.3969
1.3700,-5.081,4.907,2.366,9.989,0.3966
1.3750,-5.741,4.342,1.839,10.083,0.3962
1.3800,-6.387,3.794,1.255,10.181,0.3959
1.3850,-7.019,3.291,0.701,10.311,0.3956
1.3900,-7.636,2.765,0.182,10.401,0.3953
1.3950,-8.236,2.186,-0.365,10.422,0.3950
1.4000,-8.817,1.567,-1.091,10.385,0.3948
1.4050,-9.379,0.928,-1.669,10.307,0.3945
1.4100,-9.920,0.274,-2.281,10.194,0.3944
1.4150,-10.439,-0.365,-2.934,10.075,0.3942
1.4200,-10.935,-0.961,-3.546,9.974,0.3942
1.4250,-11.407,-1.566,-4.047,9.841,0.3941
1.4300,-11.853,-2.221,-4.464,9.632,0.3942
1.4350,-12.273,-2.921,-5.008,9.353,0.3943
1.4400,-12.666,-3.564,-5.685,9.102,0.3945
1.4450,-13.030,-3.996,-6.342,9.035,0.3946
1.4500,-13.366,-4.251,-6.909,9.115,0.3948
1.4550,-13.672,-4.493,-7.278,9.179,0.3949
1.4600,-13.948,-4.758,-7.548,9.189,0.3950
1.4650,-14.192,-5.116,-7.660,9.077,0.3950
1.4700,-14.405,-5.597,-8.049,8.809,0.3950
1.4750,-14.587,-6.146,-8.007,8.440,0.3951
1.4800,-14.735,-6.678,-8.293,8.058,0.3951
1.4850,-14.851,-7.166,-8.819,7.685,0.3951
1.4900,-14.935,-7.558,-9.274,7.377,0.3951
1.4950,-14.984,-7.877,-9.742,7.107,0.3951
1.5000,-15.001,-8.213,-10.106,6.788,0.3951
1.5050,-14.984,-8.526,-10.246,6.458,0.3952
1.5100,-14.935,-8.818,-10.638,6.116,0.3952
1.5150,-14.851,-9.128,-11.031,5.724,0.3952
1.5200,-14.735,-9.376,-11.374,5.359,0.3952
1.5250,-14.587,-9.618,-11.634,4.969,0.3952
1.5300,-14.405,-9.927,-11.270,4.479,0.3952
1.5350,-14.192,-10.239,-11.571,3.953,0.3952
1.5400,-13.948,-10.486,-11.789,3.462,0.3953
1.5450,-13.672,-10.654,-11.990,3.019,0.3953
1.5500,-13.366,-10.710,-12.104,2.656,0.3954
1.5550,-13.030,-10.726,-12.293,2.304,0.3955
1.5600,-12.666,-10.633,-13.427,2.033,0.3957
1.5650,-12.273,-10.380,-13.560,1.893,0.3959
1.5700,-11.853,-10.029,-13.585,1.824,0.3962
1.5750,-11.407,-9.628,-13.397,1.779,0.3965
1.5800,-10.935,-9.242,-13.174,1.693,0.3967
1.5850,-10.439,-8.984,-12.759,1.455,0.3970
1.5900,-9.920,-8.685,-12.602,1.235,0.3973
1.5950,-9.379,-8.309,-12.521,1.070,0.3976
1.6000,-8.817,-8.019,-12.209,0.798,0.3978
1.6050,-8.236,-7.882,-11.986,0.354,0.3981
1.6100,-7.636,-7.637,-11.808,-0.001,0.3983
1.6150,-7.019,-7.257,-11.562,-0.238,0.3985
1.6200,-6.387,-6.813,-11.209,-0.426,0.3987
1.6250,-5.741,-6.422,-10.288,-0.681,0.3989
1.6300,-5.081,-6.044,-9.964,-0.962,0.3990
1.6350,-4.411,-5.638,-9.569,-1.227,0.3992
1.6400,-3.731,-5.250,-8.911,-1.519,0.3993
1.6450,-3.042,-4.827,-8.402,-1.785,0.3994
1.6500,-2.347,-4.396,-7.922,-2.049,0.3995
1.6550,-1.646,-3.942,-7.513,-2.296,0.3997
1.6600,-0.942,-3.448,-6.952,-2.506,0.3999
1.6650,-0.236,-2.855,-6.589,-2.619,0.4001
1.6700,0.471,-2.186,-6.145,-2.658,0.4003
1.6750,1.177,-1.554,-5.546,-2.731,0.4005
1.6800,1.880,-1.005,-4.866,-2.885,0.4008
1.6850,2.579,-0.579,-4.295,-3.159,0.4011
1.6900,3.272,-0.205,-4.073,-3.478,0.4015
1.6950,3.958,0.174,-3.628,-3.785,0.4018
1.7000,4.636,0.626,-3.196,-4.010,0.4022
1.7050,5.303,1.205,-2.830,-4.098,0.4027
1.7100,5.958,1.980,-2.316,-3.978,0.4031
1.7150,6.600,2.743,-1.674,-3.857,0.4035
1.7200,7.227,3.411,-0.978,-3.815,0.4040
1.7250,7.838,3.997,-0.444,-3.841,0.4044
1.7300,8.432,4.549,0.171,-3.883,0.4049
1.7350,9.007,5.140,0.755,-3.867,0.4053
1.7400,9.562,5.792,1.372,-3.770,0.4058
1.7450,10.096,6.396,1.994,-3.700,0.4062
1.7500,10.607,6.990,2.609,-3.617,0.4066
1.7550,11.095,7.530,3.153,-3.566,0.4070
1.7600,11.559,8.003,3.679,-3.556,0.4074
1.7650,11.996,8.499,4.036,-3.497,0.4077
1.7700,12.407,9.033,4.594,-3.375,0.4081
1.7750,12.791,9.523,5.165,-3.268,0.4085
1.7800,13.146,9.983,5.563,-3.163,0.4089
1.7850,13.471,10.448,6.106,-3.023,0.4093
1.7900,13.767,10.904,7.127,-2.864,0.4098
1.7950,14.033,11.325,7.628,-2.708,0.4103
1.8000,14.267,11.733,8.103,-2.534,0.4108
1.8050,14.469,12.082,8.528,-2.387,0.4113
1.8100,14.640,12.366,8.811,-2.274,0.4117
1.8150,14.778,12.712,9.154,-2.066,0.4121
1.8200,14.883,13.127,8.333,-1.756,0.4125
1.8250,14.955,13.593,8.758,-1.361,0.4129
1.8300,14.994,14.058,9.175,-0.936,0.4132
1.8350,14.999,14.519,9.663,-0.480,0.4135
1.8400,14.972,14.937,10.149,-0.034,0.4139
1.8450,14.911,15.342,10.502,0.432,0.4143
1.8500,14.816,15.785,10.869,0.969,0.4148
1.8550,14.689,16.229,11.909,1.539,0.4153
1.8600,14.530,16.598,11.764,2.069,0.4158
1.8650,14.338,16.863,11.946,2.525,0.4164
1.8700,14.114,17.036,12.091,2.922,0.4170
1.8750,13.859,17.141,12.119,3.282,0.4176
1.8800,13.573,17.245,12.187,3.672,0.4182
1.8850,13.257,17.365,12.475,4.108,0.4189
1.8900,12.912,17.566,12.416,4.654,0.4196
1.8950,12.538,17.780,12.162,5.242,0.4203
1.9000,12.136,17.930,12.100,5.794,0.4210
1.9050,11.707,17.949,12.205,6.242,0.4218
1.9100,11.252,17.890,12.098,6.638,0.4225
1.9150,10.773,17.806,12.069,7.033,0.4232
1.9200,10.269,17.751,11.923,7.483,0.4240
1.9250,9.742,17.740,11.805,7.998,0.4247
1.9300,9.194,17.753,11.665,8.558,0.4254
1.9350,8.626,17.742,11.605,9.116,0.4261
1.9400,8.038,17.614,11.196,9.576,0.4268
1.9450,7.432,17.480,10.867,10.048,0.4275
1.9500,6.810,17.291,10.340,10.481,0.4281
1.9550,6.173,16.981,9.992,10.808,0.4287
1.9600,5.522,16.604,9.734,11.081,0.4292
1.9650,4.859,16.220,9.396,11.361,0.4298
1.9700,4.185,15.880,9.036,11.694,0.4304
1.9750,3.502,15.533,8.574,12.031,0.4309
1.9800,2.811,15.166,8.210,12.355,0.4315
1.9850,2.114,14.768,8.483,12.654,0.4321
1.9900,1.412,14.316,7.855,12.905,0.4326
1.9950,0.707,13.910,7.399,13.204,0.4332
2.0000,-0.000,13.535,6.855,13.535,0.4337
2.0050,-0.707,13.104,6.509,13.811,0.4342
2.0100,-1.412,12.596,6.136,14.008,0.4347
2.0150,-2.114,12.091,5.086,14.205,0.4350
2.0200,-2.811,11.589,4.618,14.400,0.4354
2.0250,-3.502,11.076,3.921,14.578,0.4357
2.0300,-4.185,10.636,3.442,14.821,0.4359
2.0350,-4.859,10.155,2.990,15.014,0.4362
2.0400,-5.522,9.617,2.509,15.139,0.4365
2.0450,-6.173,9.023,1.981,15.197,0.4367
2.0500,-6.810,8.457,1.414,15.267,0.4370
2.0550,-7.432,7.933,0.811,15.366,0.4372
2.0600,-8.038,7.441,0.230,15.479,0.4375
2.0650,-8.626,6.950,-0.329,15.576,0.4378
2.0700,-9.194,6.416,-0.846,15.611,0.4382
2.0750,-9.742,5.825,-1.376,15.567,0.4385
2.0800,-10.269,5.282,-1.915,15.551,0.4389
2.0850,-10.773,4.719,-2.482,15.491,0.4392
2.0900,-11.252,4.157,-3.071,15.409,0.4396
2.0950,-11.707,3.609,-3.613,15.316,0.4399
2.1000,-12.136,3.011,-4.065,15.148,0.4402
2.1050,-12.538,2.379,-4.586,14.917,0.4406
2.1100,-12.912,1.716,-5.136,14.628,0.4409
2.1150,-13.257,1.075,-5.491,14.332,0.4412
2.1200,-13.573,0.455,-6.097,14.029,0.4416
2.1250,-13.859,-0.071,-6.521,13.788,0.4419
2.1300,-14.114,-0.544,-7.114,13.571,0.4422
2.1350,-14.338,-0.957,-7.602,13.381,0.4425
2.1400,-14.530,-1.434,-8.108,13.096,0.4428
2.1450,-14.689,-1.882,-8.272,12.807,0.4431
2.1500,-14.816,-2.266,-8.759,12.550,0.4434
2.1550,-14.911,-2.618,-9.211,12.293,0.4437
2.1600,-14.972,-2.966,-9.594,12.005,0.4441
2.1650,-14.999,-3.365,-10.008,11.635,0.4445
2.1700,-14.994,-3.742,-10.496,11.251,0.4449
2.1750,-14.955,-4.020,-10.978,10.935,0.4454
2.1800,-14.883,-4.241,-11.850,10.641,0.4460
2.1850,-14.778,-4.442,-12.138,10.336,0.4465
2.1900,-14.640,-4.608,-12.369,10.031,0.4471
2.1950,-14.469,-4.748,-12.644,9.721,0.4477
2.2000,-14.267,-4.730,-12.709,9.537,0.4483
2.2050,-14.033,-4.673,-12.503,9.360,0.4489
2.2100,-13.767,-4.699,-12.622,9.068,0.4495
2.2150,-13.471,-4.788,-12.716,8.683,0.4501
2.2200,-13.146,-4.842,-12.773,8.303,0.4506
2.2250,-12.791,-4.911,-12.680,7.880,0.4511
2.2300,-12.407,-5.034,-12.476,7.373,0.4516
2.2350,-11.996,-5.087,-12.544,6.909,0.4521
2.2400,-11.559,-5.074,-12.584,6.485,0.4525
2.2450,-11.095,-5.007,-11.980,6.088,0.4529
2.2500,-10.607,-4.908,-11.951,5.699,0.4532
2.2550,-10.096,-4.733,-11.938,5.363,0.4535
2.2600,-9.562,-4.436,-11.839,5.126,0.4539
2.2650,-9.007,-4.150,-11.674,4.857,0.4542
2.2700,-8.432,-3.877,-11.462,4.555,0.4545
2.2750,-7.838,-3.593,-11.357,4.245,0.4549
2.2800,-7.227,-3.357,-11.065,3.870,0.4553
2.2850,-6.600,-3.082,-10.582,3.517,0.4556
2.2900,-5.958,-2.759,-10.279,3.198,0.4560
2.2950,-5.303,-2.434,-9.950,2.869,0.4563
2.3000,-4.636,-2.088,-9.488,2.548,0.4567
2.3050,-3.958,-1.726,-8.915,2.232,0.4571
2.3100,-3.272,-1.363,-8.403,1.910,0.4575
2.3150,-2.579,-0.926,-8.118,1.653,0.4579
2.3200,-1.880,-0.450,-7.748,1.430,0.4583
2.3250,-1.177,-0.023,-7.373,1.154,0.4587
2.3300,-0.471,0.375,-6.843,0.846,0.4592
2.3350,0.236,0.632,-6.275,0.396,0.4596
2.3400,0.942,0.866,-5.962,-0.076,0.4601
2.3450,1.646,1.138,-5.563,-0.508,0.4606
2.3500,2.347,1.510,-5.149,-0.837,0.4611
2.3550,3.042,1.951,-4.711,-1.092,0.4616
2.3600,3.731,2.460,-4.265,-1.271,0.4621
2.3650,4.411,3.060,-3.704,-1.350,0.4626
2.3700,5.081,3.608,-3.124,-1.473,0.4631
2.3750,5.741,4.129,-2.268,-1.612,0.4636
2.3800,6.387,4.617,-1.676,-1.770,0.4640
2.3850,7.019,5.076,-1.158,-1.944,0.4645
2.3900,7.636,5.564,-0.651,-2.073,0.4650
2.3950,8.236,6.105,-0.131,-2.131,0.4655
2.4000,8.817,6.695,0.420,-2.122,0.4660
2.4050,9.379,7.339,0.914,-2.040,0.4665
2.4100,9.920,7.968,1.521,-1.952,0.4671
2.4150,10.439,8.660,2.089,-1.779,0.4677
2.4200,10.935,9.419,2.712,-1.517,0.4683
2.4250,11.407,10.155,3.359,-1.252,0.4689
2.4300,11.853,10.824,4.023,-1.029,0.4695
2.4350,12.273,11.413,4.732,-0.860,0.4701
2.4400,12.666,11.928,5.078,-0.738,0.4708
2.4450,13.030,12.396,5.694,-0.634,0.4713
2.4500,13.366,12.885,6.122,-0.481,0.4719
2.4550,13.672,13.467,6.674,-0.205,0.4724
2.4600,13.948,14.076,7.273,0.128,0.4728
2.4650,14.192,14.578,7.845,0.386,0.4731
2.4700,14.405,15.014,7.541,0.608,0.4733
2.4750,14.587,15.451,8.008,0.864,0.4734
2.4800,14.735,15.893,8.479,1.158,0.4735
2.4850,14.851,16.328,8.942,1.477,0.4736
2.4900,14.935,16.777,9.377,1.843,0.4737
2.4950,14.984,17.208,9.825,2.223,0.4738
